county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Appling,1B,State House,156,Republican,Leesa Hagan,16,12,0,0
Appling,1C,State House,156,Republican,Leesa Hagan,14,3,0,0
Appling,2,State House,156,Republican,Leesa Hagan,26,12,2,0
Appling,3A1,State House,156,Republican,Leesa Hagan,2,9,1,0
Appling,3C,State House,156,Republican,Leesa Hagan,8,11,2,0
Appling,5A,State House,156,Republican,Leesa Hagan,12,15,0,0
Appling,5B,State House,156,Republican,Leesa Hagan,14,3,0,0
Appling,5B,State House,156,Republican,Wally Sapp,148,158,13,0
Appling,5A,State House,156,Republican,Wally Sapp,116,134,11,0
Appling,3C,State House,156,Republican,Wally Sapp,133,199,12,0
Appling,3A1,State House,156,Republican,Wally Sapp,132,86,5,0
Appling,2,State House,156,Republican,Wally Sapp,111,114,7,0
Appling,1C,State House,156,Republican,Wally Sapp,156,116,9,0
Appling,1B,State House,156,Republican,Wally Sapp,194,163,16,0
Cobb,Kennesaw 3A,State House,34,Democrat,Priscilla G. Smith,233,212,4,0
Cobb,Pine Mountain 02,State House,34,Democrat,Priscilla G. Smith,142,103,4,0
Cobb,Marietta 2A,State House,34,Democrat,Priscilla G. Smith,22,31,1,0
Cobb,Kennesaw 4A,State House,34,Democrat,Priscilla G. Smith,102,104,1,0
Cobb,Pine Mountain 01,State House,34,Democrat,Priscilla G. Smith,24,17,0,0
Cobb,Marietta 5B,State House,34,Democrat,Priscilla G. Smith,8,14,0,0
Cobb,Marietta 4C,State House,34,Democrat,Priscilla G. Smith,163,130,13,1
Cobb,Marietta 4B,State House,34,Democrat,Priscilla G. Smith,70,68,3,0
Cobb,Marietta 4A,State House,34,Democrat,Priscilla G. Smith,71,69,11,0
Cobb,Marietta 3A,State House,34,Democrat,Priscilla G. Smith,63,70,5,0
Cobb,Big Shanty 01,State House,34,Democrat,Priscilla G. Smith,53,58,3,0
Cobb,Cheatham Hill 02,State House,34,Democrat,Priscilla G. Smith,166,148,4,1
Cobb,Elizabeth 01,State House,34,Democrat,Priscilla G. Smith,124,92,1,0
Cobb,Hayes 01,State House,34,Democrat,Priscilla G. Smith,135,178,16,0
Cobb,Kemp 01,State House,34,Democrat,Priscilla G. Smith,79,59,7,0
Cobb,Kennesaw 1A,State House,34,Democrat,Priscilla G. Smith,65,36,2,0
Cobb,Kennesaw 2A,State House,34,Democrat,Priscilla G. Smith,154,151,7,1
Cobb,Marietta 2A,State House,34,Republican,Devan Seabaugh,27,28,0,0
Cobb,Cheatham Hill 02,State House,34,Republican,Devan Seabaugh,340,180,17,0
Cobb,Elizabeth 01,State House,34,Republican,Devan Seabaugh,72,28,4,0
Cobb,Hayes 01,State House,34,Republican,Devan Seabaugh,456,220,7,0
Cobb,Kemp 01,State House,34,Republican,Devan Seabaugh,289,89,11,0
Cobb,Kennesaw 1A,State House,34,Republican,Devan Seabaugh,131,42,4,0
Cobb,Kennesaw 2A,State House,34,Republican,Devan Seabaugh,237,96,4,0
Cobb,Kennesaw 3A,State House,34,Republican,Devan Seabaugh,182,76,8,1
Cobb,Kennesaw 4A,State House,34,Republican,Devan Seabaugh,124,79,2,0
Cobb,Big Shanty 01,State House,34,Republican,Devan Seabaugh,148,47,3,0
Cobb,Marietta 3A,State House,34,Republican,Devan Seabaugh,35,38,4,0
Cobb,Marietta 4A,State House,34,Republican,Devan Seabaugh,345,224,6,1
Cobb,Marietta 4B,State House,34,Republican,Devan Seabaugh,64,36,4,0
Cobb,Marietta 4C,State House,34,Republican,Devan Seabaugh,424,266,9,0
Cobb,Marietta 5B,State House,34,Republican,Devan Seabaugh,0,0,0,0
Cobb,Pine Mountain 01,State House,34,Republican,Devan Seabaugh,178,114,7,0
Cobb,Pine Mountain 02,State House,34,Republican,Devan Seabaugh,634,252,13,0
Jeff Davis,Altamaha 2,State House,156,Republican,Leesa Hagan,53,6,0,0
Jeff Davis,Altamaha 1,State House,156,Republican,Leesa Hagan,5,8,0,0
Jeff Davis,Altamaha 1,State House,156,Republican,Wally Sapp,49,41,0,0
Jeff Davis,Altamaha 2,State House,156,Republican,Wally Sapp,132,69,1,0
Montgomery,Kibbee,State House,156,Republican,Leesa Hagan,69,12,0,0
Montgomery,Higgston,State House,156,Republican,Leesa Hagan,116,68,0,0
Montgomery,Ailey,State House,156,Republican,Leesa Hagan,37,33,1,0
Montgomery,Alston,State House,156,Republican,Leesa Hagan,58,21,0,0
Montgomery,Uvalda,State House,156,Republican,Leesa Hagan,69,27,6,0
Montgomery,Tarrytown,State House,156,Republican,Leesa Hagan,48,8,2,0
Montgomery,Mount Vernon,State House,156,Republican,Leesa Hagan,81,71,0,0
Montgomery,Alston,State House,156,Republican,Wally Sapp,20,17,0,0
Montgomery,Kibbee,State House,156,Republican,Wally Sapp,35,3,0,0
Montgomery,Mount Vernon,State House,156,Republican,Wally Sapp,31,11,0,0
Montgomery,Tarrytown,State House,156,Republican,Wally Sapp,6,0,0,0
Montgomery,Uvalda,State House,156,Republican,Wally Sapp,33,11,0,0
Montgomery,Ailey,State House,156,Republican,Wally Sapp,18,10,0,0
Montgomery,Higgston,State House,156,Republican,Wally Sapp,33,11,0,0
Toombs,514 STIALC,State House,156,Republican,Leesa Hagan,179,230,6,0
Toombs,513 VPD,State House,156,Republican,Leesa Hagan,424,471,27,0
Toombs,43 Cedar Crossing,State House,156,Republican,Leesa Hagan,113,49,1,1
Toombs,39 Newbranch,State House,156,Republican,Leesa Hagan,162,98,0,0
Toombs,15361 Lyons,State House,156,Republican,Leesa Hagan,174,233,1,1
Toombs,15361 Lyons,State House,156,Republican,Wally Sapp,25,27,0,1
Toombs,39 Newbranch,State House,156,Republican,Wally Sapp,19,25,2,0
Toombs,43 Cedar Crossing,State House,156,Republican,Wally Sapp,57,13,0,0
Toombs,513 VPD,State House,156,Republican,Wally Sapp,59,67,4,0
Toombs,514 STIALC,State House,156,Republican,Wally Sapp,37,26,0,0
