county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Bibb,EAST MACON 1,Governor,,REP,BRIAN KEMP,22,3,2,17,0
Bibb,EAST MACON 2,Governor,,REP,BRIAN KEMP,91,12,24,55,0
Bibb,EAST MACON 3,Governor,,REP,BRIAN KEMP,488,30,175,279,4
Bibb,EAST MACON 4,Governor,,REP,BRIAN KEMP,56,6,17,33,0
Bibb,EAST MACON 5,Governor,,REP,BRIAN KEMP,281,6,96,179,0
Bibb,GODFREY 1,Governor,,REP,BRIAN KEMP,226,12,86,124,4
Bibb,GODFREY 2,Governor,,REP,BRIAN KEMP,52,2,30,20,0
Bibb,GODFREY 3,Governor,,REP,BRIAN KEMP,129,13,63,52,1
Bibb,GODFREY 4,Governor,,REP,BRIAN KEMP,84,4,42,37,1
Bibb,GODFREY 5,Governor,,REP,BRIAN KEMP,237,20,121,96,0
Bibb,HAZZARD 1,Governor,,REP,BRIAN KEMP,176,15,83,78,0
Bibb,HAZZARD 2,Governor,,REP,BRIAN KEMP,1034,38,323,668,5
Bibb,HAZZARD 3,Governor,,REP,BRIAN KEMP,1013,66,476,465,6
Bibb,HAZZARD 4,Governor,,REP,BRIAN KEMP,956,39,343,573,1
Bibb,HOWARD 1,Governor,,REP,BRIAN KEMP,1624,98,514,1010,2
Bibb,HOWARD 2,Governor,,REP,BRIAN KEMP,1793,176,631,983,3
Bibb,HOWARD 3,Governor,,REP,BRIAN KEMP,3079,167,1066,1845,1
Bibb,HOWARD 4,Governor,,REP,BRIAN KEMP,546,16,172,358,0
Bibb,HOWARD 5,Governor,,REP,BRIAN KEMP,425,20,91,312,2
Bibb,HOWARD 6,Governor,,REP,BRIAN KEMP,777,39,249,488,1
Bibb,HOWARD 7,Governor,,REP,BRIAN KEMP,1175,52,363,759,1
Bibb,RUTLAND 1,Governor,,REP,BRIAN KEMP,2210,67,760,1382,1
Bibb,RUTLAND 2,Governor,,REP,BRIAN KEMP,1382,55,455,871,1
Bibb,VINEVILLE 1,Governor,,REP,BRIAN KEMP,565,37,190,334,4
Bibb,VINEVILLE 2,Governor,,REP,BRIAN KEMP,279,10,97,172,0
Bibb,VINEVILLE 3,Governor,,REP,BRIAN KEMP,96,11,44,41,0
Bibb,VINEVILLE 4,Governor,,REP,BRIAN KEMP,197,10,90,96,1
Bibb,VINEVILLE 5,Governor,,REP,BRIAN KEMP,855,32,276,547,0
Bibb,VINEVILLE 6,Governor,,REP,BRIAN KEMP,899,56,222,620,1
Bibb,WARRIOR 1,Governor,,REP,BRIAN KEMP,1174,32,337,801,4
Bibb,WARRIOR 2,Governor,,REP,BRIAN KEMP,1304,40,533,730,1
Bibb,EAST MACON 1,Governor,,DEM,STACEY ABRAMS,836,124,304,399,9
Bibb,EAST MACON 2,Governor,,DEM,STACEY ABRAMS,2012,192,873,940,7
Bibb,EAST MACON 3,Governor,,DEM,STACEY ABRAMS,1315,115,576,615,9
Bibb,EAST MACON 4,Governor,,DEM,STACEY ABRAMS,1182,124,448,604,6
Bibb,EAST MACON 5,Governor,,DEM,STACEY ABRAMS,1119,118,518,480,3
Bibb,GODFREY 1,Governor,,DEM,STACEY ABRAMS,2690,315,1421,936,18
Bibb,GODFREY 2,Governor,,DEM,STACEY ABRAMS,693,78,319,289,7
Bibb,GODFREY 3,Governor,,DEM,STACEY ABRAMS,1392,120,765,501,6
Bibb,GODFREY 4,Governor,,DEM,STACEY ABRAMS,824,68,351,397,8
Bibb,GODFREY 5,Governor,,DEM,STACEY ABRAMS,2123,126,1057,928,12
Bibb,HAZZARD 1,Governor,,DEM,STACEY ABRAMS,1541,125,798,613,5
Bibb,HAZZARD 2,Governor,,DEM,STACEY ABRAMS,1328,83,606,628,11
Bibb,HAZZARD 3,Governor,,DEM,STACEY ABRAMS,2749,215,1590,922,22
Bibb,HAZZARD 4,Governor,,DEM,STACEY ABRAMS,500,37,271,191,1
Bibb,HOWARD 1,Governor,,DEM,STACEY ABRAMS,1151,72,598,477,4
Bibb,HOWARD 2,Governor,,DEM,STACEY ABRAMS,783,78,393,308,4
Bibb,HOWARD 3,Governor,,DEM,STACEY ABRAMS,2286,192,1079,1006,9
Bibb,HOWARD 4,Governor,,DEM,STACEY ABRAMS,495,39,219,235,2
Bibb,HOWARD 5,Governor,,DEM,STACEY ABRAMS,462,22,184,251,5
Bibb,HOWARD 6,Governor,,DEM,STACEY ABRAMS,577,35,268,272,2
Bibb,HOWARD 7,Governor,,DEM,STACEY ABRAMS,612,66,254,292,0
Bibb,RUTLAND 1,Governor,,DEM,STACEY ABRAMS,1428,73,857,494,4
Bibb,RUTLAND 2,Governor,,DEM,STACEY ABRAMS,683,44,370,269,0
Bibb,VINEVILLE 1,Governor,,DEM,STACEY ABRAMS,1297,156,572,562,7
Bibb,VINEVILLE 2,Governor,,DEM,STACEY ABRAMS,843,101,369,370,3
Bibb,VINEVILLE 3,Governor,,DEM,STACEY ABRAMS,1433,144,769,514,6
Bibb,VINEVILLE 4,Governor,,DEM,STACEY ABRAMS,1882,173,866,837,6
Bibb,VINEVILLE 5,Governor,,DEM,STACEY ABRAMS,579,38,237,304,0
Bibb,VINEVILLE 6,Governor,,DEM,STACEY ABRAMS,923,63,408,445,7
Bibb,WARRIOR 1,Governor,,DEM,STACEY ABRAMS,566,41,293,232,0
Bibb,WARRIOR 2,Governor,,DEM,STACEY ABRAMS,762,64,481,216,1
Bibb,EAST MACON 1,Governor,,LIB,TED METZ,1,0,0,1,0
Bibb,EAST MACON 2,Governor,,LIB,TED METZ,5,0,2,3,0
Bibb,EAST MACON 3,Governor,,LIB,TED METZ,11,0,4,7,0
Bibb,EAST MACON 4,Governor,,LIB,TED METZ,5,0,3,2,0
Bibb,EAST MACON 5,Governor,,LIB,TED METZ,6,1,2,2,1
Bibb,GODFREY 1,Governor,,LIB,TED METZ,18,1,7,10,0
Bibb,GODFREY 2,Governor,,LIB,TED METZ,3,2,0,0,1
Bibb,GODFREY 3,Governor,,LIB,TED METZ,6,0,2,4,0
Bibb,GODFREY 4,Governor,,LIB,TED METZ,1,0,0,1,0
Bibb,GODFREY 5,Governor,,LIB,TED METZ,11,3,1,7,0
Bibb,HAZZARD 1,Governor,,LIB,TED METZ,8,2,3,3,0
Bibb,HAZZARD 2,Governor,,LIB,TED METZ,17,1,2,13,1
Bibb,HAZZARD 3,Governor,,LIB,TED METZ,14,1,5,8,0
Bibb,HAZZARD 4,Governor,,LIB,TED METZ,10,1,3,6,0
Bibb,HOWARD 1,Governor,,LIB,TED METZ,15,2,3,10,0
Bibb,HOWARD 2,Governor,,LIB,TED METZ,13,2,5,6,0
Bibb,HOWARD 3,Governor,,LIB,TED METZ,48,3,12,33,0
Bibb,HOWARD 4,Governor,,LIB,TED METZ,17,0,2,15,0
Bibb,HOWARD 5,Governor,,LIB,TED METZ,10,0,0,10,0
