county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Early,Arlington,Secretary Of State,,REP,BRAD RAFFENSPERGER,94,8,20,65,1
Early,Blakely,Secretary Of State,,REP,BRAD RAFFENSPERGER,285,21,125,139,0
Early,Cedar Springs,Secretary Of State,,REP,BRAD RAFFENSPERGER,155,19,24,110,2
Early,Cuba,Secretary Of State,,REP,BRAD RAFFENSPERGER,171,5,55,110,1
Early,Urquhart,Secretary Of State,,REP,BRAD RAFFENSPERGER,135,15,59,61,0
Early,Arlington,Secretary Of State,,DEM,JOHN BARROW,131,14,13,104,0
Early,Blakely,Secretary Of State,,DEM,JOHN BARROW,382,74,58,250,0
Early,Cedar Springs,Secretary Of State,,DEM,JOHN BARROW,66,10,1,55,0
Early,Cuba,Secretary Of State,,DEM,JOHN BARROW,87,15,19,52,1
Early,Urquhart,Secretary Of State,,DEM,JOHN BARROW,38,4,14,19,1
Early,Arlington,"Public Service Commission, District 3",3,(REP,CHUCK EATON,95,8,20,66,1
Early,Blakely,"Public Service Commission, District 3",3,(REP,CHUCK EATON,282,20,123,139,0
Early,Cedar Springs,"Public Service Commission, District 3",3,(REP,CHUCK EATON,155,19,25,109,2
Early,Cuba,"Public Service Commission, District 3",3,(REP,CHUCK EATON,173,4,57,111,1
Early,Urquhart,"Public Service Commission, District 3",3,(REP,CHUCK EATON,135,16,58,61,0
Early,Arlington,"Public Service Commission, District 3",3,DEM,LINDY MILLER,121,13,13,95,0
Early,Blakely,"Public Service Commission, District 3",3,DEM,LINDY MILLER,374,75,55,244,0
Early,Cedar Springs,"Public Service Commission, District 3",3,DEM,LINDY MILLER,66,11,0,55,0
Early,Cuba,"Public Service Commission, District 3",3,DEM,LINDY MILLER,85,15,19,50,1
Early,Urquhart,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,3,14,16,1
