county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Lowndes,Hahira,Secretary Of State,,REP,BRAD RAFFENSPERGER,787,24,239,521,3
Lowndes,Trinity,Secretary Of State,,REP,BRAD RAFFENSPERGER,832,42,314,472,4
Lowndes,Northside,Secretary Of State,,REP,BRAD RAFFENSPERGER,2046,116,1010,911,9
Lowndes,Naylor,Secretary Of State,,REP,BRAD RAFFENSPERGER,142,7,45,88,2
Lowndes,Rainwater,Secretary Of State,,REP,BRAD RAFFENSPERGER,990,56,478,447,9
Lowndes,Mildred,Secretary Of State,,REP,BRAD RAFFENSPERGER,51,4,19,27,1
Lowndes,Clyattville,Secretary Of State,,REP,BRAD RAFFENSPERGER,429,21,106,299,3
Lowndes,Dasher,Secretary Of State,,REP,BRAD RAFFENSPERGER,622,23,158,435,6
Lowndes,S Lowndes,Secretary Of State,,REP,BRAD RAFFENSPERGER,486,38,101,345,2
Lowndes,Hahira,Secretary Of State,,DEM,JOHN BARROW,174,14,51,102,7
Lowndes,Trinity,Secretary Of State,,DEM,JOHN BARROW,744,56,223,452,13
Lowndes,Northside,Secretary Of State,,DEM,JOHN BARROW,1939,226,674,1027,12
Lowndes,Naylor,Secretary Of State,,DEM,JOHN BARROW,98,3,21,73,1
Lowndes,Rainwater,Secretary Of State,,DEM,JOHN BARROW,478,38,186,252,2
Lowndes,Mildred,Secretary Of State,,DEM,JOHN BARROW,472,73,97,296,6
Lowndes,Clyattville,Secretary Of State,,DEM,JOHN BARROW,159,18,36,105,0
Lowndes,Dasher,Secretary Of State,,DEM,JOHN BARROW,99,3,37,58,1
Lowndes,S Lowndes,Secretary Of State,,DEM,JOHN BARROW,98,6,26,61,5
Lowndes,Hahira,"Public Service Commission, District 3",3,(REP,CHUCK EATON,784,25,237,519,3
Lowndes,Trinity,"Public Service Commission, District 3",3,(REP,CHUCK EATON,827,42,313,468,4
Lowndes,Northside,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2038,114,1009,906,9
Lowndes,Naylor,"Public Service Commission, District 3",3,(REP,CHUCK EATON,140,7,45,86,2
Lowndes,Rainwater,"Public Service Commission, District 3",3,(REP,CHUCK EATON,987,55,479,444,9
Lowndes,Mildred,"Public Service Commission, District 3",3,(REP,CHUCK EATON,49,4,19,25,1
Lowndes,Clyattville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,422,20,107,293,2
Lowndes,Dasher,"Public Service Commission, District 3",3,(REP,CHUCK EATON,619,23,157,433,6
Lowndes,S Lowndes,"Public Service Commission, District 3",3,(REP,CHUCK EATON,487,37,101,347,2
Lowndes,Hahira,"Public Service Commission, District 3",3,DEM,LINDY MILLER,173,13,52,101,7
Lowndes,Trinity,"Public Service Commission, District 3",3,DEM,LINDY MILLER,741,56,222,450,13
Lowndes,Northside,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1930,228,667,1024,11
Lowndes,Naylor,"Public Service Commission, District 3",3,DEM,LINDY MILLER,99,3,21,74,1
Lowndes,Rainwater,"Public Service Commission, District 3",3,DEM,LINDY MILLER,479,40,184,253,2
Lowndes,Mildred,"Public Service Commission, District 3",3,DEM,LINDY MILLER,470,73,97,294,6
Lowndes,Clyattville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,161,19,34,107,1
Lowndes,Dasher,"Public Service Commission, District 3",3,DEM,LINDY MILLER,99,3,37,58,1
Lowndes,S Lowndes,"Public Service Commission, District 3",3,DEM,LINDY MILLER,97,7,26,59,5
