county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Irwin,Irwinville,Secretary Of State,,REP,BRAD RAFFENSPERGER,281,9,3,269,0
Irwin,Ocilla,Secretary Of State,,REP,BRAD RAFFENSPERGER,615,11,342,262,0
Irwin,Holt,Secretary Of State,,REP,BRAD RAFFENSPERGER,122,7,2,113,0
Irwin,Irwinville,Secretary Of State,,DEM,JOHN BARROW,23,3,1,19,0
Irwin,Ocilla,Secretary Of State,,DEM,JOHN BARROW,266,24,85,157,0
Irwin,Holt,Secretary Of State,,DEM,JOHN BARROW,25,3,0,22,0
Irwin,Irwinville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,284,9,3,272,0
Irwin,Ocilla,"Public Service Commission, District 3",3,(REP,CHUCK EATON,621,11,344,266,0
Irwin,Holt,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,7,2,112,0
Irwin,Irwinville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,19,3,1,15,0
Irwin,Ocilla,"Public Service Commission, District 3",3,DEM,LINDY MILLER,249,24,77,148,0
Irwin,Holt,"Public Service Commission, District 3",3,DEM,LINDY MILLER,24,3,0,21,0
