county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
McIntosh,Sapelo Island,Secretary Of State,,REP,BRAD RAFFENSPERGER,3,0,0,3,0
McIntosh,Townsend,Secretary Of State,,REP,BRAD RAFFENSPERGER,70,18,18,34,0
McIntosh,Crescent,Secretary Of State,,REP,BRAD RAFFENSPERGER,153,6,89,58,0
McIntosh,Darien,Secretary Of State,,REP,BRAD RAFFENSPERGER,348,40,145,163,0
McIntosh,South Newport,Secretary Of State,,REP,BRAD RAFFENSPERGER,485,35,153,297,0
McIntosh,North Darien,Secretary Of State,,REP,BRAD RAFFENSPERGER,300,20,140,140,0
McIntosh,Sapelo Island,Secretary Of State,,DEM,JOHN BARROW,17,0,1,16,0
McIntosh,Townsend,Secretary Of State,,DEM,JOHN BARROW,46,16,14,16,0
McIntosh,Crescent,Secretary Of State,,DEM,JOHN BARROW,341,43,78,220,0
McIntosh,Darien,Secretary Of State,,DEM,JOHN BARROW,269,47,99,123,0
McIntosh,South Newport,Secretary Of State,,DEM,JOHN BARROW,197,27,41,129,0
McIntosh,North Darien,Secretary Of State,,DEM,JOHN BARROW,196,21,53,122,0
McIntosh,Sapelo Island,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,0,4,0
McIntosh,Townsend,"Public Service Commission, District 3",3,(REP,CHUCK EATON,70,17,19,34,0
McIntosh,Crescent,"Public Service Commission, District 3",3,(REP,CHUCK EATON,164,6,93,65,0
McIntosh,Darien,"Public Service Commission, District 3",3,(REP,CHUCK EATON,368,48,152,168,0
McIntosh,South Newport,"Public Service Commission, District 3",3,(REP,CHUCK EATON,502,38,152,312,0
McIntosh,North Darien,"Public Service Commission, District 3",3,(REP,CHUCK EATON,306,20,144,142,0
McIntosh,Sapelo Island,"Public Service Commission, District 3",3,DEM,LINDY MILLER,15,0,1,14,0
McIntosh,Townsend,"Public Service Commission, District 3",3,DEM,LINDY MILLER,47,17,13,17,0
McIntosh,Crescent,"Public Service Commission, District 3",3,DEM,LINDY MILLER,320,43,69,208,0
McIntosh,Darien,"Public Service Commission, District 3",3,DEM,LINDY MILLER,242,39,87,116,0
McIntosh,South Newport,"Public Service Commission, District 3",3,DEM,LINDY MILLER,176,24,42,110,0
McIntosh,North Darien,"Public Service Commission, District 3",3,DEM,LINDY MILLER,185,21,47,117,0
