county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Bartow,ADAIRSVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,812,41,130,641,0
Bartow,ALLATOONA,Secretary Of State,,REP,BRAD RAFFENSPERGER,549,21,42,486,0
Bartow,CARTERSVILLE EAST,Secretary Of State,,REP,BRAD RAFFENSPERGER,753,69,253,431,0
Bartow,CARTERSVILLE WEST,Secretary Of State,,REP,BRAD RAFFENSPERGER,1141,57,355,729,0
Bartow,CASSVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,1529,100,523,904,2
Bartow,CENTER,Secretary Of State,,REP,BRAD RAFFENSPERGER,741,44,153,544,0
Bartow,EMERSON,Secretary Of State,,REP,BRAD RAFFENSPERGER,553,31,89,433,0
Bartow,EUHARLEE,Secretary Of State,,REP,BRAD RAFFENSPERGER,737,31,144,562,0
Bartow,FOLSOM,Secretary Of State,,REP,BRAD RAFFENSPERGER,264,8,40,216,0
Bartow,KINGSTON,Secretary Of State,,REP,BRAD RAFFENSPERGER,470,17,98,355,0
Bartow,MISSION ROAD,Secretary Of State,,REP,BRAD RAFFENSPERGER,632,32,236,364,0
Bartow,PINE LOG,Secretary Of State,,REP,BRAD RAFFENSPERGER,419,21,53,345,0
Bartow,TAYLORSVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,527,17,58,452,0
Bartow,WHITE,Secretary Of State,,REP,BRAD RAFFENSPERGER,473,16,92,365,0
Bartow,ZENA DRIVE,Secretary Of State,,REP,BRAD RAFFENSPERGER,608,55,207,346,0
Bartow,WOODLAND HIGH,Secretary Of State,,REP,BRAD RAFFENSPERGER,249,20,40,189,0
Bartow,ADAIRSVILLE,Secretary Of State,,DEM,JOHN BARROW,181,14,32,135,0
Bartow,ALLATOONA,Secretary Of State,,DEM,JOHN BARROW,146,10,11,125,0
Bartow,CARTERSVILLE EAST,Secretary Of State,,DEM,JOHN BARROW,345,33,86,225,1
Bartow,CARTERSVILLE WEST,Secretary Of State,,DEM,JOHN BARROW,433,32,129,272,0
Bartow,CASSVILLE,Secretary Of State,,DEM,JOHN BARROW,416,29,130,257,0
Bartow,CENTER,Secretary Of State,,DEM,JOHN BARROW,140,6,23,109,2
Bartow,EMERSON,Secretary Of State,,DEM,JOHN BARROW,136,8,14,114,0
Bartow,EUHARLEE,Secretary Of State,,DEM,JOHN BARROW,197,10,39,148,0
Bartow,FOLSOM,Secretary Of State,,DEM,JOHN BARROW,25,5,2,18,0
Bartow,KINGSTON,Secretary Of State,,DEM,JOHN BARROW,94,10,9,75,0
Bartow,MISSION ROAD,Secretary Of State,,DEM,JOHN BARROW,168,12,48,108,0
Bartow,PINE LOG,Secretary Of State,,DEM,JOHN BARROW,58,3,4,51,0
Bartow,TAYLORSVILLE,Secretary Of State,,DEM,JOHN BARROW,44,3,6,35,0
Bartow,WHITE,Secretary Of State,,DEM,JOHN BARROW,74,3,9,62,0
Bartow,ZENA DRIVE,Secretary Of State,,DEM,JOHN BARROW,216,20,64,132,0
Bartow,WOODLAND HIGH,Secretary Of State,,DEM,JOHN BARROW,71,5,14,52,0
Bartow,ADAIRSVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,790,40,127,623,0
Bartow,ALLATOONA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,534,21,41,472,0
Bartow,CARTERSVILLE EAST,"Public Service Commission, District 3",3,(REP,CHUCK EATON,738,71,247,420,0
Bartow,CARTERSVILLE WEST,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1126,59,353,714,0
Bartow,CASSVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1491,100,508,881,2
Bartow,CENTER,"Public Service Commission, District 3",3,(REP,CHUCK EATON,731,44,151,536,0
Bartow,EMERSON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,543,31,86,426,0
Bartow,EUHARLEE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,715,31,141,543,0
Bartow,FOLSOM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,265,9,40,216,0
Bartow,KINGSTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,459,17,95,347,0
Bartow,MISSION ROAD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,617,31,231,355,0
Bartow,PINE LOG,"Public Service Commission, District 3",3,(REP,CHUCK EATON,409,20,52,337,0
Bartow,TAYLORSVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,513,17,59,437,0
Bartow,WHITE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,459,16,92,351,0
Bartow,ZENA DRIVE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,594,54,205,335,0
Bartow,WOODLAND HIGH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,245,20,39,186,0
Bartow,ADAIRSVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,197,15,32,150,0
Bartow,ALLATOONA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,157,10,12,135,0
Bartow,CARTERSVILLE EAST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,355,31,88,235,1
Bartow,CARTERSVILLE WEST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,441,30,127,284,0
Bartow,CASSVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,447,30,142,275,0
Bartow,CENTER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,146,6,24,114,2
Bartow,EMERSON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,145,8,16,121,0
Bartow,EUHARLEE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,220,10,42,168,0
Bartow,FOLSOM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,24,5,2,17,0
Bartow,KINGSTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,102,10,12,80,0
Bartow,MISSION ROAD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,183,13,54,116,0
Bartow,PINE LOG,"Public Service Commission, District 3",3,DEM,LINDY MILLER,68,4,5,59,0
Bartow,TAYLORSVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,56,3,5,48,0
Bartow,WHITE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,86,3,10,73,0
Bartow,ZENA DRIVE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,228,21,66,141,0
Bartow,WOODLAND HIGH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,73,5,14,54,0
