county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Dodge,Chauncey,Secretary Of State,,REP,BRAD RAFFENSPERGER,100,8,25,67,0
Dodge,Clark,Secretary Of State,,REP,BRAD RAFFENSPERGER,31,0,5,26,0
Dodge,Eddin,Secretary Of State,,REP,BRAD RAFFENSPERGER,186,7,64,115,0
Dodge,Empire,Secretary Of State,,REP,BRAD RAFFENSPERGER,98,4,20,74,0
Dodge,Jaybird,Secretary Of State,,REP,BRAD RAFFENSPERGER,51,4,9,38,0
Dodge,Jones,Secretary Of State,,REP,BRAD RAFFENSPERGER,106,4,31,71,0
Dodge,Lee,Secretary Of State,,REP,BRAD RAFFENSPERGER,715,76,364,275,0
Dodge,McCranie,Secretary Of State,,REP,BRAD RAFFENSPERGER,101,5,20,76,0
Dodge,Milan,Secretary Of State,,REP,BRAD RAFFENSPERGER,87,7,17,63,0
Dodge,Mitchell,Secretary Of State,,REP,BRAD RAFFENSPERGER,105,5,26,74,0
Dodge,Mullis,Secretary Of State,,REP,BRAD RAFFENSPERGER,100,1,17,82,0
Dodge,Plainfield,Secretary Of State,,REP,BRAD RAFFENSPERGER,103,1,42,60,0
Dodge,Pondtown,Secretary Of State,,REP,BRAD RAFFENSPERGER,192,11,43,138,0
Dodge,Rawlins,Secretary Of State,,REP,BRAD RAFFENSPERGER,175,9,77,89,0
Dodge,Vilula,Secretary Of State,,REP,BRAD RAFFENSPERGER,72,1,14,57,0
Dodge,Yonker,Secretary Of State,,REP,BRAD RAFFENSPERGER,52,1,13,38,0
Dodge,Chauncey,Secretary Of State,,DEM,JOHN BARROW,32,2,3,27,0
Dodge,Clark,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0
Dodge,Eddin,Secretary Of State,,DEM,JOHN BARROW,85,7,11,67,0
Dodge,Empire,Secretary Of State,,DEM,JOHN BARROW,17,3,4,10,0
Dodge,Jaybird,Secretary Of State,,DEM,JOHN BARROW,25,2,2,21,0
Dodge,Jones,Secretary Of State,,DEM,JOHN BARROW,12,0,2,10,0
Dodge,Lee,Secretary Of State,,DEM,JOHN BARROW,325,47,95,183,0
Dodge,McCranie,Secretary Of State,,DEM,JOHN BARROW,10,3,0,7,0
Dodge,Milan,Secretary Of State,,DEM,JOHN BARROW,13,2,2,9,0
Dodge,Mitchell,Secretary Of State,,DEM,JOHN BARROW,17,1,7,9,0
Dodge,Mullis,Secretary Of State,,DEM,JOHN BARROW,17,0,4,13,0
Dodge,Plainfield,Secretary Of State,,DEM,JOHN BARROW,19,1,2,16,0
Dodge,Pondtown,Secretary Of State,,DEM,JOHN BARROW,45,8,4,33,0
Dodge,Rawlins,Secretary Of State,,DEM,JOHN BARROW,38,0,19,19,0
Dodge,Vilula,Secretary Of State,,DEM,JOHN BARROW,3,0,0,3,0
Dodge,Yonker,Secretary Of State,,DEM,JOHN BARROW,7,1,0,6,0
Dodge,Chauncey,"Public Service Commission, District 3",3,(REP,CHUCK EATON,100,8,24,68,0
Dodge,Clark,"Public Service Commission, District 3",3,(REP,CHUCK EATON,30,0,5,25,0
Dodge,Eddin,"Public Service Commission, District 3",3,(REP,CHUCK EATON,186,8,66,112,0
Dodge,Empire,"Public Service Commission, District 3",3,(REP,CHUCK EATON,99,6,20,73,0
Dodge,Jaybird,"Public Service Commission, District 3",3,(REP,CHUCK EATON,47,4,9,34,0
Dodge,Jones,"Public Service Commission, District 3",3,(REP,CHUCK EATON,106,3,31,72,0
Dodge,Lee,"Public Service Commission, District 3",3,(REP,CHUCK EATON,722,77,367,278,0
Dodge,McCranie,"Public Service Commission, District 3",3,(REP,CHUCK EATON,101,5,20,76,0
Dodge,Milan,"Public Service Commission, District 3",3,(REP,CHUCK EATON,85,7,16,62,0
Dodge,Mitchell,"Public Service Commission, District 3",3,(REP,CHUCK EATON,106,5,28,73,0
Dodge,Mullis,"Public Service Commission, District 3",3,(REP,CHUCK EATON,98,1,17,80,0
Dodge,Plainfield,"Public Service Commission, District 3",3,(REP,CHUCK EATON,107,1,42,64,0
Dodge,Pondtown,"Public Service Commission, District 3",3,(REP,CHUCK EATON,192,11,42,139,0
Dodge,Rawlins,"Public Service Commission, District 3",3,(REP,CHUCK EATON,175,9,78,88,0
Dodge,Vilula,"Public Service Commission, District 3",3,(REP,CHUCK EATON,70,1,14,55,0
Dodge,Yonker,"Public Service Commission, District 3",3,(REP,CHUCK EATON,52,1,12,39,0
Dodge,Chauncey,"Public Service Commission, District 3",3,DEM,LINDY MILLER,31,2,4,25,0
Dodge,Clark,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1,0,0,1,0
Dodge,Eddin,"Public Service Commission, District 3",3,DEM,LINDY MILLER,82,6,10,66,0
Dodge,Empire,"Public Service Commission, District 3",3,DEM,LINDY MILLER,12,1,3,8,0
Dodge,Jaybird,"Public Service Commission, District 3",3,DEM,LINDY MILLER,29,2,2,25,0
Dodge,Jones,"Public Service Commission, District 3",3,DEM,LINDY MILLER,11,1,2,8,0
Dodge,Lee,"Public Service Commission, District 3",3,DEM,LINDY MILLER,305,45,88,172,0
Dodge,McCranie,"Public Service Commission, District 3",3,DEM,LINDY MILLER,9,3,0,6,0
Dodge,Milan,"Public Service Commission, District 3",3,DEM,LINDY MILLER,12,2,2,8,0
Dodge,Mitchell,"Public Service Commission, District 3",3,DEM,LINDY MILLER,15,1,4,10,0
Dodge,Mullis,"Public Service Commission, District 3",3,DEM,LINDY MILLER,17,0,4,13,0
Dodge,Plainfield,"Public Service Commission, District 3",3,DEM,LINDY MILLER,15,1,2,12,0
Dodge,Pondtown,"Public Service Commission, District 3",3,DEM,LINDY MILLER,45,8,4,33,0
Dodge,Rawlins,"Public Service Commission, District 3",3,DEM,LINDY MILLER,38,0,18,20,0
Dodge,Vilula,"Public Service Commission, District 3",3,DEM,LINDY MILLER,4,0,0,4,0
Dodge,Yonker,"Public Service Commission, District 3",3,DEM,LINDY MILLER,7,1,1,5,0
