county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Dawson,West,Governor,,REP,BRIAN KEMP,1328,45,696,585,2
Dawson,Central,Governor,,REP,BRIAN KEMP,4574,142,3087,1343,2
Dawson,East,Governor,,REP,BRIAN KEMP,4051,132,2339,1574,6
Dawson,West,Governor,,DEM,STACEY ABRAMS,382,21,230,131,0
Dawson,Central,Governor,,DEM,STACEY ABRAMS,492,39,277,176,0
Dawson,East,Governor,,DEM,STACEY ABRAMS,645,57,351,236,1
Dawson,West,Governor,,LIB,TED METZ,16,1,5,10,0
Dawson,Central,Governor,,LIB,TED METZ,48,1,22,25,0
Dawson,East,Governor,,LIB,TED METZ,45,1,13,31,0
Dawson,West,Lieutenant Governor,,REP,GEOFF DUNCAN,1315,44,680,589,2
Dawson,Central,Lieutenant Governor,,REP,GEOFF DUNCAN,4427,142,2983,1300,2
Dawson,East,Lieutenant Governor,,REP,GEOFF DUNCAN,3988,135,2309,1538,6
Dawson,West,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,376,24,226,126,0
Dawson,Central,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,490,37,273,180,0
Dawson,East,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,618,54,331,232,1
Dawson,West,Secretary Of State,,REP,BRAD RAFFENSPERGER,1296,44,688,562,2
Dawson,Central,Secretary Of State,,REP,BRAD RAFFENSPERGER,4411,136,2998,1275,2
Dawson,East,Secretary Of State,,REP,BRAD RAFFENSPERGER,3943,129,2288,1520,6
Dawson,West,Secretary Of State,,DEM,JOHN BARROW,392,23,233,136,0
Dawson,Central,Secretary Of State,,DEM,JOHN BARROW,534,37,297,200,0
Dawson,East,Secretary Of State,,DEM,JOHN BARROW,642,55,354,233,0
Dawson,West,Secretary Of State,,LIB,SMYTHE DUVAL,30,1,8,21,0
Dawson,Central,Secretary Of State,,LIB,SMYTHE DUVAL,96,3,44,49,0
