county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Turner,Ashburn,Governor,,REP,BRIAN KEMP,919,27,635,257,0
Turner,Sycamore,Governor,,REP,BRIAN KEMP,891,21,638,231,1
Turner,Rebecca,Governor,,REP,BRIAN KEMP,252,4,105,141,2
Turner,Ashburn,Governor,,DEM,STACEY ABRAMS,1062,86,468,507,1
Turner,Sycamore,Governor,,DEM,STACEY ABRAMS,110,5,61,43,1
Turner,Rebecca,Governor,,DEM,STACEY ABRAMS,28,4,11,13,0
Turner,Ashburn,Governor,,LIB,TED METZ,10,1,3,6,0
Turner,Sycamore,Governor,,LIB,TED METZ,2,0,1,1,0
Turner,Rebecca,Governor,,LIB,TED METZ,0,0,0,0,0
Turner,Ashburn,Lieutenant Governor,,REP,GEOFF DUNCAN,878,27,593,257,1
Turner,Sycamore,Lieutenant Governor,,REP,GEOFF DUNCAN,845,20,597,227,1
Turner,Rebecca,Lieutenant Governor,,REP,GEOFF DUNCAN,246,4,104,136,2
Turner,Ashburn,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,898,87,380,431,0
Turner,Sycamore,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,109,6,62,40,1
Turner,Rebecca,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,29,4,11,14,0
Turner,Ashburn,Secretary Of State,,REP,BRAD RAFFENSPERGER,868,26,603,239,0
Turner,Sycamore,Secretary Of State,,REP,BRAD RAFFENSPERGER,834,20,593,220,1
Turner,Rebecca,Secretary Of State,,REP,BRAD RAFFENSPERGER,234,3,98,131,2
Turner,Ashburn,Secretary Of State,,DEM,JOHN BARROW,1030,86,456,487,1
Turner,Sycamore,Secretary Of State,,DEM,JOHN BARROW,144,6,87,50,1
Turner,Rebecca,Secretary Of State,,DEM,JOHN BARROW,39,5,14,20,0
Turner,Ashburn,Secretary Of State,,LIB,SMYTHE DUVAL,26,1,10,15,0
Turner,Sycamore,Secretary Of State,,LIB,SMYTHE DUVAL,7,0,2,5,0
Turner,Rebecca,Secretary Of State,,LIB,SMYTHE DUVAL,3,0,2,1,0
Turner,Ashburn,Attorney General,,(REP,CHRIS CARR,922,28,629,265,0
Turner,Sycamore,Attorney General,,(REP,CHRIS CARR,852,20,602,229,1
Turner,Rebecca,Attorney General,,(REP,CHRIS CARR,237,3,102,130,2
Turner,Ashburn,Attorney General,,DEM,CHARLIE BAILEY,1003,86,443,473,1
Turner,Sycamore,Attorney General,,DEM,CHARLIE BAILEY,124,6,72,45,1
Turner,Rebecca,Attorney General,,DEM,CHARLIE BAILEY,39,5,11,23,0
Turner,Ashburn,Commissioner Of Agriculture,,(REP,GARY BLACK,927,28,637,262,0
Turner,Sycamore,Commissioner Of Agriculture,,(REP,GARY BLACK,869,21,617,230,1
Turner,Rebecca,Commissioner Of Agriculture,,(REP,GARY BLACK,247,4,102,139,2
Turner,Ashburn,Commissioner Of Agriculture,,DEM,FRED SWANN,982,85,427,469,1
Turner,Sycamore,Commissioner Of Agriculture,,DEM,FRED SWANN,114,5,68,40,1
Turner,Rebecca,Commissioner Of Agriculture,,DEM,FRED SWANN,28,4,10,14,0
Turner,Ashburn,Commissioner Of Insurance,,REP,JIM BECK,879,27,602,250,0
Turner,Sycamore,Commissioner Of Insurance,,REP,JIM BECK,849,19,604,225,1
Turner,Rebecca,Commissioner Of Insurance,,REP,JIM BECK,242,3,101,136,2
Turner,Ashburn,Commissioner Of Insurance,,DEM,JANICE LAWS,989,85,440,463,1
Turner,Sycamore,Commissioner Of Insurance,,DEM,JANICE LAWS,111,6,64,40,1
Turner,Rebecca,Commissioner Of Insurance,,DEM,JANICE LAWS,30,5,10,15,0
Turner,Ashburn,Commissioner Of Insurance,,LIB,DONNIE FOSTER,46,2,24,20,0
Turner,Sycamore,Commissioner Of Insurance,,LIB,DONNIE FOSTER,13,1,4,8,0
Turner,Rebecca,Commissioner Of Insurance,,LIB,DONNIE FOSTER,3,0,0,3,0
Turner,Ashburn,State School Superintendent,,(REP,RICHARD WOODS,941,28,640,273,0
Turner,Sycamore,State School Superintendent,,(REP,RICHARD WOODS,882,21,625,235,1
Turner,Rebecca,State School Superintendent,,(REP,RICHARD WOODS,247,4,104,137,2
Turner,Ashburn,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",985,85,432,467,1
Turner,Sycamore,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",104,5,59,39,1
Turner,Rebecca,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",27,4,9,14,0
Turner,Ashburn,Commissioner Of Labor,,(REP,MARK BUTLER,925,27,627,271,0
Turner,Sycamore,Commissioner Of Labor,,(REP,MARK BUTLER,853,20,604,228,1
Turner,Rebecca,Commissioner Of Labor,,(REP,MARK BUTLER,243,3,104,134,2
Turner,Ashburn,Commissioner Of Labor,,DEM,RICHARD KEATLEY,992,86,436,469,1
Turner,Sycamore,Commissioner Of Labor,,DEM,RICHARD KEATLEY,125,6,73,45,1
Turner,Rebecca,Commissioner Of Labor,,DEM,RICHARD KEATLEY,32,5,8,19,0
Turner,Ashburn,"Public Service Commission, District 3",3,(REP,CHUCK EATON,881,28,605,248,0
Turner,Sycamore,"Public Service Commission, District 3",3,(REP,CHUCK EATON,853,19,612,221,1
Turner,Rebecca,"Public Service Commission, District 3",3,(REP,CHUCK EATON,238,3,101,133,1
Turner,Ashburn,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1001,85,437,478,1
Turner,Sycamore,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,7,61,42,1
Turner,Rebecca,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,5,10,19,0
Turner,Ashburn,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,40,0,22,18,0
Turner,Sycamore,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,14,0,5,9,0
Turner,Rebecca,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,1,0,0,0,1
Turner,Ashburn,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,889,27,612,250,0
Turner,Sycamore,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,844,21,599,223,1
Turner,Rebecca,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,238,4,101,131,2
Turner,Ashburn,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,987,86,431,469,1
Turner,Sycamore,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,114,5,65,43,1
Turner,Rebecca,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,30,2,10,18,0
Turner,Ashburn,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,38,0,20,18,0
Turner,Sycamore,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,18,0,11,7,0
Turner,Rebecca,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,6,2,1,3,0
Turner,Ashburn,U.S. Representative,8,(REP,AUSTIN SCOTT,1448,72,865,510,1
Turner,Sycamore,U.S. Representative,8,(REP,AUSTIN SCOTT,928,22,656,249,1
Turner,Rebecca,U.S. Representative,8,(REP,AUSTIN SCOTT,259,7,108,142,2
Turner,Ashburn,State Senator,13,(REP,GREG KIRK,1372,67,817,487,1
Turner,Sycamore,State Senator,13,(REP,GREG KIRK,913,22,640,250,1
Turner,Rebecca,State Senator,13,(REP,GREG KIRK,261,7,108,144,2
Turner,Ashburn,State Representative,155,(REP,CLAY PIRKLE,1388,68,834,485,1
Turner,Sycamore,State Representative,155,(REP,CLAY PIRKLE,931,22,655,253,1
Turner,Rebecca,State Representative,155,(REP,CLAY PIRKLE,263,7,108,146,2
Turner,Ashburn,CC,D1,D,J. BURGESS,466,31,219,215,1
Turner,Sycamore,CC,D5,R,N. DENHAM,627,22,433,172,0
Turner,Ashburn,BOE,D1,D,C. BALL,468,36,216,215,1
Turner,Ashburn,BOE,D3,R,S. BLUE,556,14,370,172,0
Turner,Sycamore,BOE,D3,R,S. BLUE,80,0,67,13,0
Turner,Ashburn,Soil and Water,,,R. KENDRICK,1480,83,870,526,1
Turner,Sycamore,Soil and Water,,,R. KENDRICK,926,23,650,252,1
Turner,Rebecca,Soil and Water,,,R. KENDRICK,260,8,106,144,2
Turner,Ashburn,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,1491,87,811,593,0
Turner,Sycamore,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,708,20,481,205,2
Turner,Rebecca,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,193,4,80,107,2
Turner,Ashburn,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,383,15,227,141,0
Turner,Sycamore,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,238,5,179,54,0
Turner,Rebecca,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,78,4,30,44,0
Turner,Ashburn,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,1332,66,706,560,0
Turner,Sycamore,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,623,19,420,183,1
Turner,Rebecca,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,157,3,63,89,2
Turner,Ashburn,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,501,35,310,156,0
Turner,Sycamore,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,313,7,230,75,1
Turner,Rebecca,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,108,5,44,59,0
Turner,Ashburn,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,1123,47,609,467,0
Turner,Sycamore,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,574,12,396,165,1
Turner,Rebecca,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,153,5,58,88,2
Turner,Ashburn,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,673,51,391,231,0
Turner,Sycamore,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,362,14,258,89,1
Turner,Rebecca,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,112,3,50,59,0
Turner,Ashburn,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1525,88,839,597,1
Turner,Sycamore,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,730,20,505,203,2
Turner,Rebecca,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,201,4,91,105,1
Turner,Ashburn,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,329,19,188,122,0
Turner,Sycamore,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,219,6,155,58,0
Turner,Rebecca,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,68,4,19,44,1
Turner,Ashburn,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,1309,69,709,531,0
Turner,Sycamore,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,594,18,400,176,0
Turner,Rebecca,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,168,4,71,91,2
Turner,Ashburn,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,502,31,297,174,0
Turner,Sycamore,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,336,8,244,83,1
Turner,Rebecca,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,97,4,37,56,0
Turner,Ashburn,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,1093,46,593,454,0
Turner,Sycamore,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,487,12,324,149,2
Turner,Rebecca,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,138,2,58,78,0
Turner,Ashburn,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,707,54,408,245,0
Turner,Sycamore,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,430,14,309,107,0
Turner,Rebecca,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,126,5,50,69,2
Turner,Ashburn,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,1443,84,779,580,0
Turner,Sycamore,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,649,21,436,191,1
Turner,Rebecca,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,179,2,74,103,0
Turner,Ashburn,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,398,19,243,136,0
Turner,Sycamore,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,291,5,212,73,1
Turner,Rebecca,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,88,5,36,45,2
Turner,Ashburn,Ashburn,,,C. DOUGLAS,128,13,60,55,0
Turner,Ashburn,Ashburn,,,"J. HALL, JR.",546,27,218,300,1
Turner,Ashburn,Ashburn,,,S. LUMPKIN,587,44,396,147,0
Turner,Ashburn,Ashburn,,,D. WALKER,113,8,45,60,0
Turner,Ashburn,Ashburn,,,J. BURKS,665,61,344,260,0
Turner,Ashburn,Ashburn,,,T. KING,174,10,72,92,0
Turner,Ashburn,Ashburn,,,A. PIERCE,577,49,316,212,0
Turner,Ashburn,Ashburn,,,J. ROCKWELL,416,23,184,208,1
Turner,Ashburn,Special,,,G. DAWSEY,239,29,136,74,0
Turner,Ashburn,Special,,,J. HEDGES,392,25,260,107,0
Turner,Ashburn,Special,,,C. JORDAN,460,20,184,255,1
Turner,Ashburn,Special,,,J. VINCENT,230,17,100,113,0
