county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Terrell,Dawson,Secretary Of State,,REP,BRAD RAFFENSPERGER,182,18,56,108,0
Terrell,Sasser,Secretary Of State,,REP,BRAD RAFFENSPERGER,228,4,51,173,0
Terrell,Bronwood,Secretary Of State,,REP,BRAD RAFFENSPERGER,125,11,21,93,0
Terrell,Parrott,Secretary Of State,,REP,BRAD RAFFENSPERGER,85,4,22,59,0
Terrell,Graves,Secretary Of State,,REP,BRAD RAFFENSPERGER,107,4,31,72,0
Terrell,Herod-Dover,Secretary Of State,,REP,BRAD RAFFENSPERGER,49,2,5,42,0
Terrell,Dawson,Secretary Of State,,DEM,JOHN BARROW,454,82,99,273,0
Terrell,Sasser,Secretary Of State,,DEM,JOHN BARROW,114,9,26,79,0
Terrell,Bronwood,Secretary Of State,,DEM,JOHN BARROW,112,25,22,65,0
Terrell,Parrott,Secretary Of State,,DEM,JOHN BARROW,55,3,11,41,0
Terrell,Graves,Secretary Of State,,DEM,JOHN BARROW,38,6,12,20,0
Terrell,Herod-Dover,Secretary Of State,,DEM,JOHN BARROW,24,2,4,18,0
Terrell,Dawson,"Public Service Commission, District 3",3,(REP,CHUCK EATON,180,17,54,109,0
Terrell,Sasser,"Public Service Commission, District 3",3,(REP,CHUCK EATON,230,4,53,173,0
Terrell,Bronwood,"Public Service Commission, District 3",3,(REP,CHUCK EATON,130,11,22,97,0
Terrell,Parrott,"Public Service Commission, District 3",3,(REP,CHUCK EATON,85,4,22,59,0
Terrell,Graves,"Public Service Commission, District 3",3,(REP,CHUCK EATON,105,4,31,70,0
Terrell,Herod-Dover,"Public Service Commission, District 3",3,(REP,CHUCK EATON,50,2,5,43,0
Terrell,Dawson,"Public Service Commission, District 3",3,DEM,LINDY MILLER,446,83,100,263,0
Terrell,Sasser,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,9,24,78,0
Terrell,Bronwood,"Public Service Commission, District 3",3,DEM,LINDY MILLER,104,25,21,58,0
Terrell,Parrott,"Public Service Commission, District 3",3,DEM,LINDY MILLER,53,3,11,39,0
Terrell,Graves,"Public Service Commission, District 3",3,DEM,LINDY MILLER,40,6,12,22,0
Terrell,Herod-Dover,"Public Service Commission, District 3",3,DEM,LINDY MILLER,22,2,4,16,0
