county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Liberty,Riceboro Youth Center,Governor,,REP,BRIAN KEMP,123,7,55,61,0
Liberty,Lyman Hall School,Governor,,REP,BRIAN KEMP,364,19,184,161,0
Liberty,Lewis Frasier School,Governor,,REP,BRIAN KEMP,716,23,405,288,0
Liberty,Memorial Dr. East,Governor,,REP,BRIAN KEMP,152,6,87,59,0
Liberty,Button Gwinnett,Governor,,REP,BRIAN KEMP,62,5,20,37,0
Liberty,Town of Allenhurst,Governor,,REP,BRIAN KEMP,282,8,90,184,0
Liberty,Hinesville,Governor,,REP,BRIAN KEMP,438,10,265,163,0
Liberty,Liberty County Complex,Governor,,REP,BRIAN KEMP,1031,38,603,390,0
Liberty,Walthourville City Hall,Governor,,REP,BRIAN KEMP,226,15,96,113,2
Liberty,Fleming West,Governor,,REP,BRIAN KEMP,73,4,26,43,0
Liberty,Fleming East,Governor,,REP,BRIAN KEMP,1161,31,488,642,0
Liberty,Gum Branch,Governor,,REP,BRIAN KEMP,634,9,164,461,0
Liberty,Hinesville Lodge 271,Governor,,REP,BRIAN KEMP,295,6,160,128,1
Liberty,Riceboro Youth Center,Governor,,DEM,STACEY ABRAMS,568,45,271,252,0
Liberty,Lyman Hall School,Governor,,DEM,STACEY ABRAMS,1350,108,757,484,1
Liberty,Lewis Frasier School,Governor,,DEM,STACEY ABRAMS,1267,141,754,371,1
Liberty,Memorial Dr. East,Governor,,DEM,STACEY ABRAMS,684,56,405,223,0
Liberty,Button Gwinnett,Governor,,DEM,STACEY ABRAMS,158,7,38,113,0
Liberty,Town of Allenhurst,Governor,,DEM,STACEY ABRAMS,905,53,497,355,0
Liberty,Hinesville,Governor,,DEM,STACEY ABRAMS,437,22,258,157,0
Liberty,Liberty County Complex,Governor,,DEM,STACEY ABRAMS,1311,107,835,369,0
Liberty,Walthourville City Hall,Governor,,DEM,STACEY ABRAMS,956,66,542,347,1
Liberty,Fleming West,Governor,,DEM,STACEY ABRAMS,218,8,108,102,0
Liberty,Fleming East,Governor,,DEM,STACEY ABRAMS,434,40,204,190,0
Liberty,Gum Branch,Governor,,DEM,STACEY ABRAMS,536,40,284,209,3
Liberty,Hinesville Lodge 271,Governor,,DEM,STACEY ABRAMS,872,71,510,290,1
Liberty,Riceboro Youth Center,Governor,,LIB,TED METZ,0,0,0,0,0
Liberty,Lyman Hall School,Governor,,LIB,TED METZ,17,0,4,13,0
Liberty,Lewis Frasier School,Governor,,LIB,TED METZ,17,1,5,11,0
Liberty,Memorial Dr. East,Governor,,LIB,TED METZ,3,1,0,2,0
Liberty,Button Gwinnett,Governor,,LIB,TED METZ,4,0,0,4,0
Liberty,Town of Allenhurst,Governor,,LIB,TED METZ,8,0,1,7,0
Liberty,Hinesville,Governor,,LIB,TED METZ,13,1,7,5,0
Liberty,Liberty County Complex,Governor,,LIB,TED METZ,12,1,7,4,0
Liberty,Walthourville City Hall,Governor,,LIB,TED METZ,9,0,4,5,0
