county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Jefferson,Stapleton Crossroads,Secretary Of State,,REP,BRAD RAFFENSPERGER,66,2,9,55,0
Jefferson,Matthews,Secretary Of State,,REP,BRAD RAFFENSPERGER,153,1,17,134,1
Jefferson,Wrens,Secretary Of State,,REP,BRAD RAFFENSPERGER,345,21,51,273,0
Jefferson,Louisville,Secretary Of State,,REP,BRAD RAFFENSPERGER,439,31,194,214,0
Jefferson,Wadley,Secretary Of State,,REP,BRAD RAFFENSPERGER,141,5,30,106,0
Jefferson,Bartow,Secretary Of State,,REP,BRAD RAFFENSPERGER,81,2,7,72,0
Jefferson,Stapleton,Secretary Of State,,REP,BRAD RAFFENSPERGER,133,7,12,114,0
Jefferson,Avera,Secretary Of State,,REP,BRAD RAFFENSPERGER,103,0,3,100,0
Jefferson,Stapleton Crossroads,Secretary Of State,,DEM,JOHN BARROW,75,11,6,58,0
Jefferson,Matthews,Secretary Of State,,DEM,JOHN BARROW,63,6,5,52,0
Jefferson,Wrens,Secretary Of State,,DEM,JOHN BARROW,501,56,37,407,1
Jefferson,Louisville,Secretary Of State,,DEM,JOHN BARROW,657,70,224,363,0
Jefferson,Wadley,Secretary Of State,,DEM,JOHN BARROW,386,68,43,272,3
Jefferson,Bartow,Secretary Of State,,DEM,JOHN BARROW,93,8,17,68,0
Jefferson,Stapleton,Secretary Of State,,DEM,JOHN BARROW,71,5,3,63,0
Jefferson,Avera,Secretary Of State,,DEM,JOHN BARROW,24,1,5,18,0
Jefferson,Stapleton Crossroads,"Public Service Commission, District 3",3,(REP,CHUCK EATON,72,2,9,61,0
Jefferson,Matthews,"Public Service Commission, District 3",3,(REP,CHUCK EATON,163,4,17,141,1
Jefferson,Wrens,"Public Service Commission, District 3",3,(REP,CHUCK EATON,365,21,53,291,0
Jefferson,Louisville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,466,34,209,223,0
Jefferson,Wadley,"Public Service Commission, District 3",3,(REP,CHUCK EATON,146,7,33,106,0
Jefferson,Bartow,"Public Service Commission, District 3",3,(REP,CHUCK EATON,86,2,9,75,0
Jefferson,Stapleton,"Public Service Commission, District 3",3,(REP,CHUCK EATON,136,7,10,119,0
Jefferson,Avera,"Public Service Commission, District 3",3,(REP,CHUCK EATON,104,0,3,101,0
Jefferson,Stapleton Crossroads,"Public Service Commission, District 3",3,DEM,LINDY MILLER,61,10,4,47,0
Jefferson,Matthews,"Public Service Commission, District 3",3,DEM,LINDY MILLER,50,2,5,43,0
Jefferson,Wrens,"Public Service Commission, District 3",3,DEM,LINDY MILLER,447,54,33,359,1
Jefferson,Louisville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,593,66,196,331,0
Jefferson,Wadley,"Public Service Commission, District 3",3,DEM,LINDY MILLER,365,61,37,265,2
Jefferson,Bartow,"Public Service Commission, District 3",3,DEM,LINDY MILLER,75,8,13,54,0
Jefferson,Stapleton,"Public Service Commission, District 3",3,DEM,LINDY MILLER,65,5,3,57,0
Jefferson,Avera,"Public Service Commission, District 3",3,DEM,LINDY MILLER,20,1,5,14,0
