county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Carroll,KANSAS (1006),Secretary Of State,,REP,BRAD RAFFENSPERGER,250,5,35,210,0
Carroll,BOWDON (1111),Secretary Of State,,REP,BRAD RAFFENSPERGER,404,12,68,324,0
Carroll,SANDHILL (1122),Secretary Of State,,REP,BRAD RAFFENSPERGER,594,18,199,375,2
Carroll,CENTER POINT (1152),Secretary Of State,,REP,BRAD RAFFENSPERGER,398,10,118,270,0
Carroll,MT ZION (1240),Secretary Of State,,REP,BRAD RAFFENSPERGER,353,2,77,274,0
Carroll,BURWELL (1371),Secretary Of State,,REP,BRAD RAFFENSPERGER,274,8,53,211,2
Carroll,CLEM (1483),Secretary Of State,,REP,BRAD RAFFENSPERGER,671,31,203,436,1
Carroll,BOWDON JUNCTION (1496),Secretary Of State,,REP,BRAD RAFFENSPERGER,199,1,57,140,1
Carroll,TYUS (1533),Secretary Of State,,REP,BRAD RAFFENSPERGER,378,15,69,294,0
Carroll,FAIRFIELD (1540),Secretary Of State,,REP,BRAD RAFFENSPERGER,707,25,123,556,3
Carroll,HULETT (1542),Secretary Of State,,REP,BRAD RAFFENSPERGER,468,14,80,372,2
Carroll,BETHANY (501),Secretary Of State,,REP,BRAD RAFFENSPERGER,394,8,151,235,0
Carroll,V R COUNTY SOUTH (640),Secretary Of State,,REP,BRAD RAFFENSPERGER,435,19,91,325,0
Carroll,V R COUNTY NORTH (641),Secretary Of State,,REP,BRAD RAFFENSPERGER,541,41,65,435,0
Carroll,VILLA RICA CITY (642),Secretary Of State,,REP,BRAD RAFFENSPERGER,498,33,43,422,0
Carroll,TEMPLE COUNTY (649),Secretary Of State,,REP,BRAD RAFFENSPERGER,512,29,77,405,1
Carroll,TEMPLE CITY (650),Secretary Of State,,REP,BRAD RAFFENSPERGER,346,12,60,274,0
Carroll,WHITESBURG (682),Secretary Of State,,REP,BRAD RAFFENSPERGER,468,10,92,365,1
Carroll,ROOPVILLE (713),Secretary Of State,,REP,BRAD RAFFENSPERGER,610,10,131,468,1
Carroll,WEST CARROLLTON (714A1),Secretary Of State,,REP,BRAD RAFFENSPERGER,145,10,76,59,0
Carroll,LAKESHORE REC (714A2),Secretary Of State,,REP,BRAD RAFFENSPERGER,183,4,88,91,0
Carroll,BONNER (714A3),Secretary Of State,,REP,BRAD RAFFENSPERGER,395,7,161,226,1
Carroll,UNIVERSITY OF W. GA (714A4),Secretary Of State,,REP,BRAD RAFFENSPERGER,255,5,90,160,0
Carroll,COUNTY ADMIN BLDG (714A5),Secretary Of State,,REP,BRAD RAFFENSPERGER,261,4,135,122,0
Carroll,TABERNACLE CHURCH (714A6),Secretary Of State,,REP,BRAD RAFFENSPERGER,237,19,95,123,0
Carroll,BURSON (714BN),Secretary Of State,,REP,BRAD RAFFENSPERGER,210,5,97,108,0
Carroll,OLD CAMP CHURCH (714BW),Secretary Of State,,REP,BRAD RAFFENSPERGER,416,6,107,302,1
Carroll,OAK GROVE (715),Secretary Of State,,REP,BRAD RAFFENSPERGER,303,4,62,237,0
