county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Coweta,SENOIA,Governor,,REP,BRIAN KEMP,2464,92,1033,1339,0
Coweta,MORELAND,Governor,,REP,BRIAN KEMP,1342,45,442,855,0
Coweta,PINE ROAD,Governor,,REP,BRIAN KEMP,969,33,321,615,0
Coweta,DRESDEN,Governor,,REP,BRIAN KEMP,426,7,87,332,0
Coweta,NEWNAN,Governor,,REP,BRIAN KEMP,671,42,251,378,0
Coweta,SHARPSBURG,Governor,,REP,BRIAN KEMP,2272,60,1181,1030,1
Coweta,FISCHER ROAD,Governor,,REP,BRIAN KEMP,1844,70,829,945,0
Coweta,CEDAR CREEK,Governor,,REP,BRIAN KEMP,2577,110,1259,1207,1
Coweta,GRANTVILLE,Governor,,REP,BRIAN KEMP,950,20,273,657,0
Coweta,HARALSON,Governor,,REP,BRIAN KEMP,1131,40,353,737,1
Coweta,WELCOME,Governor,,REP,BRIAN KEMP,1533,47,388,1098,0
Coweta,PANTHER CREEK,Governor,,REP,BRIAN KEMP,1288,37,346,904,1
Coweta,RAYMOND,Governor,,REP,BRIAN KEMP,1207,32,454,721,0
Coweta,TURIN,Governor,,REP,BRIAN KEMP,2068,51,894,1123,0
Coweta,SMOKEY ROAD,Governor,,REP,BRIAN KEMP,731,32,286,413,0
Coweta,CENTRAL,Governor,,REP,BRIAN KEMP,549,29,218,302,0
Coweta,ARTS CENTRE,Governor,,REP,BRIAN KEMP,4741,160,2690,1891,0
Coweta,GREENTOP,Governor,,REP,BRIAN KEMP,1006,73,370,563,0
Coweta,EXPO CENTER,Governor,,REP,BRIAN KEMP,871,53,323,495,0
Coweta,WHITE OAK,Governor,,REP,BRIAN KEMP,1970,54,1023,893,0
Coweta,MADRAS,Governor,,REP,BRIAN KEMP,1800,83,856,861,0
Coweta,CANNONGATE,Governor,,REP,BRIAN KEMP,1892,64,871,957,0
Coweta,WESTSIDE,Governor,,REP,BRIAN KEMP,136,12,43,81,0
Coweta,NORTHSIDE,Governor,,REP,BRIAN KEMP,981,42,341,598,0
Coweta,THOMAS CROSSROADS,Governor,,REP,BRIAN KEMP,2522,85,1265,1172,0
Coweta,COWETA CENTRAL LIBRARY,Governor,,REP,BRIAN KEMP,819,26,476,317,0
Coweta,JEFFERSON PARKWAY,Governor,,REP,BRIAN KEMP,1711,102,926,682,1
Coweta,SENOIA,Governor,,DEM,STACEY ABRAMS,740,59,329,351,1
Coweta,MORELAND,Governor,,DEM,STACEY ABRAMS,273,24,104,145,0
Coweta,PINE ROAD,Governor,,DEM,STACEY ABRAMS,187,10,74,103,0
Coweta,DRESDEN,Governor,,DEM,STACEY ABRAMS,99,9,31,59,0
Coweta,NEWNAN,Governor,,DEM,STACEY ABRAMS,1021,110,435,476,0
Coweta,SHARPSBURG,Governor,,DEM,STACEY ABRAMS,488,30,250,208,0
Coweta,FISCHER ROAD,Governor,,DEM,STACEY ABRAMS,647,53,317,277,0
Coweta,CEDAR CREEK,Governor,,DEM,STACEY ABRAMS,724,61,371,291,1
Coweta,GRANTVILLE,Governor,,DEM,STACEY ABRAMS,445,44,114,287,0
Coweta,HARALSON,Governor,,DEM,STACEY ABRAMS,209,21,55,133,0
Coweta,WELCOME,Governor,,DEM,STACEY ABRAMS,364,28,118,218,0
Coweta,PANTHER CREEK,Governor,,DEM,STACEY ABRAMS,352,21,120,211,0
Coweta,RAYMOND,Governor,,DEM,STACEY ABRAMS,267,13,119,135,0
Coweta,TURIN,Governor,,DEM,STACEY ABRAMS,489,30,253,206,0
Coweta,SMOKEY ROAD,Governor,,DEM,STACEY ABRAMS,612,54,197,359,2
Coweta,CENTRAL,Governor,,DEM,STACEY ABRAMS,1172,103,446,622,1
Coweta,ARTS CENTRE,Governor,,DEM,STACEY ABRAMS,2167,122,1242,803,0
Coweta,GREENTOP,Governor,,DEM,STACEY ABRAMS,588,53,244,289,2
Coweta,EXPO CENTER,Governor,,DEM,STACEY ABRAMS,303,12,113,178,0
Coweta,WHITE OAK,Governor,,DEM,STACEY ABRAMS,803,75,406,321,1
Coweta,MADRAS,Governor,,DEM,STACEY ABRAMS,821,59,431,331,0
Coweta,CANNONGATE,Governor,,DEM,STACEY ABRAMS,444,24,218,202,0
Coweta,WESTSIDE,Governor,,DEM,STACEY ABRAMS,299,12,79,208,0
Coweta,NORTHSIDE,Governor,,DEM,STACEY ABRAMS,464,30,151,283,0
Coweta,THOMAS CROSSROADS,Governor,,DEM,STACEY ABRAMS,657,37,317,303,0
Coweta,COWETA CENTRAL LIBRARY,Governor,,DEM,STACEY ABRAMS,198,11,106,81,0
Coweta,JEFFERSON PARKWAY,Governor,,DEM,STACEY ABRAMS,2075,176,1028,869,2
Coweta,SENOIA,Governor,,LIB,TED METZ,39,2,12,25,0
Coweta,MORELAND,Governor,,LIB,TED METZ,22,2,7,13,0
Coweta,PINE ROAD,Governor,,LIB,TED METZ,14,0,3,11,0
