county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Jasper,WYATT,Governor,,REP,BRIAN KEMP,768,33,289,445,1
Jasper,MONTICELLO,Governor,,REP,BRIAN KEMP,1764,145,1164,431,24
Jasper,MARTIN & BURNEY,Governor,,REP,BRIAN KEMP,1898,72,809,1015,2
Jasper,WYATT,Governor,,DEM,STACEY ABRAMS,228,17,66,144,1
Jasper,MONTICELLO,Governor,,DEM,STACEY ABRAMS,1030,141,538,341,10
Jasper,MARTIN & BURNEY,Governor,,DEM,STACEY ABRAMS,226,12,104,110,0
Jasper,WYATT,Governor,,LIB,TED METZ,7,1,2,4,0
Jasper,MONTICELLO,Governor,,LIB,TED METZ,13,0,7,6,0
Jasper,MARTIN & BURNEY,Governor,,LIB,TED METZ,11,0,2,9,0
Jasper,WYATT,Lieutenant Governor,,REP,GEOFF DUNCAN,731,33,275,422,1
Jasper,MONTICELLO,Lieutenant Governor,,REP,GEOFF DUNCAN,1735,141,1151,419,24
Jasper,MARTIN & BURNEY,Lieutenant Governor,,REP,GEOFF DUNCAN,1834,73,783,976,2
Jasper,WYATT,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,223,18,67,137,1
Jasper,MONTICELLO,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,955,142,494,310,9
Jasper,MARTIN & BURNEY,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,239,11,114,114,0
Jasper,WYATT,Secretary Of State,,REP,BRAD RAFFENSPERGER,742,34,281,426,1
Jasper,MONTICELLO,Secretary Of State,,REP,BRAD RAFFENSPERGER,1701,137,1127,415,22
Jasper,MARTIN & BURNEY,Secretary Of State,,REP,BRAD RAFFENSPERGER,1839,72,793,972,2
Jasper,WYATT,Secretary Of State,,DEM,JOHN BARROW,232,17,65,149,1
Jasper,MONTICELLO,Secretary Of State,,DEM,JOHN BARROW,1011,140,537,325,9
Jasper,MARTIN & BURNEY,Secretary Of State,,DEM,JOHN BARROW,253,11,114,128,0
Jasper,WYATT,Secretary Of State,,LIB,SMYTHE DUVAL,12,0,4,8,0
Jasper,MONTICELLO,Secretary Of State,,LIB,SMYTHE DUVAL,39,3,17,17,2
Jasper,MARTIN & BURNEY,Secretary Of State,,LIB,SMYTHE DUVAL,24,1,3,20,0
Jasper,WYATT,Attorney General,,(REP,CHRIS CARR,744,34,281,428,1
