county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Bryan,Pembroke,Governor,,REP,BRIAN KEMP,846,17,463,364,2
Bryan,Danielsiding,Governor,,REP,BRIAN KEMP,965,30,570,364,1
Bryan,Ellabell,Governor,,REP,BRIAN KEMP,905,12,328,563,2
Bryan,Black Creek,Governor,,REP,BRIAN KEMP,1060,18,429,612,1
Bryan,Ways Station,Governor,,REP,BRIAN KEMP,477,4,254,218,1
Bryan,RH Rec Complex,Governor,,REP,BRIAN KEMP,864,23,457,383,1
Bryan,J.F. Gregory Park,Governor,,REP,BRIAN KEMP,1362,35,984,342,1
Bryan,Keller,Governor,,REP,BRIAN KEMP,1772,37,1118,616,1
Bryan,HWY 144 East,Governor,,REP,BRIAN KEMP,1633,38,1061,531,3
Bryan,Public Safety Complex,Governor,,REP,BRIAN KEMP,623,18,345,260,0
Bryan,Pembroke,Governor,,DEM,STACEY ABRAMS,409,15,191,203,0
Bryan,Danielsiding,Governor,,DEM,STACEY ABRAMS,310,41,144,125,0
Bryan,Ellabell,Governor,,DEM,STACEY ABRAMS,199,14,77,107,1
Bryan,Black Creek,Governor,,DEM,STACEY ABRAMS,260,15,82,163,0
Bryan,Ways Station,Governor,,DEM,STACEY ABRAMS,363,51,171,141,0
Bryan,RH Rec Complex,Governor,,DEM,STACEY ABRAMS,568,50,279,239,0
Bryan,J.F. Gregory Park,Governor,,DEM,STACEY ABRAMS,425,26,282,117,0
Bryan,Keller,Governor,,DEM,STACEY ABRAMS,650,56,399,195,0
Bryan,HWY 144 East,Governor,,DEM,STACEY ABRAMS,727,58,421,247,1
Bryan,Public Safety Complex,Governor,,DEM,STACEY ABRAMS,402,22,222,158,0
Bryan,Pembroke,Governor,,LIB,TED METZ,7,1,1,5,0
Bryan,Danielsiding,Governor,,LIB,TED METZ,23,1,4,18,0
Bryan,Ellabell,Governor,,LIB,TED METZ,9,0,2,7,0
Bryan,Black Creek,Governor,,LIB,TED METZ,8,0,2,6,0
Bryan,Ways Station,Governor,,LIB,TED METZ,10,0,3,7,0
Bryan,RH Rec Complex,Governor,,LIB,TED METZ,17,0,4,13,0
Bryan,J.F. Gregory Park,Governor,,LIB,TED METZ,22,0,15,7,0
Bryan,Keller,Governor,,LIB,TED METZ,38,0,19,19,0
Bryan,HWY 144 East,Governor,,LIB,TED METZ,20,0,11,9,0
Bryan,Public Safety Complex,Governor,,LIB,TED METZ,11,0,4,7,0
Bryan,Pembroke,Lieutenant Governor,,REP,GEOFF DUNCAN,819,18,454,345,2
Bryan,Danielsiding,Lieutenant Governor,,REP,GEOFF DUNCAN,945,29,556,359,1
Bryan,Ellabell,Lieutenant Governor,,REP,GEOFF DUNCAN,860,11,313,534,2
Bryan,Black Creek,Lieutenant Governor,,REP,GEOFF DUNCAN,1004,20,403,580,1
Bryan,Ways Station,Lieutenant Governor,,REP,GEOFF DUNCAN,470,4,252,213,1
Bryan,RH Rec Complex,Lieutenant Governor,,REP,GEOFF DUNCAN,845,23,448,373,1
Bryan,J.F. Gregory Park,Lieutenant Governor,,REP,GEOFF DUNCAN,1347,38,972,336,1
Bryan,Keller,Lieutenant Governor,,REP,GEOFF DUNCAN,1748,37,1103,607,1
Bryan,HWY 144 East,Lieutenant Governor,,REP,GEOFF DUNCAN,1608,36,1051,518,3
Bryan,Public Safety Complex,Lieutenant Governor,,REP,GEOFF DUNCAN,602,18,335,249,0
Bryan,Pembroke,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,376,14,169,193,0
Bryan,Danielsiding,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,303,42,142,119,0
Bryan,Ellabell,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,208,14,80,113,1
Bryan,Black Creek,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,255,13,80,162,0
Bryan,Ways Station,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,348,51,163,134,0
Bryan,RH Rec Complex,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,559,50,267,242,0
Bryan,J.F. Gregory Park,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,396,23,267,106,0
Bryan,Keller,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,645,56,391,198,0
Bryan,HWY 144 East,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,704,60,404,239,1
Bryan,Public Safety Complex,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,400,22,222,156,0
Bryan,Pembroke,Secretary Of State,,REP,BRAD RAFFENSPERGER,730,16,411,301,2
Bryan,Danielsiding,Secretary Of State,,REP,BRAD RAFFENSPERGER,908,27,544,336,1
Bryan,Ellabell,Secretary Of State,,REP,BRAD RAFFENSPERGER,826,12,301,511,2
Bryan,Black Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,956,16,392,547,1
Bryan,Ways Station,Secretary Of State,,REP,BRAD RAFFENSPERGER,430,4,233,192,1
Bryan,RH Rec Complex,Secretary Of State,,REP,BRAD RAFFENSPERGER,802,24,423,354,1
Bryan,J.F. Gregory Park,Secretary Of State,,REP,BRAD RAFFENSPERGER,1266,34,915,316,1
Bryan,Keller,Secretary Of State,,REP,BRAD RAFFENSPERGER,1680,38,1076,565,1
Bryan,HWY 144 East,Secretary Of State,,REP,BRAD RAFFENSPERGER,1542,35,1002,503,2
Bryan,Public Safety Complex,Secretary Of State,,REP,BRAD RAFFENSPERGER,603,18,338,247,0
Bryan,Pembroke,Secretary Of State,,DEM,JOHN BARROW,493,16,228,249,0
Bryan,Danielsiding,Secretary Of State,,DEM,JOHN BARROW,336,40,157,139,0
Bryan,Ellabell,Secretary Of State,,DEM,JOHN BARROW,264,14,97,152,1
Bryan,Black Creek,Secretary Of State,,DEM,JOHN BARROW,334,17,110,207,0
Bryan,Ways Station,Secretary Of State,,DEM,JOHN BARROW,387,50,181,156,0
Bryan,RH Rec Complex,Secretary Of State,,DEM,JOHN BARROW,595,47,297,251,0
Bryan,J.F. Gregory Park,Secretary Of State,,DEM,JOHN BARROW,485,26,332,127,0
Bryan,Keller,Secretary Of State,,DEM,JOHN BARROW,700,52,419,229,0
Bryan,HWY 144 East,Secretary Of State,,DEM,JOHN BARROW,760,59,446,254,1
Bryan,Public Safety Complex,Secretary Of State,,DEM,JOHN BARROW,405,22,218,165,0
Bryan,Pembroke,Secretary Of State,,LIB,SMYTHE DUVAL,15,0,5,10,0
Bryan,Danielsiding,Secretary Of State,,LIB,SMYTHE DUVAL,38,4,10,24,0
Bryan,Ellabell,Secretary Of State,,LIB,SMYTHE DUVAL,15,0,3,12,0
Bryan,Black Creek,Secretary Of State,,LIB,SMYTHE DUVAL,16,0,2,14,0
Bryan,Ways Station,Secretary Of State,,LIB,SMYTHE DUVAL,27,0,12,15,0
Bryan,RH Rec Complex,Secretary Of State,,LIB,SMYTHE DUVAL,39,1,14,24,0
Bryan,J.F. Gregory Park,Secretary Of State,,LIB,SMYTHE DUVAL,39,1,24,14,0
Bryan,Keller,Secretary Of State,,LIB,SMYTHE DUVAL,60,3,34,23,0
Bryan,HWY 144 East,Secretary Of State,,LIB,SMYTHE DUVAL,60,2,36,21,1
Bryan,Public Safety Complex,Secretary Of State,,LIB,SMYTHE DUVAL,17,0,11,6,0
Bryan,Pembroke,Attorney General,,(REP,CHRIS CARR,822,17,453,350,2
Bryan,Danielsiding,Attorney General,,(REP,CHRIS CARR,966,30,567,368,1
Bryan,Ellabell,Attorney General,,(REP,CHRIS CARR,879,11,316,550,2
Bryan,Black Creek,Attorney General,,(REP,CHRIS CARR,1018,19,414,584,1
Bryan,Ways Station,Attorney General,,(REP,CHRIS CARR,489,6,261,221,1
Bryan,RH Rec Complex,Attorney General,,(REP,CHRIS CARR,867,22,459,385,1
Bryan,J.F. Gregory Park,Attorney General,,(REP,CHRIS CARR,1373,35,983,354,1
Bryan,Keller,Attorney General,,(REP,CHRIS CARR,1778,42,1127,608,1
Bryan,HWY 144 East,Attorney General,,(REP,CHRIS CARR,1625,37,1048,537,3
Bryan,Public Safety Complex,Attorney General,,(REP,CHRIS CARR,619,19,343,257,0
Bryan,Pembroke,Attorney General,,DEM,CHARLIE BAILEY,399,15,178,206,0
Bryan,Danielsiding,Attorney General,,DEM,CHARLIE BAILEY,312,39,145,128,0
Bryan,Ellabell,Attorney General,,DEM,CHARLIE BAILEY,213,14,79,119,1
Bryan,Black Creek,Attorney General,,DEM,CHARLIE BAILEY,273,14,84,175,0
Bryan,Ways Station,Attorney General,,DEM,CHARLIE BAILEY,350,45,163,142,0
Bryan,RH Rec Complex,Attorney General,,DEM,CHARLIE BAILEY,559,51,270,238,0
Bryan,J.F. Gregory Park,Attorney General,,DEM,CHARLIE BAILEY,413,26,286,101,0
Bryan,Keller,Attorney General,,DEM,CHARLIE BAILEY,646,50,391,205,0
Bryan,HWY 144 East,Attorney General,,DEM,CHARLIE BAILEY,719,59,421,238,1
Bryan,Public Safety Complex,Attorney General,,DEM,CHARLIE BAILEY,404,21,224,159,0
Bryan,Pembroke,Commissioner Of Agriculture,,(REP,GARY BLACK,842,18,459,363,2
Bryan,Danielsiding,Commissioner Of Agriculture,,(REP,GARY BLACK,976,30,567,378,1
Bryan,Ellabell,Commissioner Of Agriculture,,(REP,GARY BLACK,887,11,319,555,2
Bryan,Black Creek,Commissioner Of Agriculture,,(REP,GARY BLACK,1038,21,419,597,1
Bryan,Ways Station,Commissioner Of Agriculture,,(REP,GARY BLACK,488,4,260,223,1
Bryan,RH Rec Complex,Commissioner Of Agriculture,,(REP,GARY BLACK,872,23,459,389,1
Bryan,J.F. Gregory Park,Commissioner Of Agriculture,,(REP,GARY BLACK,1379,37,990,351,1
Bryan,Keller,Commissioner Of Agriculture,,(REP,GARY BLACK,1807,44,1146,616,1
Bryan,HWY 144 East,Commissioner Of Agriculture,,(REP,GARY BLACK,1649,40,1062,544,3
Bryan,Public Safety Complex,Commissioner Of Agriculture,,(REP,GARY BLACK,633,20,346,267,0
Bryan,Pembroke,Commissioner Of Agriculture,,DEM,FRED SWANN,369,14,167,188,0
Bryan,Danielsiding,Commissioner Of Agriculture,,DEM,FRED SWANN,293,39,139,115,0
Bryan,Ellabell,Commissioner Of Agriculture,,DEM,FRED SWANN,204,14,77,112,1
Bryan,Black Creek,Commissioner Of Agriculture,,DEM,FRED SWANN,246,12,76,158,0
Bryan,Ways Station,Commissioner Of Agriculture,,DEM,FRED SWANN,347,47,162,138,0
Bryan,RH Rec Complex,Commissioner Of Agriculture,,DEM,FRED SWANN,555,50,269,236,0
Bryan,J.F. Gregory Park,Commissioner Of Agriculture,,DEM,FRED SWANN,391,23,266,102,0
Bryan,Keller,Commissioner Of Agriculture,,DEM,FRED SWANN,595,48,362,185,0
Bryan,HWY 144 East,Commissioner Of Agriculture,,DEM,FRED SWANN,683,56,400,226,1
Bryan,Public Safety Complex,Commissioner Of Agriculture,,DEM,FRED SWANN,387,20,216,151,0
Bryan,Pembroke,Commissioner Of Insurance,,REP,JIM BECK,820,18,451,349,2
Bryan,Danielsiding,Commissioner Of Insurance,,REP,JIM BECK,941,28,557,355,1
Bryan,Ellabell,Commissioner Of Insurance,,REP,JIM BECK,879,11,319,547,2
Bryan,Black Creek,Commissioner Of Insurance,,REP,JIM BECK,1021,19,409,592,1
Bryan,Ways Station,Commissioner Of Insurance,,REP,JIM BECK,479,6,253,219,1
Bryan,RH Rec Complex,Commissioner Of Insurance,,REP,JIM BECK,851,24,445,381,1
Bryan,J.F. Gregory Park,Commissioner Of Insurance,,REP,JIM BECK,1345,34,973,337,1
Bryan,Keller,Commissioner Of Insurance,,REP,JIM BECK,1748,39,1118,590,1
Bryan,HWY 144 East,Commissioner Of Insurance,,REP,JIM BECK,1587,36,1029,520,2
Bryan,Public Safety Complex,Commissioner Of Insurance,,REP,JIM BECK,617,18,342,257,0
Bryan,Pembroke,Commissioner Of Insurance,,DEM,JANICE LAWS,382,15,173,194,0
Bryan,Danielsiding,Commissioner Of Insurance,,DEM,JANICE LAWS,290,42,136,112,0
Bryan,Ellabell,Commissioner Of Insurance,,DEM,JANICE LAWS,196,14,73,108,1
Bryan,Black Creek,Commissioner Of Insurance,,DEM,JANICE LAWS,253,13,83,157,0
Bryan,Ways Station,Commissioner Of Insurance,,DEM,JANICE LAWS,336,47,156,133,0
Bryan,RH Rec Complex,Commissioner Of Insurance,,DEM,JANICE LAWS,523,48,262,213,0
