county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Union,Blairsville,Governor,,REP,BRIAN KEMP,1185,63,723,399,0
Union,Coosa,Governor,,REP,BRIAN KEMP,1205,35,733,437,0
Union,Choestoe,Governor,,REP,BRIAN KEMP,735,25,369,340,1
Union,Jones Creek,Governor,,REP,BRIAN KEMP,1040,41,504,495,0
Union,Owltown,Governor,,REP,BRIAN KEMP,831,26,493,312,0
Union,Ivy Log,Governor,,REP,BRIAN KEMP,1028,37,575,416,0
Union,Suches,Governor,,REP,BRIAN KEMP,309,16,62,231,0
Union,Trackrock,Governor,,REP,BRIAN KEMP,602,9,328,265,0
Union,Dooley,Governor,,REP,BRIAN KEMP,764,28,377,359,0
Union,Gumlog,Governor,,REP,BRIAN KEMP,1087,33,631,422,1
Union,Pat Colwell,Governor,,REP,BRIAN KEMP,1113,24,684,405,0
Union,Blairsville,Governor,,DEM,STACEY ABRAMS,241,19,158,64,0
Union,Coosa,Governor,,DEM,STACEY ABRAMS,173,19,93,61,0
Union,Choestoe,Governor,,DEM,STACEY ABRAMS,132,12,67,53,0
Union,Jones Creek,Governor,,DEM,STACEY ABRAMS,183,16,105,62,0
Union,Owltown,Governor,,DEM,STACEY ABRAMS,169,14,109,46,0
Union,Ivy Log,Governor,,DEM,STACEY ABRAMS,179,15,107,57,0
Union,Suches,Governor,,DEM,STACEY ABRAMS,63,4,23,36,0
Union,Trackrock,Governor,,DEM,STACEY ABRAMS,124,2,71,51,0
Union,Dooley,Governor,,DEM,STACEY ABRAMS,194,9,110,75,0
Union,Gumlog,Governor,,DEM,STACEY ABRAMS,165,10,106,49,0
Union,Pat Colwell,Governor,,DEM,STACEY ABRAMS,229,17,148,64,0
Union,Blairsville,Governor,,LIB,TED METZ,15,1,8,6,0
Union,Coosa,Governor,,LIB,TED METZ,11,0,4,7,0
Union,Choestoe,Governor,,LIB,TED METZ,7,0,5,2,0
Union,Jones Creek,Governor,,LIB,TED METZ,15,0,6,9,0
Union,Owltown,Governor,,LIB,TED METZ,12,0,3,9,0
Union,Ivy Log,Governor,,LIB,TED METZ,15,0,9,6,0
Union,Suches,Governor,,LIB,TED METZ,4,1,2,1,0
Union,Trackrock,Governor,,LIB,TED METZ,6,1,2,3,0
Union,Dooley,Governor,,LIB,TED METZ,13,2,3,8,0
Union,Gumlog,Governor,,LIB,TED METZ,11,2,4,5,0
Union,Pat Colwell,Governor,,LIB,TED METZ,5,1,4,0,0
Union,Blairsville,Lieutenant Governor,,REP,GEOFF DUNCAN,1140,62,697,381,0
Union,Coosa,Lieutenant Governor,,REP,GEOFF DUNCAN,1149,35,691,423,0
Union,Choestoe,Lieutenant Governor,,REP,GEOFF DUNCAN,716,25,360,330,1
Union,Jones Creek,Lieutenant Governor,,REP,GEOFF DUNCAN,1005,40,496,469,0
Union,Owltown,Lieutenant Governor,,REP,GEOFF DUNCAN,797,26,474,297,0
Union,Ivy Log,Lieutenant Governor,,REP,GEOFF DUNCAN,995,36,555,404,0
