county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Whitfield,1A,Secretary Of State,,REP,BRAD RAFFENSPERGER,131,27,23,81,0
Whitfield,2A,Secretary Of State,,REP,BRAD RAFFENSPERGER,357,30,107,220,0
Whitfield,3A,Secretary Of State,,REP,BRAD RAFFENSPERGER,306,20,64,222,0
Whitfield,4A,Secretary Of State,,REP,BRAD RAFFENSPERGER,365,23,86,256,0
Whitfield,5A,Secretary Of State,,REP,BRAD RAFFENSPERGER,56,5,7,44,0
Whitfield,6A,Secretary Of State,,REP,BRAD RAFFENSPERGER,46,0,18,28,0
Whitfield,AN,Secretary Of State,,REP,BRAD RAFFENSPERGER,102,7,9,86,0
Whitfield,CA,Secretary Of State,,REP,BRAD RAFFENSPERGER,195,7,18,170,0
Whitfield,CO,Secretary Of State,,REP,BRAD RAFFENSPERGER,182,5,10,167,0
Whitfield,DG,Secretary Of State,,REP,BRAD RAFFENSPERGER,451,21,75,355,0
Whitfield,ES,Secretary Of State,,REP,BRAD RAFFENSPERGER,107,5,13,89,0
Whitfield,FI,Secretary Of State,,REP,BRAD RAFFENSPERGER,257,14,34,209,0
Whitfield,GL,Secretary Of State,,REP,BRAD RAFFENSPERGER,209,11,43,155,0
Whitfield,LT,Secretary Of State,,REP,BRAD RAFFENSPERGER,183,10,28,145,0
Whitfield,MC,Secretary Of State,,REP,BRAD RAFFENSPERGER,217,5,30,182,0
Whitfield,NI,Secretary Of State,,REP,BRAD RAFFENSPERGER,325,13,40,272,0
Whitfield,PG,Secretary Of State,,REP,BRAD RAFFENSPERGER,555,52,147,356,0
Whitfield,TH,Secretary Of State,,REP,BRAD RAFFENSPERGER,446,36,71,339,0
Whitfield,TI,Secretary Of State,,REP,BRAD RAFFENSPERGER,91,1,6,84,0
Whitfield,TR,Secretary Of State,,REP,BRAD RAFFENSPERGER,253,10,43,199,1
Whitfield,UT,Secretary Of State,,REP,BRAD RAFFENSPERGER,151,7,17,126,1
Whitfield,VA,Secretary Of State,,REP,BRAD RAFFENSPERGER,673,24,101,548,0
Whitfield,WS,Secretary Of State,,REP,BRAD RAFFENSPERGER,334,15,61,258,0
Whitfield,1A,Secretary Of State,,DEM,JOHN BARROW,86,9,22,55,0
Whitfield,2A,Secretary Of State,,DEM,JOHN BARROW,136,8,21,107,0
Whitfield,3A,Secretary Of State,,DEM,JOHN BARROW,133,3,30,100,0
Whitfield,4A,Secretary Of State,,DEM,JOHN BARROW,151,9,43,99,0
Whitfield,5A,Secretary Of State,,DEM,JOHN BARROW,94,12,12,70,0
Whitfield,6A,Secretary Of State,,DEM,JOHN BARROW,66,9,4,53,0
Whitfield,AN,Secretary Of State,,DEM,JOHN BARROW,57,4,12,41,0
Whitfield,CA,Secretary Of State,,DEM,JOHN BARROW,20,1,0,19,0
Whitfield,CO,Secretary Of State,,DEM,JOHN BARROW,33,6,2,25,0
Whitfield,DG,Secretary Of State,,DEM,JOHN BARROW,90,5,16,69,0
Whitfield,ES,Secretary Of State,,DEM,JOHN BARROW,38,0,4,34,0
Whitfield,FI,Secretary Of State,,DEM,JOHN BARROW,58,5,12,41,0
Whitfield,GL,Secretary Of State,,DEM,JOHN BARROW,58,7,9,42,0
Whitfield,LT,Secretary Of State,,DEM,JOHN BARROW,10,0,1,9,0
