county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Brantley,Hoboken,Governor,,REP,BRIAN KEMP,1769,45,837,887,0
Brantley,Nahunta,Governor,,REP,BRIAN KEMP,1890,82,1142,666,0
Brantley,Waynesville,Governor,,REP,BRIAN KEMP,1539,23,661,852,3
Brantley,Hoboken,Governor,,DEM,STACEY ABRAMS,96,8,38,50,0
Brantley,Nahunta,Governor,,DEM,STACEY ABRAMS,194,17,106,71,0
Brantley,Waynesville,Governor,,DEM,STACEY ABRAMS,171,10,74,85,2
Brantley,Hoboken,Governor,,LIB,TED METZ,7,1,2,4,0
Brantley,Nahunta,Governor,,LIB,TED METZ,15,2,4,9,0
Brantley,Waynesville,Governor,,LIB,TED METZ,13,0,4,9,0
Brantley,Hoboken,Lieutenant Governor,,REP,GEOFF DUNCAN,1668,45,808,815,0
Brantley,Nahunta,Lieutenant Governor,,REP,GEOFF DUNCAN,1786,83,1097,606,0
Brantley,Waynesville,Lieutenant Governor,,REP,GEOFF DUNCAN,1460,23,637,797,3
Brantley,Hoboken,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,113,8,51,54,0
Brantley,Nahunta,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,201,18,107,76,0
Brantley,Waynesville,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,174,10,72,90,2
Brantley,Hoboken,Secretary Of State,,REP,BRAD RAFFENSPERGER,1689,45,800,844,0
Brantley,Nahunta,Secretary Of State,,REP,BRAD RAFFENSPERGER,1776,80,1084,612,0
Brantley,Waynesville,Secretary Of State,,REP,BRAD RAFFENSPERGER,1466,22,637,804,3
Brantley,Hoboken,Secretary Of State,,DEM,JOHN BARROW,135,8,61,66,0
Brantley,Nahunta,Secretary Of State,,DEM,JOHN BARROW,228,20,122,86,0
Brantley,Waynesville,Secretary Of State,,DEM,JOHN BARROW,206,8,83,113,2
Brantley,Hoboken,Secretary Of State,,LIB,SMYTHE DUVAL,16,0,4,12,0
Brantley,Nahunta,Secretary Of State,,LIB,SMYTHE DUVAL,25,0,11,14,0
Brantley,Waynesville,Secretary Of State,,LIB,SMYTHE DUVAL,27,3,9,15,0
Brantley,Hoboken,Attorney General,,(REP,CHRIS CARR,1709,45,811,853,0
Brantley,Nahunta,Attorney General,,(REP,CHRIS CARR,1800,81,1097,622,0
Brantley,Waynesville,Attorney General,,(REP,CHRIS CARR,1486,24,643,816,3
Brantley,Hoboken,Attorney General,,DEM,CHARLIE BAILEY,131,8,56,67,0
Brantley,Nahunta,Attorney General,,DEM,CHARLIE BAILEY,223,18,120,85,0
Brantley,Waynesville,Attorney General,,DEM,CHARLIE BAILEY,202,9,87,104,2
Brantley,Hoboken,Commissioner Of Agriculture,,(REP,GARY BLACK,1705,45,813,847,0
Brantley,Nahunta,Commissioner Of Agriculture,,(REP,GARY BLACK,1806,81,1092,633,0
Brantley,Waynesville,Commissioner Of Agriculture,,(REP,GARY BLACK,1489,23,649,814,3
Brantley,Hoboken,Commissioner Of Agriculture,,DEM,FRED SWANN,127,8,55,64,0
Brantley,Nahunta,Commissioner Of Agriculture,,DEM,FRED SWANN,219,18,121,80,0
Brantley,Waynesville,Commissioner Of Agriculture,,DEM,FRED SWANN,194,10,77,105,2
Brantley,Hoboken,Commissioner Of Insurance,,REP,JIM BECK,1671,46,811,814,0
Brantley,Nahunta,Commissioner Of Insurance,,REP,JIM BECK,1778,79,1092,607,0
Brantley,Waynesville,Commissioner Of Insurance,,REP,JIM BECK,1468,24,640,801,3
Brantley,Hoboken,Commissioner Of Insurance,,DEM,JANICE LAWS,120,7,56,57,0
Brantley,Nahunta,Commissioner Of Insurance,,DEM,JANICE LAWS,210,18,109,83,0
Brantley,Waynesville,Commissioner Of Insurance,,DEM,JANICE LAWS,181,8,77,94,2
Brantley,Hoboken,Commissioner Of Insurance,,LIB,DONNIE FOSTER,24,0,3,21,0
Brantley,Nahunta,Commissioner Of Insurance,,LIB,DONNIE FOSTER,37,1,17,19,0
Brantley,Waynesville,Commissioner Of Insurance,,LIB,DONNIE FOSTER,31,1,14,16,0
Brantley,Hoboken,State School Superintendent,,(REP,RICHARD WOODS,1723,46,817,860,0
Brantley,Nahunta,State School Superintendent,,(REP,RICHARD WOODS,1822,81,1110,631,0
Brantley,Waynesville,State School Superintendent,,(REP,RICHARD WOODS,1499,24,649,824,2
Brantley,Hoboken,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",120,7,52,61,0
Brantley,Nahunta,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",218,18,118,82,0
Brantley,Waynesville,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",194,9,79,104,2
Brantley,Hoboken,Commissioner Of Labor,,(REP,MARK BUTLER,1717,45,814,858,0
Brantley,Nahunta,Commissioner Of Labor,,(REP,MARK BUTLER,1802,81,1099,622,0
Brantley,Waynesville,Commissioner Of Labor,,(REP,MARK BUTLER,1496,24,646,823,3
Brantley,Hoboken,Commissioner Of Labor,,DEM,RICHARD KEATLEY,119,7,55,57,0
Brantley,Nahunta,Commissioner Of Labor,,DEM,RICHARD KEATLEY,230,17,123,90,0
Brantley,Waynesville,Commissioner Of Labor,,DEM,RICHARD KEATLEY,194,9,82,101,2
Brantley,Hoboken,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1690,45,806,839,0
Brantley,Nahunta,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1774,77,1089,608,0
Brantley,Waynesville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1478,24,637,814,3
Brantley,Hoboken,"Public Service Commission, District 3",3,DEM,LINDY MILLER,118,8,54,56,0
Brantley,Nahunta,"Public Service Commission, District 3",3,DEM,LINDY MILLER,216,20,116,80,0
Brantley,Waynesville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,182,8,76,96,2
Brantley,Hoboken,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,20,0,4,16,0
Brantley,Nahunta,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,46,2,21,23,0
Brantley,Waynesville,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,28,1,14,13,0
Brantley,Hoboken,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,1677,45,800,832,0
Brantley,Nahunta,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,1753,79,1074,600,0
Brantley,Waynesville,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,1470,24,638,805,3
