county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Washington,RIDDLEVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,130,7,19,104,0
Washington,WARTHEN,Secretary Of State,,REP,BRAD RAFFENSPERGER,114,7,16,91,0
Washington,TENNILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,228,11,61,156,0
Washington,OCONEE,Secretary Of State,,REP,BRAD RAFFENSPERGER,106,1,17,87,1
Washington,HARRISON,Secretary Of State,,REP,BRAD RAFFENSPERGER,204,6,50,148,0
Washington,DAVISBORO,Secretary Of State,,REP,BRAD RAFFENSPERGER,139,7,22,109,1
Washington,SANDERSVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,675,42,283,350,0
Washington,DEEPSTEP,Secretary Of State,,REP,BRAD RAFFENSPERGER,132,9,24,99,0
Washington,RIDDLEVILLE,Secretary Of State,,DEM,JOHN BARROW,61,11,11,39,0
Washington,WARTHEN,Secretary Of State,,DEM,JOHN BARROW,99,7,6,86,0
Washington,TENNILLE,Secretary Of State,,DEM,JOHN BARROW,351,42,72,237,0
Washington,OCONEE,Secretary Of State,,DEM,JOHN BARROW,97,15,13,68,1
Washington,HARRISON,Secretary Of State,,DEM,JOHN BARROW,112,25,16,71,0
Washington,DAVISBORO,Secretary Of State,,DEM,JOHN BARROW,95,10,2,83,0
Washington,SANDERSVILLE,Secretary Of State,,DEM,JOHN BARROW,946,139,234,573,0
Washington,DEEPSTEP,Secretary Of State,,DEM,JOHN BARROW,60,13,12,35,0
Washington,RIDDLEVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,131,8,18,105,0
Washington,WARTHEN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,115,7,15,93,0
Washington,TENNILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,236,15,65,156,0
Washington,OCONEE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,108,1,17,89,1
Washington,HARRISON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,203,6,50,147,0
Washington,DAVISBORO,"Public Service Commission, District 3",3,(REP,CHUCK EATON,141,8,22,110,1
Washington,SANDERSVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,700,47,294,359,0
Washington,DEEPSTEP,"Public Service Commission, District 3",3,(REP,CHUCK EATON,134,9,24,101,0
Washington,RIDDLEVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,55,10,12,33,0
Washington,WARTHEN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,93,7,6,80,0
Washington,TENNILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,335,38,68,229,0
Washington,OCONEE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,91,16,12,62,1
Washington,HARRISON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,106,26,15,65,0
Washington,DAVISBORO,"Public Service Commission, District 3",3,DEM,LINDY MILLER,91,9,1,81,0
Washington,SANDERSVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,880,134,206,540,0
Washington,DEEPSTEP,"Public Service Commission, District 3",3,DEM,LINDY MILLER,57,13,11,33,0
