county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Clarke,1A W'ville Train Depot,Secretary Of State,,REP,BRAD RAFFENSPERGER,263,17,45,201,0
Clarke,1B E. Athens Baptist,Secretary Of State,,REP,BRAD RAFFENSPERGER,276,34,80,162,0
Clarke,1C Barnett Shls School,Secretary Of State,,REP,BRAD RAFFENSPERGER,196,8,40,148,0
Clarke,1D Whit Davis School,Secretary Of State,,REP,BRAD RAFFENSPERGER,303,26,56,221,0
Clarke,2A Judia J. Harris Sch,Secretary Of State,,REP,BRAD RAFFENSPERGER,111,6,31,74,0
Clarke,2B Howard Stroud School,Secretary Of State,,REP,BRAD RAFFENSPERGER,32,2,5,24,1
Clarke,3A Clarke Central High,Secretary Of State,,REP,BRAD RAFFENSPERGER,19,1,4,14,0
Clarke,3B Thomas N. Lay Park,Secretary Of State,,REP,BRAD RAFFENSPERGER,79,3,34,42,0
Clarke,4A Athens Transit Ctr,Secretary Of State,,REP,BRAD RAFFENSPERGER,45,2,15,28,0
Clarke,4B Memorial Park,Secretary Of State,,REP,BRAD RAFFENSPERGER,188,5,48,135,0
Clarke,5A Oglethorpe School,Secretary Of State,,REP,BRAD RAFFENSPERGER,245,29,84,131,1
Clarke,5B Whitehead Rd School,Secretary Of State,,REP,BRAD RAFFENSPERGER,214,15,46,153,0
Clarke,5C Chase Street School,Secretary Of State,,REP,BRAD RAFFENSPERGER,55,5,14,36,0
Clarke,5D ACC Fleet Mgt Bldg,Secretary Of State,,REP,BRAD RAFFENSPERGER,146,8,44,94,0
Clarke,6A Cleveland Rd School,Secretary Of State,,REP,BRAD RAFFENSPERGER,378,24,77,277,0
Clarke,6B Georgia Square Mall,Secretary Of State,,REP,BRAD RAFFENSPERGER,354,34,93,227,0
Clarke,6C Timothy Rd Elem Schl,Secretary Of State,,REP,BRAD RAFFENSPERGER,302,14,73,215,0
Clarke,6D Firestation #4,Secretary Of State,,REP,BRAD RAFFENSPERGER,110,8,22,80,0
Clarke,7A Timothy Bptst Church,Secretary Of State,,REP,BRAD RAFFENSPERGER,275,27,54,194,0
Clarke,7B Athens Regional Library,Secretary Of State,,REP,BRAD RAFFENSPERGER,274,38,105,130,1
Clarke,7C Firestation #3,Secretary Of State,,REP,BRAD RAFFENSPERGER,224,8,80,136,0
Clarke,8A Gaines School,Secretary Of State,,REP,BRAD RAFFENSPERGER,219,21,47,151,0
Clarke,8B Cedar Shls High Sch,Secretary Of State,,REP,BRAD RAFFENSPERGER,145,23,30,92,0
Clarke,8C Firestation #7,Secretary Of State,,REP,BRAD RAFFENSPERGER,188,10,24,154,0
Clarke,1A W'ville Train Depot,Secretary Of State,,DEM,JOHN BARROW,405,17,81,306,1
Clarke,1B E. Athens Baptist,Secretary Of State,,DEM,JOHN BARROW,579,25,179,375,0
Clarke,1C Barnett Shls School,Secretary Of State,,DEM,JOHN BARROW,575,19,211,344,1
Clarke,1D Whit Davis School,Secretary Of State,,DEM,JOHN BARROW,752,31,176,545,0
Clarke,2A Judia J. Harris Sch,Secretary Of State,,DEM,JOHN BARROW,552,42,131,379,0
Clarke,2B Howard Stroud School,Secretary Of State,,DEM,JOHN BARROW,709,38,201,470,0
Clarke,3A Clarke Central High,Secretary Of State,,DEM,JOHN BARROW,430,32,132,265,1
Clarke,3B Thomas N. Lay Park,Secretary Of State,,DEM,JOHN BARROW,725,23,255,447,0
Clarke,4A Athens Transit Ctr,Secretary Of State,,DEM,JOHN BARROW,241,2,76,163,0
Clarke,4B Memorial Park,Secretary Of State,,DEM,JOHN BARROW,786,19,218,548,1
Clarke,5A Oglethorpe School,Secretary Of State,,DEM,JOHN BARROW,727,20,246,461,0
Clarke,5B Whitehead Rd School,Secretary Of State,,DEM,JOHN BARROW,558,27,161,370,0
Clarke,5C Chase Street School,Secretary Of State,,DEM,JOHN BARROW,819,18,249,552,0
Clarke,5D ACC Fleet Mgt Bldg,Secretary Of State,,DEM,JOHN BARROW,451,24,85,342,0
Clarke,6A Cleveland Rd School,Secretary Of State,,DEM,JOHN BARROW,459,28,133,298,0
Clarke,6B Georgia Square Mall,Secretary Of State,,DEM,JOHN BARROW,700,30,218,452,0
Clarke,6C Timothy Rd Elem Schl,Secretary Of State,,DEM,JOHN BARROW,574,24,180,370,0
Clarke,6D Firestation #4,Secretary Of State,,DEM,JOHN BARROW,458,10,100,348,0
Clarke,7A Timothy Bptst Church,Secretary Of State,,DEM,JOHN BARROW,579,30,181,367,1
Clarke,7B Athens Regional Library,Secretary Of State,,DEM,JOHN BARROW,632,41,233,357,1
Clarke,7C Firestation #3,Secretary Of State,,DEM,JOHN BARROW,612,19,193,399,1
Clarke,8A Gaines School,Secretary Of State,,DEM,JOHN BARROW,636,25,186,424,1
Clarke,8B Cedar Shls High Sch,Secretary Of State,,DEM,JOHN BARROW,477,23,135,318,1
Clarke,8C Firestation #7,Secretary Of State,,DEM,JOHN BARROW,637,29,156,451,1
Clarke,1A W'ville Train Depot,"Public Service Commission, District 3",3,(REP,CHUCK EATON,258,17,45,196,0
Clarke,1B E. Athens Baptist,"Public Service Commission, District 3",3,(REP,CHUCK EATON,269,35,77,157,0
Clarke,1C Barnett Shls School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,204,6,48,150,0
Clarke,1D Whit Davis School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,319,27,59,233,0
Clarke,2A Judia J. Harris Sch,"Public Service Commission, District 3",3,(REP,CHUCK EATON,117,7,35,75,0
Clarke,2B Howard Stroud School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,34,2,6,26,0
Clarke,3A Clarke Central High,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,1,7,16,0
Clarke,3B Thomas N. Lay Park,"Public Service Commission, District 3",3,(REP,CHUCK EATON,79,3,34,42,0
Clarke,4A Athens Transit Ctr,"Public Service Commission, District 3",3,(REP,CHUCK EATON,44,2,16,26,0
Clarke,4B Memorial Park,"Public Service Commission, District 3",3,(REP,CHUCK EATON,205,9,46,150,0
Clarke,5A Oglethorpe School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,256,31,86,138,1
Clarke,5B Whitehead Rd School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,208,15,43,150,0
Clarke,5C Chase Street School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,57,5,14,38,0
Clarke,5D ACC Fleet Mgt Bldg,"Public Service Commission, District 3",3,(REP,CHUCK EATON,148,8,45,95,0
Clarke,6A Cleveland Rd School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,374,25,79,270,0
Clarke,6B Georgia Square Mall,"Public Service Commission, District 3",3,(REP,CHUCK EATON,361,33,96,232,0
Clarke,6C Timothy Rd Elem Schl,"Public Service Commission, District 3",3,(REP,CHUCK EATON,314,15,76,223,0
Clarke,6D Firestation #4,"Public Service Commission, District 3",3,(REP,CHUCK EATON,111,7,21,83,0
Clarke,7A Timothy Bptst Church,"Public Service Commission, District 3",3,(REP,CHUCK EATON,284,28,55,201,0
Clarke,7B Athens Regional Library,"Public Service Commission, District 3",3,(REP,CHUCK EATON,292,45,112,134,1
Clarke,7C Firestation #3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,256,10,92,154,0
Clarke,8A Gaines School,"Public Service Commission, District 3",3,(REP,CHUCK EATON,225,20,48,157,0
Clarke,8B Cedar Shls High Sch,"Public Service Commission, District 3",3,(REP,CHUCK EATON,147,24,30,93,0
Clarke,8C Firestation #7,"Public Service Commission, District 3",3,(REP,CHUCK EATON,194,10,25,159,0
Clarke,1A W'ville Train Depot,"Public Service Commission, District 3",3,DEM,LINDY MILLER,401,17,78,305,1
Clarke,1B E. Athens Baptist,"Public Service Commission, District 3",3,DEM,LINDY MILLER,579,24,182,373,0
Clarke,1C Barnett Shls School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,566,21,203,341,1
Clarke,1D Whit Davis School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,731,30,172,529,0
Clarke,2A Judia J. Harris Sch,"Public Service Commission, District 3",3,DEM,LINDY MILLER,535,41,125,369,0
Clarke,2B Howard Stroud School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,692,37,196,458,1
Clarke,3A Clarke Central High,"Public Service Commission, District 3",3,DEM,LINDY MILLER,424,32,129,262,1
Clarke,3B Thomas N. Lay Park,"Public Service Commission, District 3",3,DEM,LINDY MILLER,717,23,253,441,0
Clarke,4A Athens Transit Ctr,"Public Service Commission, District 3",3,DEM,LINDY MILLER,240,2,75,163,0
Clarke,4B Memorial Park,"Public Service Commission, District 3",3,DEM,LINDY MILLER,765,15,217,531,2
Clarke,5A Oglethorpe School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,709,18,242,449,0
Clarke,5B Whitehead Rd School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,558,26,163,369,0
Clarke,5C Chase Street School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,819,19,250,550,0
Clarke,5D ACC Fleet Mgt Bldg,"Public Service Commission, District 3",3,DEM,LINDY MILLER,444,24,82,338,0
Clarke,6A Cleveland Rd School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,459,27,130,302,0
Clarke,6B Georgia Square Mall,"Public Service Commission, District 3",3,DEM,LINDY MILLER,691,30,216,445,0
Clarke,6C Timothy Rd Elem Schl,"Public Service Commission, District 3",3,DEM,LINDY MILLER,561,22,177,362,0
Clarke,6D Firestation #4,"Public Service Commission, District 3",3,DEM,LINDY MILLER,453,10,101,342,0
Clarke,7A Timothy Bptst Church,"Public Service Commission, District 3",3,DEM,LINDY MILLER,567,29,180,357,1
Clarke,7B Athens Regional Library,"Public Service Commission, District 3",3,DEM,LINDY MILLER,610,33,223,353,1
Clarke,7C Firestation #3,"Public Service Commission, District 3",3,DEM,LINDY MILLER,578,17,182,378,1
Clarke,8A Gaines School,"Public Service Commission, District 3",3,DEM,LINDY MILLER,629,25,185,418,1
Clarke,8B Cedar Shls High Sch,"Public Service Commission, District 3",3,DEM,LINDY MILLER,472,21,135,315,1
Clarke,8C Firestation #7,"Public Service Commission, District 3",3,DEM,LINDY MILLER,626,27,153,445,1
