county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Gordon,SUGAR VALLEY,Secretary Of State,,REP,BRAD RAFFENSPERGER,290,10,64,216,0
Gordon,PLAINVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,267,12,40,215,0
Gordon,SONORAVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,785,19,192,573,1
Gordon,PINE CHAPEL,Secretary Of State,,REP,BRAD RAFFENSPERGER,192,10,43,139,0
Gordon,OOSTANAULA,Secretary Of State,,REP,BRAD RAFFENSPERGER,139,6,23,109,1
Gordon,OAKMAN,Secretary Of State,,REP,BRAD RAFFENSPERGER,180,12,32,136,0
Gordon,GORDON COUNTY,Secretary Of State,,REP,BRAD RAFFENSPERGER,756,45,266,444,1
Gordon,CALHOUN CITY,Secretary Of State,,REP,BRAD RAFFENSPERGER,974,67,406,501,0
Gordon,LILY POND,Secretary Of State,,REP,BRAD RAFFENSPERGER,302,10,74,217,1
Gordon,FAIRMOUNT,Secretary Of State,,REP,BRAD RAFFENSPERGER,335,9,46,280,0
Gordon,RED BUD,Secretary Of State,,REP,BRAD RAFFENSPERGER,373,9,86,278,0
Gordon,RESACA,Secretary Of State,,REP,BRAD RAFFENSPERGER,228,10,36,182,0
Gordon,SUGAR VALLEY,Secretary Of State,,DEM,JOHN BARROW,26,0,6,20,0
Gordon,PLAINVILLE,Secretary Of State,,DEM,JOHN BARROW,44,2,14,28,0
Gordon,SONORAVILLE,Secretary Of State,,DEM,JOHN BARROW,131,11,35,85,0
Gordon,PINE CHAPEL,Secretary Of State,,DEM,JOHN BARROW,14,2,4,8,0
Gordon,OOSTANAULA,Secretary Of State,,DEM,JOHN BARROW,34,1,8,25,0
Gordon,OAKMAN,Secretary Of State,,DEM,JOHN BARROW,35,0,11,23,1
Gordon,GORDON COUNTY,Secretary Of State,,DEM,JOHN BARROW,155,7,55,92,1
Gordon,CALHOUN CITY,Secretary Of State,,DEM,JOHN BARROW,314,30,103,181,0
Gordon,LILY POND,Secretary Of State,,DEM,JOHN BARROW,48,3,8,37,0
Gordon,FAIRMOUNT,Secretary Of State,,DEM,JOHN BARROW,36,1,8,27,0
Gordon,RED BUD,Secretary Of State,,DEM,JOHN BARROW,47,6,10,31,0
Gordon,RESACA,Secretary Of State,,DEM,JOHN BARROW,22,3,5,13,1
Gordon,SUGAR VALLEY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,281,9,62,210,0
Gordon,PLAINVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,259,12,40,207,0
Gordon,SONORAVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,753,18,186,548,1
Gordon,PINE CHAPEL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,191,10,44,137,0
Gordon,OOSTANAULA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,136,6,22,107,1
Gordon,OAKMAN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,168,11,29,128,0
Gordon,GORDON COUNTY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,745,45,264,435,1
Gordon,CALHOUN CITY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,976,71,406,499,0
Gordon,LILY POND,"Public Service Commission, District 3",3,(REP,CHUCK EATON,296,9,75,211,1
Gordon,FAIRMOUNT,"Public Service Commission, District 3",3,(REP,CHUCK EATON,330,8,47,275,0
Gordon,RED BUD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,365,8,87,270,0
Gordon,RESACA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,225,10,35,180,0
Gordon,SUGAR VALLEY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,36,0,8,28,0
Gordon,PLAINVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,51,2,14,35,0
Gordon,SONORAVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,153,12,38,103,0
Gordon,PINE CHAPEL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,17,2,4,11,0
Gordon,OOSTANAULA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,38,1,8,29,0
Gordon,OAKMAN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,45,1,14,29,1
Gordon,GORDON COUNTY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,165,7,58,99,1
Gordon,CALHOUN CITY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,308,25,102,181,0
Gordon,LILY POND,"Public Service Commission, District 3",3,DEM,LINDY MILLER,54,3,7,44,0
Gordon,FAIRMOUNT,"Public Service Commission, District 3",3,DEM,LINDY MILLER,42,2,7,33,0
Gordon,RED BUD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,55,7,9,39,0
Gordon,RESACA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,22,3,6,12,1
