county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Meriwether,CHALYBEATE,Governor,,REP,BRIAN KEMP,261,6,65,190,0
Meriwether,MANCHESTER GILL I,Governor,,REP,BRIAN KEMP,587,16,175,396,0
Meriwether,MANCHESTER GILL II,Governor,,REP,BRIAN KEMP,113,4,51,58,0
Meriwether,ODESSADALE,Governor,,REP,BRIAN KEMP,115,3,64,48,0
Meriwether,GREENVILLE,Governor,,REP,BRIAN KEMP,520,20,280,220,0
Meriwether,LONE OAK,Governor,,REP,BRIAN KEMP,363,7,149,206,1
Meriwether,LUTHERSVILLE,Governor,,REP,BRIAN KEMP,847,25,310,510,2
Meriwether,ALVATON,Governor,,REP,BRIAN KEMP,520,21,134,365,0
Meriwether,GAY,Governor,,REP,BRIAN KEMP,177,7,49,121,0
Meriwether,WOODBURY,Governor,,REP,BRIAN KEMP,420,22,141,257,0
Meriwether,WARM SPRINGS,Governor,,REP,BRIAN KEMP,514,17,159,337,1
Meriwether,DURAND,Governor,,REP,BRIAN KEMP,270,8,77,185,0
Meriwether,RALEIGH,Governor,,REP,BRIAN KEMP,250,10,88,152,0
Meriwether,COVE,Governor,,REP,BRIAN KEMP,136,4,19,113,0
Meriwether,CHALYBEATE,Governor,,DEM,STACEY ABRAMS,36,12,3,21,0
Meriwether,MANCHESTER GILL I,Governor,,DEM,STACEY ABRAMS,280,18,58,203,1
Meriwether,MANCHESTER GILL II,Governor,,DEM,STACEY ABRAMS,444,57,115,272,0
Meriwether,ODESSADALE,Governor,,DEM,STACEY ABRAMS,78,3,15,60,0
Meriwether,GREENVILLE,Governor,,DEM,STACEY ABRAMS,571,57,275,236,3
Meriwether,LONE OAK,Governor,,DEM,STACEY ABRAMS,350,31,132,187,0
Meriwether,LUTHERSVILLE,Governor,,DEM,STACEY ABRAMS,568,54,200,313,1
Meriwether,ALVATON,Governor,,DEM,STACEY ABRAMS,299,19,71,208,1
Meriwether,GAY,Governor,,DEM,STACEY ABRAMS,64,6,16,42,0
Meriwether,WOODBURY,Governor,,DEM,STACEY ABRAMS,403,27,65,310,1
Meriwether,WARM SPRINGS,Governor,,DEM,STACEY ABRAMS,210,8,48,154,0
Meriwether,DURAND,Governor,,DEM,STACEY ABRAMS,131,13,47,71,0
Meriwether,RALEIGH,Governor,,DEM,STACEY ABRAMS,59,4,11,44,0
Meriwether,COVE,Governor,,DEM,STACEY ABRAMS,8,1,1,6,0
Meriwether,CHALYBEATE,Governor,,LIB,TED METZ,1,0,0,1,0
Meriwether,MANCHESTER GILL I,Governor,,LIB,TED METZ,8,2,1,5,0
Meriwether,MANCHESTER GILL II,Governor,,LIB,TED METZ,5,0,1,4,0
Meriwether,ODESSADALE,Governor,,LIB,TED METZ,0,0,0,0,0
Meriwether,GREENVILLE,Governor,,LIB,TED METZ,2,0,2,0,0
Meriwether,LONE OAK,Governor,,LIB,TED METZ,6,0,3,3,0
Meriwether,LUTHERSVILLE,Governor,,LIB,TED METZ,13,0,4,9,0
Meriwether,ALVATON,Governor,,LIB,TED METZ,2,0,0,2,0
Meriwether,GAY,Governor,,LIB,TED METZ,0,0,0,0,0
Meriwether,WOODBURY,Governor,,LIB,TED METZ,7,1,0,6,0
Meriwether,WARM SPRINGS,Governor,,LIB,TED METZ,6,0,0,6,0
Meriwether,DURAND,Governor,,LIB,TED METZ,4,0,2,2,0
Meriwether,RALEIGH,Governor,,LIB,TED METZ,1,0,0,1,0
Meriwether,COVE,Governor,,LIB,TED METZ,1,0,0,1,0
Meriwether,CHALYBEATE,Lieutenant Governor,,REP,GEOFF DUNCAN,253,6,64,183,0
Meriwether,MANCHESTER GILL I,Lieutenant Governor,,REP,GEOFF DUNCAN,567,19,170,378,0
