county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Carroll,KANSAS (1006),Governor,,REP,BRIAN KEMP,611,17,159,435,0
Carroll,BOWDON (1111),Governor,,REP,BRIAN KEMP,1187,35,404,745,3
Carroll,SANDHILL (1122),Governor,,REP,BRIAN KEMP,1592,41,861,687,3
Carroll,CENTER POINT (1152),Governor,,REP,BRIAN KEMP,946,23,389,532,2
Carroll,MT ZION (1240),Governor,,REP,BRIAN KEMP,1055,4,338,709,4
Carroll,BURWELL (1371),Governor,,REP,BRIAN KEMP,667,16,206,445,0
Carroll,CLEM (1483),Governor,,REP,BRIAN KEMP,1659,61,899,697,2
Carroll,BOWDON JUNCTION (1496),Governor,,REP,BRIAN KEMP,525,13,216,294,2
Carroll,TYUS (1533),Governor,,REP,BRIAN KEMP,920,26,314,579,1
Carroll,FAIRFIELD (1540),Governor,,REP,BRIAN KEMP,1735,48,671,1013,3
Carroll,HULETT (1542),Governor,,REP,BRIAN KEMP,1159,27,457,672,3
Carroll,BETHANY (501),Governor,,REP,BRIAN KEMP,1248,27,680,537,4
Carroll,V R COUNTY SOUTH (640),Governor,,REP,BRIAN KEMP,1178,37,694,444,3
Carroll,V R COUNTY NORTH (641),Governor,,REP,BRIAN KEMP,1754,55,958,740,1
Carroll,VILLA RICA CITY (642),Governor,,REP,BRIAN KEMP,1495,72,816,604,3
Carroll,TEMPLE COUNTY (649),Governor,,REP,BRIAN KEMP,1543,63,706,772,2
Carroll,TEMPLE CITY (650),Governor,,REP,BRIAN KEMP,1080,24,384,671,1
Carroll,WHITESBURG (682),Governor,,REP,BRIAN KEMP,977,29,309,637,2
Carroll,ROOPVILLE (713),Governor,,REP,BRIAN KEMP,1521,30,636,849,6
Carroll,WEST CARROLLTON (714A1),Governor,,REP,BRIAN KEMP,563,19,338,205,1
Carroll,LAKESHORE REC (714A2),Governor,,REP,BRIAN KEMP,444,13,290,140,1
Carroll,BONNER (714A3),Governor,,REP,BRIAN KEMP,1127,26,733,362,6
Carroll,UNIVERSITY OF W. GA (714A4),Governor,,REP,BRIAN KEMP,640,14,401,222,3
Carroll,COUNTY ADMIN BLDG (714A5),Governor,,REP,BRIAN KEMP,767,16,496,252,3
Carroll,TABERNACLE CHURCH (714A6),Governor,,REP,BRIAN KEMP,557,35,305,216,1
Carroll,BURSON (714BN),Governor,,REP,BRIAN KEMP,509,10,342,155,2
Carroll,OLD CAMP CHURCH (714BW),Governor,,REP,BRIAN KEMP,1044,13,479,546,6
Carroll,OAK GROVE (715),Governor,,REP,BRIAN KEMP,701,16,301,384,0
Carroll,KANSAS (1006),Governor,,DEM,STACEY ABRAMS,35,3,11,21,0
Carroll,BOWDON (1111),Governor,,DEM,STACEY ABRAMS,353,30,116,206,1
Carroll,SANDHILL (1122),Governor,,DEM,STACEY ABRAMS,605,34,327,243,1
Carroll,CENTER POINT (1152),Governor,,DEM,STACEY ABRAMS,103,4,61,38,0
Carroll,MT ZION (1240),Governor,,DEM,STACEY ABRAMS,196,12,79,105,0
Carroll,BURWELL (1371),Governor,,DEM,STACEY ABRAMS,143,4,56,82,1
Carroll,CLEM (1483),Governor,,DEM,STACEY ABRAMS,461,27,260,174,0
Carroll,BOWDON JUNCTION (1496),Governor,,DEM,STACEY ABRAMS,178,17,72,89,0
Carroll,TYUS (1533),Governor,,DEM,STACEY ABRAMS,136,11,56,69,0
Carroll,FAIRFIELD (1540),Governor,,DEM,STACEY ABRAMS,590,30,279,281,0
Carroll,HULETT (1542),Governor,,DEM,STACEY ABRAMS,218,9,98,110,1
Carroll,BETHANY (501),Governor,,DEM,STACEY ABRAMS,805,33,474,296,2
Carroll,V R COUNTY SOUTH (640),Governor,,DEM,STACEY ABRAMS,288,25,135,124,4
Carroll,V R COUNTY NORTH (641),Governor,,DEM,STACEY ABRAMS,748,43,379,321,5
Carroll,VILLA RICA CITY (642),Governor,,DEM,STACEY ABRAMS,1512,104,795,609,4
Carroll,TEMPLE COUNTY (649),Governor,,DEM,STACEY ABRAMS,368,30,177,160,1
Carroll,TEMPLE CITY (650),Governor,,DEM,STACEY ABRAMS,535,35,227,272,1
Carroll,WHITESBURG (682),Governor,,DEM,STACEY ABRAMS,147,2,63,82,0
Carroll,ROOPVILLE (713),Governor,,DEM,STACEY ABRAMS,235,16,122,97,0
Carroll,WEST CARROLLTON (714A1),Governor,,DEM,STACEY ABRAMS,1170,67,578,519,6
Carroll,LAKESHORE REC (714A2),Governor,,DEM,STACEY ABRAMS,374,27,227,119,1
Carroll,BONNER (714A3),Governor,,DEM,STACEY ABRAMS,759,36,435,286,2
Carroll,UNIVERSITY OF W. GA (714A4),Governor,,DEM,STACEY ABRAMS,608,17,206,382,3
Carroll,COUNTY ADMIN BLDG (714A5),Governor,,DEM,STACEY ABRAMS,557,27,371,158,1
Carroll,TABERNACLE CHURCH (714A6),Governor,,DEM,STACEY ABRAMS,283,15,152,116,0
Carroll,BURSON (714BN),Governor,,DEM,STACEY ABRAMS,269,18,165,85,1
Carroll,OLD CAMP CHURCH (714BW),Governor,,DEM,STACEY ABRAMS,322,9,152,160,1
Carroll,OAK GROVE (715),Governor,,DEM,STACEY ABRAMS,182,13,97,72,0
Carroll,KANSAS (1006),Governor,,LIB,TED METZ,3,0,0,3,0
Carroll,BOWDON (1111),Governor,,LIB,TED METZ,19,1,8,10,0
Carroll,SANDHILL (1122),Governor,,LIB,TED METZ,30,0,11,19,0
Carroll,CENTER POINT (1152),Governor,,LIB,TED METZ,6,0,0,6,0
Carroll,MT ZION (1240),Governor,,LIB,TED METZ,17,0,4,13,0
Carroll,BURWELL (1371),Governor,,LIB,TED METZ,7,0,1,6,0
Carroll,CLEM (1483),Governor,,LIB,TED METZ,22,0,11,11,0
Carroll,BOWDON JUNCTION (1496),Governor,,LIB,TED METZ,4,0,0,4,0
Carroll,TYUS (1533),Governor,,LIB,TED METZ,11,0,1,10,0
Carroll,FAIRFIELD (1540),Governor,,LIB,TED METZ,16,0,3,13,0
Carroll,HULETT (1542),Governor,,LIB,TED METZ,11,1,0,10,0
Carroll,BETHANY (501),Governor,,LIB,TED METZ,23,1,9,13,0
Carroll,V R COUNTY SOUTH (640),Governor,,LIB,TED METZ,15,0,5,10,0
Carroll,V R COUNTY NORTH (641),Governor,,LIB,TED METZ,31,1,13,17,0
Carroll,VILLA RICA CITY (642),Governor,,LIB,TED METZ,31,0,10,21,0
Carroll,TEMPLE COUNTY (649),Governor,,LIB,TED METZ,23,0,6,17,0
Carroll,TEMPLE CITY (650),Governor,,LIB,TED METZ,23,0,8,15,0
Carroll,WHITESBURG (682),Governor,,LIB,TED METZ,7,0,1,6,0
Carroll,ROOPVILLE (713),Governor,,LIB,TED METZ,21,0,5,16,0
Carroll,WEST CARROLLTON (714A1),Governor,,LIB,TED METZ,17,1,8,8,0
Carroll,LAKESHORE REC (714A2),Governor,,LIB,TED METZ,8,0,2,6,0
Carroll,BONNER (714A3),Governor,,LIB,TED METZ,28,1,9,18,0
Carroll,UNIVERSITY OF W. GA (714A4),Governor,,LIB,TED METZ,5,0,2,3,0
Carroll,COUNTY ADMIN BLDG (714A5),Governor,,LIB,TED METZ,30,2,11,17,0
Carroll,TABERNACLE CHURCH (714A6),Governor,,LIB,TED METZ,22,2,8,12,0
Carroll,BURSON (714BN),Governor,,LIB,TED METZ,7,0,4,3,0
