county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Henry,LOCUST GROVE,Governor,,REP,BRIAN KEMP,1214,42,821,350,1
Henry,TUSSAHAW,Governor,,REP,BRIAN KEMP,1723,41,938,743,1
Henry,SANDY RIDGE,Governor,,REP,BRIAN KEMP,2114,37,1097,972,8
Henry,WESTSIDE,Governor,,REP,BRIAN KEMP,422,21,242,159,0
Henry,LOWES,Governor,,REP,BRIAN KEMP,1752,59,1059,633,1
Henry,SOUTH HAMPTON,Governor,,REP,BRIAN KEMP,1472,30,950,492,0
Henry,NORTH HAMPTON,Governor,,REP,BRIAN KEMP,1553,52,1039,462,0
Henry,MT. CARMEL,Governor,,REP,BRIAN KEMP,581,35,323,222,1
Henry,RED OAK,Governor,,REP,BRIAN KEMP,417,38,222,157,0
Henry,WESLEY LAKES,Governor,,REP,BRIAN KEMP,788,46,498,244,0
Henry,MCDONOUGH,Governor,,REP,BRIAN KEMP,418,22,288,108,0
Henry,MCMULLEN,Governor,,REP,BRIAN KEMP,1655,53,918,682,2
Henry,EAST LAKE,Governor,,REP,BRIAN KEMP,1596,63,940,591,2
Henry,HICKORY FLAT,Governor,,REP,BRIAN KEMP,1094,50,646,396,2
Henry,STOCKBRIDGE EAST-WEST,Governor,,REP,BRIAN KEMP,506,34,303,169,0
Henry,STAGECOACH,Governor,,REP,BRIAN KEMP,788,16,495,272,5
Henry,COTTON INDIAN,Governor,,REP,BRIAN KEMP,1122,28,643,447,4
Henry,PLEASANT GROVE,Governor,,REP,BRIAN KEMP,1436,58,816,561,1
Henry,AUSTIN ROAD,Governor,,REP,BRIAN KEMP,663,20,454,189,0
Henry,SWAN LAKE,Governor,,REP,BRIAN KEMP,1143,30,729,380,4
Henry,SHAKERAG,Governor,,REP,BRIAN KEMP,248,7,169,71,1
Henry,ELLENWOOD,Governor,,REP,BRIAN KEMP,428,25,307,96,0
Henry,UNITY GROVE,Governor,,REP,BRIAN KEMP,2126,46,1337,739,4
Henry,SHILOH,Governor,,REP,BRIAN KEMP,609,16,381,212,0
Henry,PATES CREEK,Governor,,REP,BRIAN KEMP,1296,70,740,483,3
Henry,OAKLAND,Governor,,REP,BRIAN KEMP,1303,71,748,484,0
Henry,LAKE DOW,Governor,,REP,BRIAN KEMP,2058,48,1276,733,1
Henry,FLIPPEN,Governor,,REP,BRIAN KEMP,916,75,585,256,0
Henry,STOCKBRIDGE CENTRAL,Governor,,REP,BRIAN KEMP,574,18,362,191,3
Henry,KELLEYTOWN,Governor,,REP,BRIAN KEMP,1454,40,707,705,2
Henry,LIGHTHOUSE,Governor,,REP,BRIAN KEMP,839,54,524,261,0
Henry,DUTCHTOWN,Governor,,REP,BRIAN KEMP,902,35,534,332,1
Henry,MT. BETHEL,Governor,,REP,BRIAN KEMP,1517,32,583,898,4
Henry,GROVE PARK,Governor,,REP,BRIAN KEMP,1170,31,718,421,0
Henry,LAKE HAVEN,Governor,,REP,BRIAN KEMP,1450,48,854,547,1
Henry,MCDONOUGH CENTRAL,Governor,,REP,BRIAN KEMP,1126,81,837,207,1
Henry,TIMBERRIDGE,Governor,,REP,BRIAN KEMP,891,18,422,450,1
Henry,LOCUST GROVE,Governor,,DEM,STACEY ABRAMS,2224,147,1461,611,5
Henry,TUSSAHAW,Governor,,DEM,STACEY ABRAMS,262,22,148,91,1
Henry,SANDY RIDGE,Governor,,DEM,STACEY ABRAMS,616,37,319,259,1
Henry,WESTSIDE,Governor,,DEM,STACEY ABRAMS,2553,176,1327,1027,23
Henry,LOWES,Governor,,DEM,STACEY ABRAMS,3424,251,1977,1190,6
Henry,SOUTH HAMPTON,Governor,,DEM,STACEY ABRAMS,1610,162,886,557,5
Henry,NORTH HAMPTON,Governor,,DEM,STACEY ABRAMS,2294,151,1432,706,5
Henry,MT. CARMEL,Governor,,DEM,STACEY ABRAMS,2534,174,1512,846,2
Henry,RED OAK,Governor,,DEM,STACEY ABRAMS,2969,152,1799,1013,5
Henry,WESLEY LAKES,Governor,,DEM,STACEY ABRAMS,2256,118,1273,859,6
Henry,MCDONOUGH,Governor,,DEM,STACEY ABRAMS,969,69,601,298,1
Henry,MCMULLEN,Governor,,DEM,STACEY ABRAMS,643,48,366,229,0
Henry,EAST LAKE,Governor,,DEM,STACEY ABRAMS,557,27,311,219,0
Henry,HICKORY FLAT,Governor,,DEM,STACEY ABRAMS,2130,112,1263,753,2
Henry,STOCKBRIDGE EAST-WEST,Governor,,DEM,STACEY ABRAMS,3215,177,1914,1113,11
Henry,STAGECOACH,Governor,,DEM,STACEY ABRAMS,1075,35,654,383,3
Henry,COTTON INDIAN,Governor,,DEM,STACEY ABRAMS,1494,76,880,534,4
Henry,PLEASANT GROVE,Governor,,DEM,STACEY ABRAMS,1167,60,745,358,4
Henry,AUSTIN ROAD,Governor,,DEM,STACEY ABRAMS,1490,65,1017,405,3
Henry,SWAN LAKE,Governor,,DEM,STACEY ABRAMS,967,69,580,317,1
Henry,SHAKERAG,Governor,,DEM,STACEY ABRAMS,2194,114,1374,702,4
Henry,ELLENWOOD,Governor,,DEM,STACEY ABRAMS,2391,148,1662,580,1
Henry,UNITY GROVE,Governor,,DEM,STACEY ABRAMS,754,58,476,219,1
Henry,SHILOH,Governor,,DEM,STACEY ABRAMS,1521,115,844,552,10
Henry,PATES CREEK,Governor,,DEM,STACEY ABRAMS,1829,133,1051,643,2
Henry,OAKLAND,Governor,,DEM,STACEY ABRAMS,1417,90,836,485,6
Henry,LAKE DOW,Governor,,DEM,STACEY ABRAMS,1084,50,684,350,0
Henry,FLIPPEN,Governor,,DEM,STACEY ABRAMS,1956,145,1211,596,4
Henry,STOCKBRIDGE CENTRAL,Governor,,DEM,STACEY ABRAMS,1691,82,908,692,9
Henry,KELLEYTOWN,Governor,,DEM,STACEY ABRAMS,812,51,452,309,0
Henry,LIGHTHOUSE,Governor,,DEM,STACEY ABRAMS,1499,88,947,461,3
Henry,DUTCHTOWN,Governor,,DEM,STACEY ABRAMS,755,62,407,282,4
Henry,MT. BETHEL,Governor,,DEM,STACEY ABRAMS,508,26,263,218,1
Henry,GROVE PARK,Governor,,DEM,STACEY ABRAMS,748,30,444,274,0
Henry,LAKE HAVEN,Governor,,DEM,STACEY ABRAMS,1119,57,727,333,2
Henry,MCDONOUGH CENTRAL,Governor,,DEM,STACEY ABRAMS,1331,69,876,382,4
Henry,TIMBERRIDGE,Governor,,DEM,STACEY ABRAMS,427,23,261,143,0
Henry,LOCUST GROVE,Governor,,LIB,TED METZ,25,2,10,13,0
Henry,TUSSAHAW,Governor,,LIB,TED METZ,19,0,7,12,0
Henry,SANDY RIDGE,Governor,,LIB,TED METZ,21,0,9,12,0
Henry,WESTSIDE,Governor,,LIB,TED METZ,14,0,9,5,0
Henry,LOWES,Governor,,LIB,TED METZ,32,1,15,16,0
Henry,SOUTH HAMPTON,Governor,,LIB,TED METZ,22,0,6,16,0
Henry,NORTH HAMPTON,Governor,,LIB,TED METZ,24,2,14,8,0
Henry,MT. CARMEL,Governor,,LIB,TED METZ,11,3,4,4,0
Henry,RED OAK,Governor,,LIB,TED METZ,19,0,7,12,0
Henry,WESLEY LAKES,Governor,,LIB,TED METZ,20,3,12,5,0
Henry,MCDONOUGH,Governor,,LIB,TED METZ,6,0,2,4,0
Henry,MCMULLEN,Governor,,LIB,TED METZ,23,2,8,13,0
Henry,EAST LAKE,Governor,,LIB,TED METZ,16,0,3,13,0
Henry,HICKORY FLAT,Governor,,LIB,TED METZ,27,4,11,12,0
Henry,STOCKBRIDGE EAST-WEST,Governor,,LIB,TED METZ,17,1,10,6,0
Henry,STAGECOACH,Governor,,LIB,TED METZ,15,1,5,9,0
Henry,COTTON INDIAN,Governor,,LIB,TED METZ,22,1,6,15,0
Henry,PLEASANT GROVE,Governor,,LIB,TED METZ,29,3,11,15,0
Henry,AUSTIN ROAD,Governor,,LIB,TED METZ,19,0,7,12,0
Henry,SWAN LAKE,Governor,,LIB,TED METZ,20,0,6,14,0
Henry,SHAKERAG,Governor,,LIB,TED METZ,14,2,2,10,0
Henry,ELLENWOOD,Governor,,LIB,TED METZ,5,0,0,5,0
Henry,UNITY GROVE,Governor,,LIB,TED METZ,22,0,7,15,0
Henry,SHILOH,Governor,,LIB,TED METZ,17,4,6,7,0
Henry,PATES CREEK,Governor,,LIB,TED METZ,21,0,7,14,0
Henry,OAKLAND,Governor,,LIB,TED METZ,21,1,5,15,0
Henry,LAKE DOW,Governor,,LIB,TED METZ,26,1,9,16,0
Henry,FLIPPEN,Governor,,LIB,TED METZ,17,1,10,6,0
Henry,STOCKBRIDGE CENTRAL,Governor,,LIB,TED METZ,21,1,9,11,0
Henry,KELLEYTOWN,Governor,,LIB,TED METZ,26,0,8,18,0
Henry,LIGHTHOUSE,Governor,,LIB,TED METZ,17,1,7,9,0
Henry,DUTCHTOWN,Governor,,LIB,TED METZ,10,0,5,5,0
Henry,MT. BETHEL,Governor,,LIB,TED METZ,21,0,2,19,0
Henry,GROVE PARK,Governor,,LIB,TED METZ,9,0,2,7,0
Henry,LAKE HAVEN,Governor,,LIB,TED METZ,30,3,9,18,0
Henry,MCDONOUGH CENTRAL,Governor,,LIB,TED METZ,21,1,14,6,0
Henry,TIMBERRIDGE,Governor,,LIB,TED METZ,10,0,1,9,0
Henry,LOCUST GROVE,Lieutenant Governor,,REP,GEOFF DUNCAN,1196,40,805,350,1
Henry,TUSSAHAW,Lieutenant Governor,,REP,GEOFF DUNCAN,1656,40,894,721,1
Henry,SANDY RIDGE,Lieutenant Governor,,REP,GEOFF DUNCAN,2061,35,1067,951,8
Henry,WESTSIDE,Lieutenant Governor,,REP,GEOFF DUNCAN,415,27,232,156,0
Henry,LOWES,Lieutenant Governor,,REP,GEOFF DUNCAN,1724,63,1036,624,1
Henry,SOUTH HAMPTON,Lieutenant Governor,,REP,GEOFF DUNCAN,1419,31,907,481,0
Henry,NORTH HAMPTON,Lieutenant Governor,,REP,GEOFF DUNCAN,1507,50,1012,445,0
Henry,MT. CARMEL,Lieutenant Governor,,REP,GEOFF DUNCAN,590,40,322,227,1
Henry,RED OAK,Lieutenant Governor,,REP,GEOFF DUNCAN,440,39,235,166,0
Henry,WESLEY LAKES,Lieutenant Governor,,REP,GEOFF DUNCAN,777,49,483,245,0
