county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Dawson,West,Secretary Of State,,REP,BRAD RAFFENSPERGER,647,26,205,413,3
Dawson,Central,Secretary Of State,,REP,BRAD RAFFENSPERGER,1800,86,838,876,0
Dawson,East,Secretary Of State,,REP,BRAD RAFFENSPERGER,1553,82,551,916,4
Dawson,West,Secretary Of State,,DEM,JOHN BARROW,211,17,79,115,0
Dawson,Central,Secretary Of State,,DEM,JOHN BARROW,215,8,109,98,0
Dawson,East,Secretary Of State,,DEM,JOHN BARROW,235,19,103,112,1
Dawson,West,"Public Service Commission, District 3",3,(REP,CHUCK EATON,637,25,204,405,3
Dawson,Central,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1785,84,834,867,0
Dawson,East,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1533,81,543,904,5
Dawson,West,"Public Service Commission, District 3",3,DEM,LINDY MILLER,215,17,78,120,0
Dawson,Central,"Public Service Commission, District 3",3,DEM,LINDY MILLER,229,10,111,108,0
Dawson,East,"Public Service Commission, District 3",3,DEM,LINDY MILLER,252,21,109,122,0
