county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Stewart,Richland,Governor,,REP,BRIAN KEMP,337,36,133,159,9
Stewart,Louvale,Governor,,REP,BRIAN KEMP,80,5,19,51,5
Stewart,Lumpkin,Governor,,REP,BRIAN KEMP,273,27,179,67,0
Stewart,Omaha,Governor,,REP,BRIAN KEMP,70,1,16,52,1
Stewart,Richland,Governor,,DEM,STACEY ABRAMS,459,118,91,241,9
Stewart,Louvale,Governor,,DEM,STACEY ABRAMS,103,2,16,77,8
Stewart,Lumpkin,Governor,,DEM,STACEY ABRAMS,428,37,235,155,1
Stewart,Omaha,Governor,,DEM,STACEY ABRAMS,63,7,4,51,1
Stewart,Richland,Governor,,LIB,TED METZ,2,0,0,1,1
Stewart,Louvale,Governor,,LIB,TED METZ,1,0,0,1,0
Stewart,Lumpkin,Governor,,LIB,TED METZ,2,0,1,1,0
Stewart,Omaha,Governor,,LIB,TED METZ,1,0,0,1,0
Stewart,Richland,Lieutenant Governor,,REP,GEOFF DUNCAN,320,36,123,150,11
Stewart,Louvale,Lieutenant Governor,,REP,GEOFF DUNCAN,81,5,18,53,5
Stewart,Lumpkin,Lieutenant Governor,,REP,GEOFF DUNCAN,247,25,162,60,0
Stewart,Omaha,Lieutenant Governor,,REP,GEOFF DUNCAN,67,1,16,49,1
Stewart,Richland,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,399,116,76,199,8
Stewart,Louvale,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,90,2,12,68,8
Stewart,Lumpkin,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,366,38,196,131,1
Stewart,Omaha,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,42,7,1,33,1
Stewart,Richland,Secretary Of State,,REP,BRAD RAFFENSPERGER,311,33,128,141,9
Stewart,Louvale,Secretary Of State,,REP,BRAD RAFFENSPERGER,76,5,18,48,5
Stewart,Lumpkin,Secretary Of State,,REP,BRAD RAFFENSPERGER,249,23,165,61,0
Stewart,Omaha,Secretary Of State,,REP,BRAD RAFFENSPERGER,66,1,16,48,1
Stewart,Richland,Secretary Of State,,DEM,JOHN BARROW,429,113,79,228,9
Stewart,Louvale,Secretary Of State,,DEM,JOHN BARROW,100,2,16,74,8
Stewart,Lumpkin,Secretary Of State,,DEM,JOHN BARROW,404,39,224,140,1
Stewart,Omaha,Secretary Of State,,DEM,JOHN BARROW,51,7,3,40,1
Stewart,Richland,Secretary Of State,,LIB,SMYTHE DUVAL,14,2,5,6,1
Stewart,Louvale,Secretary Of State,,LIB,SMYTHE DUVAL,3,0,0,3,0
Stewart,Lumpkin,Secretary Of State,,LIB,SMYTHE DUVAL,8,1,5,2,0
Stewart,Omaha,Secretary Of State,,LIB,SMYTHE DUVAL,1,0,0,1,0
Stewart,Richland,Attorney General,,(REP,CHRIS CARR,331,35,130,155,11
Stewart,Louvale,Attorney General,,(REP,CHRIS CARR,79,5,18,51,5
Stewart,Lumpkin,Attorney General,,(REP,CHRIS CARR,261,27,170,64,0
Stewart,Omaha,Attorney General,,(REP,CHRIS CARR,68,1,15,51,1
Stewart,Richland,Attorney General,,DEM,CHARLIE BAILEY,415,110,81,216,8
Stewart,Louvale,Attorney General,,DEM,CHARLIE BAILEY,101,2,16,75,8
Stewart,Lumpkin,Attorney General,,DEM,CHARLIE BAILEY,384,33,212,138,1
Stewart,Omaha,Attorney General,,DEM,CHARLIE BAILEY,43,7,3,32,1
Stewart,Richland,Commissioner Of Agriculture,,(REP,GARY BLACK,339,42,132,154,11
Stewart,Louvale,Commissioner Of Agriculture,,(REP,GARY BLACK,85,5,20,53,7
Stewart,Lumpkin,Commissioner Of Agriculture,,(REP,GARY BLACK,276,26,183,67,0
Stewart,Omaha,Commissioner Of Agriculture,,(REP,GARY BLACK,65,1,16,47,1
Stewart,Richland,Commissioner Of Agriculture,,DEM,FRED SWANN,404,102,82,212,8
Stewart,Louvale,Commissioner Of Agriculture,,DEM,FRED SWANN,90,2,13,69,6
Stewart,Lumpkin,Commissioner Of Agriculture,,DEM,FRED SWANN,371,33,204,133,1
Stewart,Omaha,Commissioner Of Agriculture,,DEM,FRED SWANN,45,6,2,36,1
Stewart,Richland,Commissioner Of Insurance,,REP,JIM BECK,319,32,129,149,9
Stewart,Louvale,Commissioner Of Insurance,,REP,JIM BECK,79,5,19,50,5
Stewart,Lumpkin,Commissioner Of Insurance,,REP,JIM BECK,249,22,164,63,0
Stewart,Omaha,Commissioner Of Insurance,,REP,JIM BECK,68,1,16,50,1
Stewart,Richland,Commissioner Of Insurance,,DEM,JANICE LAWS,415,113,80,214,8
Stewart,Louvale,Commissioner Of Insurance,,DEM,JANICE LAWS,92,2,13,69,8
Stewart,Lumpkin,Commissioner Of Insurance,,DEM,JANICE LAWS,388,36,215,136,1
Stewart,Omaha,Commissioner Of Insurance,,DEM,JANICE LAWS,39,7,2,29,1
Stewart,Richland,Commissioner Of Insurance,,LIB,DONNIE FOSTER,13,1,2,8,2
Stewart,Louvale,Commissioner Of Insurance,,LIB,DONNIE FOSTER,4,0,0,4,0
Stewart,Lumpkin,Commissioner Of Insurance,,LIB,DONNIE FOSTER,10,2,7,1,0
Stewart,Omaha,Commissioner Of Insurance,,LIB,DONNIE FOSTER,1,0,0,1,0
Stewart,Richland,State School Superintendent,,(REP,RICHARD WOODS,340,36,132,161,11
Stewart,Louvale,State School Superintendent,,(REP,RICHARD WOODS,80,5,19,51,5
Stewart,Lumpkin,State School Superintendent,,(REP,RICHARD WOODS,272,25,179,68,0
Stewart,Omaha,State School Superintendent,,(REP,RICHARD WOODS,68,1,15,51,1
Stewart,Richland,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",417,108,84,217,8
Stewart,Louvale,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",95,2,13,73,7
Stewart,Lumpkin,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",380,36,209,134,1
Stewart,Omaha,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",42,7,2,32,1
Stewart,Richland,Commissioner Of Labor,,(REP,MARK BUTLER,333,37,129,156,11
Stewart,Louvale,Commissioner Of Labor,,(REP,MARK BUTLER,78,5,19,49,5
Stewart,Lumpkin,Commissioner Of Labor,,(REP,MARK BUTLER,254,23,169,62,0
Stewart,Omaha,Commissioner Of Labor,,(REP,MARK BUTLER,65,1,15,48,1
Stewart,Richland,Commissioner Of Labor,,DEM,RICHARD KEATLEY,408,106,79,215,8
Stewart,Louvale,Commissioner Of Labor,,DEM,RICHARD KEATLEY,96,2,15,72,7
Stewart,Lumpkin,Commissioner Of Labor,,DEM,RICHARD KEATLEY,391,35,218,137,1
Stewart,Omaha,Commissioner Of Labor,,DEM,RICHARD KEATLEY,41,7,2,31,1
Stewart,Richland,"Public Service Commission, District 3",3,(REP,CHUCK EATON,318,36,127,145,10
Stewart,Louvale,"Public Service Commission, District 3",3,(REP,CHUCK EATON,77,5,19,48,5
Stewart,Lumpkin,"Public Service Commission, District 3",3,(REP,CHUCK EATON,250,22,168,60,0
Stewart,Omaha,"Public Service Commission, District 3",3,(REP,CHUCK EATON,62,1,14,46,1
Stewart,Richland,"Public Service Commission, District 3",3,DEM,LINDY MILLER,419,109,82,220,8
Stewart,Louvale,"Public Service Commission, District 3",3,DEM,LINDY MILLER,95,2,15,71,7
Stewart,Lumpkin,"Public Service Commission, District 3",3,DEM,LINDY MILLER,383,34,216,132,1
Stewart,Omaha,"Public Service Commission, District 3",3,DEM,LINDY MILLER,44,7,3,33,1
Stewart,Richland,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,14,1,4,8,1
Stewart,Louvale,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,3,0,0,3,0
Stewart,Lumpkin,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,11,1,5,5,0
Stewart,Omaha,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,3,0,0,3,0
Stewart,Richland,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,316,37,128,142,9
Stewart,Louvale,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,79,5,20,49,5
Stewart,Lumpkin,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,254,22,168,64,0
Stewart,Omaha,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,64,1,15,47,1
Stewart,Richland,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,421,108,81,223,9
Stewart,Louvale,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,93,2,13,70,8
Stewart,Lumpkin,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,382,36,214,131,1
Stewart,Omaha,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,39,7,1,30,1
Stewart,Richland,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,11,2,1,7,1
Stewart,Louvale,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,3,0,0,3,0
Stewart,Lumpkin,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,9,2,5,2,0
Stewart,Omaha,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,2,0,0,2,0
Stewart,Richland,U.S. Representative,2,REP,HERMAN WEST JR,291,24,120,137,10
Stewart,Louvale,U.S. Representative,2,REP,HERMAN WEST JR,68,5,18,40,5
Stewart,Lumpkin,U.S. Representative,2,REP,HERMAN WEST JR,226,17,151,58,0
Stewart,Omaha,U.S. Representative,2,REP,HERMAN WEST JR,56,1,12,42,1
Stewart,Richland,U.S. Representative,2,(DEM,SANFORD BISHOP,488,129,101,249,9
Stewart,Louvale,U.S. Representative,2,(DEM,SANFORD BISHOP,114,2,16,88,8
Stewart,Lumpkin,U.S. Representative,2,(DEM,SANFORD BISHOP,449,47,252,149,1
Stewart,Omaha,U.S. Representative,2,(DEM,SANFORD BISHOP,65,7,7,50,1
Stewart,Richland,State Senator,12,(DEM,FREDDIE POWELL SIMS,505,111,119,265,10
Stewart,Louvale,State Senator,12,(DEM,FREDDIE POWELL SIMS,115,1,18,87,9
Stewart,Lumpkin,State Senator,12,(DEM,FREDDIE POWELL SIMS,424,41,244,138,1
Stewart,Omaha,State Senator,12,(DEM,FREDDIE POWELL SIMS,68,7,8,51,2
Stewart,Richland,State Representative,151,(REP,GERALD GREENE,352,43,133,166,10
Stewart,Louvale,State Representative,151,(REP,GERALD GREENE,87,5,17,59,6
Stewart,Lumpkin,State Representative,151,(REP,GERALD GREENE,308,36,191,81,0
Stewart,Omaha,State Representative,151,(REP,GERALD GREENE,72,1,16,55,0
Stewart,Richland,State Representative,151,DEM,JOYCE BARLOW,429,110,88,222,9
Stewart,Louvale,State Representative,151,DEM,JOYCE BARLOW,91,2,16,66,7
Stewart,Lumpkin,State Representative,151,DEM,JOYCE BARLOW,357,25,206,125,1
Stewart,Omaha,State Representative,151,DEM,JOYCE BARLOW,45,7,2,35,1
Stewart,Richland,CC,D2,D,J. B. WILLIAMS,22,2,8,10,2
Stewart,Louvale,CC,D2,D,J. B. WILLIAMS,148,7,24,107,10
Stewart,Lumpkin,CC,D2,D,J. B. WILLIAMS,108,13,57,38,0
Stewart,Richland,CC,D4,D,J. L. WILLIAMS,268,52,55,155,6
Stewart,Richland,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,548,93,150,292,13
Stewart,Louvale,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,138,5,27,96,10
Stewart,Lumpkin,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,493,50,297,145,1
Stewart,Omaha,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,90,7,13,68,2
Stewart,Richland,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,147,17,53,73,4
Stewart,Louvale,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,34,2,4,25,3
Stewart,Lumpkin,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,114,3,72,39,0
Stewart,Omaha,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,18,1,5,12,0
Stewart,Richland,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,493,77,130,271,15
Stewart,Louvale,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,124,5,21,91,7
Stewart,Lumpkin,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,423,31,255,136,1
Stewart,Omaha,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,73,5,10,56,2
Stewart,Richland,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,182,33,65,82,2
Stewart,Louvale,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,38,2,7,25,4
Stewart,Lumpkin,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,155,16,98,41,0
Stewart,Omaha,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,25,2,5,18,0
Stewart,Richland,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,373,48,101,209,15
Stewart,Louvale,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,93,2,16,65,10
Stewart,Lumpkin,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,371,31,214,126,0
Stewart,Omaha,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,60,3,9,46,2
Stewart,Richland,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,280,55,92,131,2
Stewart,Louvale,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,67,4,14,48,1
Stewart,Lumpkin,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,199,16,132,50,1
Stewart,Omaha,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,42,4,10,28,0
Stewart,Richland,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,537,90,144,290,13
Stewart,Louvale,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,123,3,22,88,10
Stewart,Lumpkin,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,447,36,274,137,0
Stewart,Omaha,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,73,4,10,57,2
Stewart,Richland,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,144,23,56,62,3
Stewart,Louvale,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,36,3,6,26,1
Stewart,Lumpkin,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,129,11,77,40,1
Stewart,Omaha,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,25,2,6,17,0
Stewart,Richland,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,448,75,116,245,12
Stewart,Louvale,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,115,5,15,85,10
Stewart,Lumpkin,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,407,37,246,123,1
Stewart,Omaha,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,73,5,10,56,2
Stewart,Richland,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,218,33,82,99,4
Stewart,Louvale,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,45,2,15,27,1
Stewart,Lumpkin,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,168,13,103,52,0
Stewart,Omaha,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,29,1,7,21,0
Stewart,Richland,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,391,52,104,221,14
Stewart,Louvale,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,94,2,16,69,7
Stewart,Lumpkin,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,344,31,194,118,1
Stewart,Omaha,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,63,2,9,50,2
Stewart,Richland,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,276,50,100,123,3
Stewart,Louvale,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,60,3,12,41,4
Stewart,Lumpkin,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,211,17,138,56,0
Stewart,Omaha,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,35,4,8,23,0
Stewart,Richland,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,501,89,136,262,14
Stewart,Louvale,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,121,3,18,91,9
Stewart,Lumpkin,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,448,43,264,140,1
Stewart,Omaha,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,74,2,11,59,2
Stewart,Richland,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,175,25,62,85,3
Stewart,Louvale,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,41,4,12,23,2
Stewart,Lumpkin,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,133,10,87,36,0
Stewart,Omaha,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,26,4,6,16,0
Stewart,Richland,SPLOST,,,YES,518,85,144,275,14
Stewart,Louvale,SPLOST,,,YES,118,6,19,82,11
Stewart,Lumpkin,SPLOST,,,YES,439,47,260,131,1
Stewart,Omaha,SPLOST,,,YES,79,5,9,63,2
Stewart,Richland,SPLOST,,,NO,179,32,60,83,4
Stewart,Louvale,SPLOST,,,NO,45,0,12,32,1
Stewart,Lumpkin,SPLOST,,,NO,163,9,103,51,0
Stewart,Omaha,SPLOST,,,NO,23,1,8,14,0
