county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Walton,Bold Springs,Secretary Of State,,REP,BRAD RAFFENSPERGER,947,32,150,765,0
Walton,Whatley,Secretary Of State,,REP,BRAD RAFFENSPERGER,277,12,46,219,0
Walton,Walker Park,Secretary Of State,,REP,BRAD RAFFENSPERGER,766,42,207,517,0
Walton,Gratis,Secretary Of State,,REP,BRAD RAFFENSPERGER,371,7,69,295,0
Walton,Between,Secretary Of State,,REP,BRAD RAFFENSPERGER,947,47,250,649,1
Walton,Walnut Grove,Secretary Of State,,REP,BRAD RAFFENSPERGER,538,12,94,432,0
Walton,Loganville North,Secretary Of State,,REP,BRAD RAFFENSPERGER,798,41,149,607,1
Walton,Social Circle,Secretary Of State,,REP,BRAD RAFFENSPERGER,776,36,124,616,0
Walton,South Monroe,Secretary Of State,,REP,BRAD RAFFENSPERGER,624,46,168,409,1
Walton,North Monroe,Secretary Of State,,REP,BRAD RAFFENSPERGER,321,22,82,216,1
Walton,Loganville South,Secretary Of State,,REP,BRAD RAFFENSPERGER,618,46,105,467,0
Walton,West Walton,Secretary Of State,,REP,BRAD RAFFENSPERGER,986,37,134,813,2
Walton,Broken Arrow,Secretary Of State,,REP,BRAD RAFFENSPERGER,836,43,128,664,1
Walton,Bay Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,697,25,130,542,0
Walton,E Monroe,Secretary Of State,,REP,BRAD RAFFENSPERGER,396,14,106,276,0
Walton,W Monroe,Secretary Of State,,REP,BRAD RAFFENSPERGER,471,16,146,309,0
Walton,Tara,Secretary Of State,,REP,BRAD RAFFENSPERGER,534,17,74,442,1
Walton,Mountain,Secretary Of State,,REP,BRAD RAFFENSPERGER,319,9,46,263,1
Walton,Jersey,Secretary Of State,,REP,BRAD RAFFENSPERGER,469,5,53,411,0
Walton,Blasingame,Secretary Of State,,REP,BRAD RAFFENSPERGER,312,6,35,271,0
Walton,Good Hope,Secretary Of State,,REP,BRAD RAFFENSPERGER,465,13,58,394,0
Walton,Bold Springs,Secretary Of State,,DEM,JOHN BARROW,156,8,31,117,0
Walton,Whatley,Secretary Of State,,DEM,JOHN BARROW,39,2,4,33,0
Walton,Walker Park,Secretary Of State,,DEM,JOHN BARROW,125,14,21,90,0
Walton,Gratis,Secretary Of State,,DEM,JOHN BARROW,41,2,4,35,0
Walton,Between,Secretary Of State,,DEM,JOHN BARROW,165,5,32,127,1
Walton,Walnut Grove,Secretary Of State,,DEM,JOHN BARROW,69,3,5,61,0
Walton,Loganville North,Secretary Of State,,DEM,JOHN BARROW,216,15,29,172,0
Walton,Social Circle,Secretary Of State,,DEM,JOHN BARROW,273,31,17,225,0
Walton,South Monroe,Secretary Of State,,DEM,JOHN BARROW,192,21,21,149,1
Walton,North Monroe,Secretary Of State,,DEM,JOHN BARROW,338,25,59,253,1
Walton,Loganville South,Secretary Of State,,DEM,JOHN BARROW,190,24,18,148,0
Walton,West Walton,Secretary Of State,,DEM,JOHN BARROW,140,11,22,107,0
Walton,Broken Arrow,Secretary Of State,,DEM,JOHN BARROW,127,8,18,101,0
Walton,Bay Creek,Secretary Of State,,DEM,JOHN BARROW,109,8,21,80,0
Walton,E Monroe,Secretary Of State,,DEM,JOHN BARROW,184,13,30,141,0
Walton,W Monroe,Secretary Of State,,DEM,JOHN BARROW,97,4,30,63,0
Walton,Tara,Secretary Of State,,DEM,JOHN BARROW,247,9,30,205,3
Walton,Mountain,Secretary Of State,,DEM,JOHN BARROW,56,4,11,41,0
Walton,Jersey,Secretary Of State,,DEM,JOHN BARROW,56,2,16,38,0
Walton,Blasingame,Secretary Of State,,DEM,JOHN BARROW,40,7,8,25,0
Walton,Good Hope,Secretary Of State,,DEM,JOHN BARROW,58,1,13,44,0
Walton,Bold Springs,"Public Service Commission, District 3",3,(REP,CHUCK EATON,929,32,148,749,0
Walton,Whatley,"Public Service Commission, District 3",3,(REP,CHUCK EATON,270,12,42,216,0
Walton,Walker Park,"Public Service Commission, District 3",3,(REP,CHUCK EATON,750,40,204,506,0
Walton,Gratis,"Public Service Commission, District 3",3,(REP,CHUCK EATON,360,7,68,285,0
Walton,Between,"Public Service Commission, District 3",3,(REP,CHUCK EATON,940,43,250,646,1
Walton,Walnut Grove,"Public Service Commission, District 3",3,(REP,CHUCK EATON,528,12,93,423,0
Walton,Loganville North,"Public Service Commission, District 3",3,(REP,CHUCK EATON,776,43,145,587,1
Walton,Social Circle,"Public Service Commission, District 3",3,(REP,CHUCK EATON,760,37,121,602,0
Walton,South Monroe,"Public Service Commission, District 3",3,(REP,CHUCK EATON,621,46,167,407,1
Walton,North Monroe,"Public Service Commission, District 3",3,(REP,CHUCK EATON,304,21,77,205,1
Walton,Loganville South,"Public Service Commission, District 3",3,(REP,CHUCK EATON,609,47,103,459,0
Walton,West Walton,"Public Service Commission, District 3",3,(REP,CHUCK EATON,966,40,132,792,2
Walton,Broken Arrow,"Public Service Commission, District 3",3,(REP,CHUCK EATON,822,43,123,655,1
Walton,Bay Creek,"Public Service Commission, District 3",3,(REP,CHUCK EATON,687,27,131,529,0
Walton,E Monroe,"Public Service Commission, District 3",3,(REP,CHUCK EATON,383,14,104,265,0
Walton,W Monroe,"Public Service Commission, District 3",3,(REP,CHUCK EATON,462,16,143,303,0
Walton,Tara,"Public Service Commission, District 3",3,(REP,CHUCK EATON,524,17,74,432,1
Walton,Mountain,"Public Service Commission, District 3",3,(REP,CHUCK EATON,309,9,45,254,1
Walton,Jersey,"Public Service Commission, District 3",3,(REP,CHUCK EATON,459,5,52,402,0
Walton,Blasingame,"Public Service Commission, District 3",3,(REP,CHUCK EATON,308,6,34,268,0
Walton,Good Hope,"Public Service Commission, District 3",3,(REP,CHUCK EATON,461,13,56,392,0
Walton,Bold Springs,"Public Service Commission, District 3",3,DEM,LINDY MILLER,172,8,33,131,0
Walton,Whatley,"Public Service Commission, District 3",3,DEM,LINDY MILLER,44,2,7,35,0
Walton,Walker Park,"Public Service Commission, District 3",3,DEM,LINDY MILLER,140,16,23,101,0
Walton,Gratis,"Public Service Commission, District 3",3,DEM,LINDY MILLER,49,2,4,43,0
Walton,Between,"Public Service Commission, District 3",3,DEM,LINDY MILLER,169,8,32,128,1
Walton,Walnut Grove,"Public Service Commission, District 3",3,DEM,LINDY MILLER,78,3,6,69,0
Walton,Loganville North,"Public Service Commission, District 3",3,DEM,LINDY MILLER,234,13,33,188,0
Walton,Social Circle,"Public Service Commission, District 3",3,DEM,LINDY MILLER,282,30,19,233,0
Walton,South Monroe,"Public Service Commission, District 3",3,DEM,LINDY MILLER,198,21,22,154,1
Walton,North Monroe,"Public Service Commission, District 3",3,DEM,LINDY MILLER,350,28,63,258,1
Walton,Loganville South,"Public Service Commission, District 3",3,DEM,LINDY MILLER,197,23,18,156,0
Walton,West Walton,"Public Service Commission, District 3",3,DEM,LINDY MILLER,156,8,23,125,0
Walton,Broken Arrow,"Public Service Commission, District 3",3,DEM,LINDY MILLER,138,8,21,109,0
Walton,Bay Creek,"Public Service Commission, District 3",3,DEM,LINDY MILLER,117,6,20,91,0
Walton,E Monroe,"Public Service Commission, District 3",3,DEM,LINDY MILLER,193,14,28,151,0
Walton,W Monroe,"Public Service Commission, District 3",3,DEM,LINDY MILLER,106,4,33,69,0
Walton,Tara,"Public Service Commission, District 3",3,DEM,LINDY MILLER,255,9,30,213,3
Walton,Mountain,"Public Service Commission, District 3",3,DEM,LINDY MILLER,65,4,11,50,0
Walton,Jersey,"Public Service Commission, District 3",3,DEM,LINDY MILLER,64,2,16,46,0
Walton,Blasingame,"Public Service Commission, District 3",3,DEM,LINDY MILLER,43,7,9,27,0
Walton,Good Hope,"Public Service Commission, District 3",3,DEM,LINDY MILLER,61,1,15,45,0
