county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Baldwin,South Mill,Governor,,REP,BRIAN KEMP,158,8,81,69,0
Baldwin,City Hall Annex,Governor,,REP,BRIAN KEMP,132,7,77,48,0
Baldwin,Boddie,Governor,,REP,BRIAN KEMP,108,4,54,50,0
Baldwin,Courthouse,Governor,,REP,BRIAN KEMP,97,9,46,42,0
Baldwin,Fire Dept,Governor,,REP,BRIAN KEMP,158,7,92,59,0
Baldwin,North Mill,Governor,,REP,BRIAN KEMP,733,45,450,238,0
Baldwin,Meriweather,Governor,,REP,BRIAN KEMP,1154,62,665,427,0
Baldwin,East Baldwin,Governor,,REP,BRIAN KEMP,1375,54,787,534,0
Baldwin,Scottsboro,Governor,,REP,BRIAN KEMP,356,13,163,180,0
Baldwin,North Baldwin,Governor,,REP,BRIAN KEMP,1720,59,1027,634,0
Baldwin,West Baldwin,Governor,,REP,BRIAN KEMP,626,25,357,244,0
Baldwin,East Hardwick,Governor,,REP,BRIAN KEMP,102,8,49,45,0
Baldwin,West Hardwick,Governor,,REP,BRIAN KEMP,338,16,200,122,0
Baldwin,Coopers,Governor,,REP,BRIAN KEMP,678,19,297,362,0
Baldwin,South Mill,Governor,,DEM,STACEY ABRAMS,501,70,249,182,0
Baldwin,City Hall Annex,Governor,,DEM,STACEY ABRAMS,302,32,137,133,0
Baldwin,Boddie,Governor,,DEM,STACEY ABRAMS,504,74,189,240,1
Baldwin,Courthouse,Governor,,DEM,STACEY ABRAMS,156,18,69,69,0
Baldwin,Fire Dept,Governor,,DEM,STACEY ABRAMS,655,104,337,214,0
Baldwin,North Mill,Governor,,DEM,STACEY ABRAMS,660,60,378,222,0
Baldwin,Meriweather,Governor,,DEM,STACEY ABRAMS,658,47,399,212,0
Baldwin,East Baldwin,Governor,,DEM,STACEY ABRAMS,1006,78,541,385,2
Baldwin,Scottsboro,Governor,,DEM,STACEY ABRAMS,224,13,85,126,0
Baldwin,North Baldwin,Governor,,DEM,STACEY ABRAMS,606,49,380,177,0
Baldwin,West Baldwin,Governor,,DEM,STACEY ABRAMS,538,49,259,230,0
Baldwin,East Hardwick,Governor,,DEM,STACEY ABRAMS,461,48,184,229,0
Baldwin,West Hardwick,Governor,,DEM,STACEY ABRAMS,1258,144,590,524,0
Baldwin,Coopers,Governor,,DEM,STACEY ABRAMS,264,27,110,127,0
Baldwin,South Mill,Governor,,LIB,TED METZ,5,0,1,4,0
Baldwin,City Hall Annex,Governor,,LIB,TED METZ,3,0,1,2,0
Baldwin,Boddie,Governor,,LIB,TED METZ,5,0,2,3,0
Baldwin,Courthouse,Governor,,LIB,TED METZ,5,1,1,3,0
Baldwin,Fire Dept,Governor,,LIB,TED METZ,7,1,1,5,0
Baldwin,North Mill,Governor,,LIB,TED METZ,7,0,2,5,0
Baldwin,Meriweather,Governor,,LIB,TED METZ,11,0,5,6,0
Baldwin,East Baldwin,Governor,,LIB,TED METZ,24,2,12,10,0
Baldwin,Scottsboro,Governor,,LIB,TED METZ,3,0,2,1,0
Baldwin,North Baldwin,Governor,,LIB,TED METZ,12,2,9,1,0
Baldwin,West Baldwin,Governor,,LIB,TED METZ,11,1,4,6,0
Baldwin,East Hardwick,Governor,,LIB,TED METZ,0,0,0,0,0
Baldwin,West Hardwick,Governor,,LIB,TED METZ,5,1,2,2,0
Baldwin,Coopers,Governor,,LIB,TED METZ,10,1,1,8,0
Baldwin,South Mill,Lieutenant Governor,,REP,GEOFF DUNCAN,160,10,80,70,0
Baldwin,City Hall Annex,Lieutenant Governor,,REP,GEOFF DUNCAN,137,7,85,45,0
Baldwin,Boddie,Lieutenant Governor,,REP,GEOFF DUNCAN,110,4,61,45,0
Baldwin,Courthouse,Lieutenant Governor,,REP,GEOFF DUNCAN,98,8,46,44,0
Baldwin,Fire Dept,Lieutenant Governor,,REP,GEOFF DUNCAN,162,10,94,58,0
Baldwin,North Mill,Lieutenant Governor,,REP,GEOFF DUNCAN,695,48,427,220,0
Baldwin,Meriweather,Lieutenant Governor,,REP,GEOFF DUNCAN,1114,63,647,404,0
Baldwin,East Baldwin,Lieutenant Governor,,REP,GEOFF DUNCAN,1334,51,767,516,0
Baldwin,Scottsboro,Lieutenant Governor,,REP,GEOFF DUNCAN,336,13,153,170,0
Baldwin,North Baldwin,Lieutenant Governor,,REP,GEOFF DUNCAN,1657,60,986,611,0
Baldwin,West Baldwin,Lieutenant Governor,,REP,GEOFF DUNCAN,603,25,351,227,0
Baldwin,East Hardwick,Lieutenant Governor,,REP,GEOFF DUNCAN,103,10,50,43,0
Baldwin,West Hardwick,Lieutenant Governor,,REP,GEOFF DUNCAN,334,16,195,123,0
Baldwin,Coopers,Lieutenant Governor,,REP,GEOFF DUNCAN,630,19,279,332,0
Baldwin,South Mill,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,460,66,229,165,0
Baldwin,City Hall Annex,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,276,32,118,126,0
Baldwin,Boddie,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,461,74,166,220,1
Baldwin,Courthouse,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,148,20,63,65,0
Baldwin,Fire Dept,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,594,101,297,196,0
Baldwin,North Mill,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,634,55,364,215,0
Baldwin,Meriweather,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,641,46,382,213,0
Baldwin,East Baldwin,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,935,80,505,348,2
Baldwin,Scottsboro,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,216,13,79,124,0
Baldwin,North Baldwin,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,600,50,379,171,0
Baldwin,West Baldwin,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,510,48,241,221,0
Baldwin,East Hardwick,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,404,46,164,194,0
Baldwin,West Hardwick,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1126,145,532,449,0
Baldwin,Coopers,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,266,28,105,133,0
Baldwin,South Mill,Secretary Of State,,REP,BRAD RAFFENSPERGER,150,10,75,65,0
Baldwin,City Hall Annex,Secretary Of State,,REP,BRAD RAFFENSPERGER,133,7,78,48,0
Baldwin,Boddie,Secretary Of State,,REP,BRAD RAFFENSPERGER,103,6,53,44,0
Baldwin,Courthouse,Secretary Of State,,REP,BRAD RAFFENSPERGER,88,6,43,39,0
Baldwin,Fire Dept,Secretary Of State,,REP,BRAD RAFFENSPERGER,152,6,90,56,0
Baldwin,North Mill,Secretary Of State,,REP,BRAD RAFFENSPERGER,657,46,397,214,0
Baldwin,Meriweather,Secretary Of State,,REP,BRAD RAFFENSPERGER,1053,58,609,386,0
Baldwin,East Baldwin,Secretary Of State,,REP,BRAD RAFFENSPERGER,1276,48,736,492,0
Baldwin,Scottsboro,Secretary Of State,,REP,BRAD RAFFENSPERGER,328,12,150,166,0
Baldwin,North Baldwin,Secretary Of State,,REP,BRAD RAFFENSPERGER,1599,56,952,591,0
Baldwin,West Baldwin,Secretary Of State,,REP,BRAD RAFFENSPERGER,589,23,331,235,0
Baldwin,East Hardwick,Secretary Of State,,REP,BRAD RAFFENSPERGER,101,10,47,44,0
Baldwin,West Hardwick,Secretary Of State,,REP,BRAD RAFFENSPERGER,302,15,178,109,0
Baldwin,Coopers,Secretary Of State,,REP,BRAD RAFFENSPERGER,630,19,274,337,0
Baldwin,South Mill,Secretary Of State,,DEM,JOHN BARROW,477,63,239,175,0
Baldwin,City Hall Annex,Secretary Of State,,DEM,JOHN BARROW,288,32,131,125,0
Baldwin,Boddie,Secretary Of State,,DEM,JOHN BARROW,482,70,177,234,1
Baldwin,Courthouse,Secretary Of State,,DEM,JOHN BARROW,146,19,64,63,0
Baldwin,Fire Dept,Secretary Of State,,DEM,JOHN BARROW,634,105,325,204,0
Baldwin,North Mill,Secretary Of State,,DEM,JOHN BARROW,692,55,407,230,0
Baldwin,Meriweather,Secretary Of State,,DEM,JOHN BARROW,723,50,438,235,0
Baldwin,East Baldwin,Secretary Of State,,DEM,JOHN BARROW,1065,81,576,406,2
Baldwin,Scottsboro,Secretary Of State,,DEM,JOHN BARROW,238,13,88,137,0
Baldwin,North Baldwin,Secretary Of State,,DEM,JOHN BARROW,674,50,423,201,0
