county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Oglethorpe,Beaverdam,Governor,,REP,BRIAN KEMP,1429,73,576,779,1
Oglethorpe,Crawford,Governor,,REP,BRIAN KEMP,1214,79,706,429,0
Oglethorpe,Lexington,Governor,,REP,BRIAN KEMP,1925,141,1202,582,0
Oglethorpe,Beaverdam,Governor,,DEM,STACEY ABRAMS,531,32,208,291,0
Oglethorpe,Crawford,Governor,,DEM,STACEY ABRAMS,563,29,284,250,0
Oglethorpe,Lexington,Governor,,DEM,STACEY ABRAMS,753,47,427,279,0
Oglethorpe,Beaverdam,Governor,,LIB,TED METZ,24,0,3,21,0
Oglethorpe,Crawford,Governor,,LIB,TED METZ,20,5,3,12,0
Oglethorpe,Lexington,Governor,,LIB,TED METZ,26,3,8,15,0
Oglethorpe,Beaverdam,Lieutenant Governor,,REP,GEOFF DUNCAN,1383,72,561,749,1
Oglethorpe,Crawford,Lieutenant Governor,,REP,GEOFF DUNCAN,1190,83,693,414,0
Oglethorpe,Lexington,Lieutenant Governor,,REP,GEOFF DUNCAN,1849,140,1147,562,0
Oglethorpe,Beaverdam,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,526,32,202,292,0
Oglethorpe,Crawford,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,529,30,268,231,0
Oglethorpe,Lexington,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,716,48,409,259,0
Oglethorpe,Beaverdam,Secretary Of State,,REP,BRAD RAFFENSPERGER,1335,71,549,714,1
Oglethorpe,Crawford,Secretary Of State,,REP,BRAD RAFFENSPERGER,1143,76,660,407,0
Oglethorpe,Lexington,Secretary Of State,,REP,BRAD RAFFENSPERGER,1820,136,1139,545,0
Oglethorpe,Beaverdam,Secretary Of State,,DEM,JOHN BARROW,577,31,225,321,0
Oglethorpe,Crawford,Secretary Of State,,DEM,JOHN BARROW,597,35,310,252,0
Oglethorpe,Lexington,Secretary Of State,,DEM,JOHN BARROW,795,49,451,295,0
Oglethorpe,Beaverdam,Secretary Of State,,LIB,SMYTHE DUVAL,44,2,9,33,0
Oglethorpe,Crawford,Secretary Of State,,LIB,SMYTHE DUVAL,39,2,15,22,0
Oglethorpe,Lexington,Secretary Of State,,LIB,SMYTHE DUVAL,38,4,16,18,0
Oglethorpe,Beaverdam,Attorney General,,(REP,CHRIS CARR,1404,73,573,757,1
Oglethorpe,Crawford,Attorney General,,(REP,CHRIS CARR,1197,81,690,426,0
Oglethorpe,Lexington,Attorney General,,(REP,CHRIS CARR,1866,141,1166,559,0
Oglethorpe,Beaverdam,Attorney General,,DEM,CHARLIE BAILEY,546,31,206,309,0
Oglethorpe,Crawford,Attorney General,,DEM,CHARLIE BAILEY,563,31,287,245,0
Oglethorpe,Lexington,Attorney General,,DEM,CHARLIE BAILEY,754,48,421,285,0
Oglethorpe,Beaverdam,Commissioner Of Agriculture,,(REP,GARY BLACK,1455,77,587,790,1
Oglethorpe,Crawford,Commissioner Of Agriculture,,(REP,GARY BLACK,1249,86,715,448,0
Oglethorpe,Lexington,Commissioner Of Agriculture,,(REP,GARY BLACK,1929,142,1201,586,0
Oglethorpe,Beaverdam,Commissioner Of Agriculture,,DEM,FRED SWANN,491,26,193,272,0
Oglethorpe,Crawford,Commissioner Of Agriculture,,DEM,FRED SWANN,501,26,260,215,0
Oglethorpe,Lexington,Commissioner Of Agriculture,,DEM,FRED SWANN,695,48,388,259,0
Oglethorpe,Beaverdam,Commissioner Of Insurance,,REP,JIM BECK,1385,72,564,748,1
Oglethorpe,Crawford,Commissioner Of Insurance,,REP,JIM BECK,1172,80,680,412,0
Oglethorpe,Lexington,Commissioner Of Insurance,,REP,JIM BECK,1857,137,1155,565,0
Oglethorpe,Beaverdam,Commissioner Of Insurance,,DEM,JANICE LAWS,507,30,205,272,0
Oglethorpe,Crawford,Commissioner Of Insurance,,DEM,JANICE LAWS,521,29,268,224,0
Oglethorpe,Lexington,Commissioner Of Insurance,,DEM,JANICE LAWS,711,46,410,255,0
Oglethorpe,Beaverdam,Commissioner Of Insurance,,LIB,DONNIE FOSTER,52,1,10,41,0
Oglethorpe,Crawford,Commissioner Of Insurance,,LIB,DONNIE FOSTER,57,3,25,29,0
Oglethorpe,Lexington,Commissioner Of Insurance,,LIB,DONNIE FOSTER,63,6,30,27,0
Oglethorpe,Beaverdam,State School Superintendent,,(REP,RICHARD WOODS,1418,73,577,767,1
Oglethorpe,Crawford,State School Superintendent,,(REP,RICHARD WOODS,1236,83,705,448,0
Oglethorpe,Lexington,State School Superintendent,,(REP,RICHARD WOODS,1914,140,1190,584,0
Oglethorpe,Beaverdam,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",517,30,196,291,0
Oglethorpe,Crawford,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",529,29,274,226,0
Oglethorpe,Lexington,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",730,47,406,277,0
Oglethorpe,Beaverdam,Commissioner Of Labor,,(REP,MARK BUTLER,1400,73,568,758,1
Oglethorpe,Crawford,Commissioner Of Labor,,(REP,MARK BUTLER,1212,79,696,437,0
Oglethorpe,Lexington,Commissioner Of Labor,,(REP,MARK BUTLER,1875,139,1161,575,0
Oglethorpe,Beaverdam,Commissioner Of Labor,,DEM,RICHARD KEATLEY,529,30,204,295,0
Oglethorpe,Crawford,Commissioner Of Labor,,DEM,RICHARD KEATLEY,535,32,272,231,0
Oglethorpe,Lexington,Commissioner Of Labor,,DEM,RICHARD KEATLEY,730,48,412,270,0
Oglethorpe,Beaverdam,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1353,71,561,720,1
Oglethorpe,Crawford,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1169,75,680,414,0
Oglethorpe,Lexington,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1830,136,1147,547,0
Oglethorpe,Beaverdam,"Public Service Commission, District 3",3,DEM,LINDY MILLER,528,32,205,291,0
Oglethorpe,Crawford,"Public Service Commission, District 3",3,DEM,LINDY MILLER,548,33,279,236,0
Oglethorpe,Lexington,"Public Service Commission, District 3",3,DEM,LINDY MILLER,723,47,408,268,0
Oglethorpe,Beaverdam,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,49,0,10,39,0
Oglethorpe,Crawford,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,51,4,21,26,0
Oglethorpe,Lexington,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,79,5,43,31,0
Oglethorpe,Beaverdam,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,1354,70,558,725,1
Oglethorpe,Crawford,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,1167,75,681,411,0
Oglethorpe,Lexington,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,1825,132,1147,546,0
Oglethorpe,Beaverdam,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,520,32,205,283,0
Oglethorpe,Crawford,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,535,33,275,227,0
Oglethorpe,Lexington,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,719,48,402,269,0
Oglethorpe,Beaverdam,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,59,1,11,47,0
Oglethorpe,Crawford,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,53,3,20,30,0
Oglethorpe,Lexington,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,81,6,43,32,0
Oglethorpe,Beaverdam,U.S. Representative,10,(REP,JODY HICE,1421,72,576,772,1
Oglethorpe,Crawford,U.S. Representative,10,(REP,JODY HICE,1219,79,708,432,0
Oglethorpe,Lexington,U.S. Representative,10,(REP,JODY HICE,1895,140,1175,580,0
Oglethorpe,Beaverdam,U.S. Representative,10,DEM,TABITHA A. JOHNSON-GREEN,532,32,205,295,0
