county,office,district,party,candidate,votes
APPLING,Governor,,Republican,BRIAN KEMP,1217
APPLING,Governor,,Republican,L.S. 'CASEY' CAGLE,293
ATKINSON,Governor,,Republican,BRIAN KEMP,389
ATKINSON,Governor,,Republican,L.S. 'CASEY' CAGLE,150
BACON,Governor,,Republican,BRIAN KEMP,569
BACON,Governor,,Republican,L.S. 'CASEY' CAGLE,190
BAKER,Governor,,Republican,BRIAN KEMP,195
BAKER,Governor,,Republican,L.S. 'CASEY' CAGLE,70
BALDWIN,Governor,,Republican,BRIAN KEMP,1954
BALDWIN,Governor,,Republican,L.S. 'CASEY' CAGLE,672
BANKS,Governor,,Republican,BRIAN KEMP,1485
BANKS,Governor,,Republican,L.S. 'CASEY' CAGLE,645
BARROW,Governor,,Republican,BRIAN KEMP,4492
BARROW,Governor,,Republican,L.S. 'CASEY' CAGLE,1129
BARTOW,Governor,,Republican,BRIAN KEMP,6031
BARTOW,Governor,,Republican,L.S. 'CASEY' CAGLE,1473
BEN HILL,Governor,,Republican,BRIAN KEMP,542
BEN HILL,Governor,,Republican,L.S. 'CASEY' CAGLE,281
BERRIEN,Governor,,Republican,BRIAN KEMP,1219
BERRIEN,Governor,,Republican,L.S. 'CASEY' CAGLE,270
BIBB,Governor,,Republican,BRIAN KEMP,5758
BIBB,Governor,,Republican,L.S. 'CASEY' CAGLE,2728
BLECKLEY,Governor,,Republican,BRIAN KEMP,904
BLECKLEY,Governor,,Republican,L.S. 'CASEY' CAGLE,260
BRANTLEY,Governor,,Republican,BRIAN KEMP,696
BRANTLEY,Governor,,Republican,L.S. 'CASEY' CAGLE,245
BROOKS,Governor,,Republican,BRIAN KEMP,529
BROOKS,Governor,,Republican,L.S. 'CASEY' CAGLE,286
BRYAN,Governor,,Republican,BRIAN KEMP,1277
BRYAN,Governor,,Republican,L.S. 'CASEY' CAGLE,808
BULLOCH,Governor,,Republican,BRIAN KEMP,2422
BULLOCH,Governor,,Republican,L.S. 'CASEY' CAGLE,1456
BURKE,Governor,,Republican,BRIAN KEMP,703
BURKE,Governor,,Republican,L.S. 'CASEY' CAGLE,337
BUTTS,Governor,,Republican,BRIAN KEMP,1587
BUTTS,Governor,,Republican,L.S. 'CASEY' CAGLE,563
CALHOUN,Governor,,Republican,BRIAN KEMP,115
CALHOUN,Governor,,Republican,L.S. 'CASEY' CAGLE,85
CAMDEN,Governor,,Republican,BRIAN KEMP,1747
CAMDEN,Governor,,Republican,L.S. 'CASEY' CAGLE,694
CANDLER,Governor,,Republican,BRIAN KEMP,368
CANDLER,Governor,,Republican,L.S. 'CASEY' CAGLE,227
CARROLL,Governor,,Republican,BRIAN KEMP,6531
CARROLL,Governor,,Republican,L.S. 'CASEY' CAGLE,2059
CATOOSA,Governor,,Republican,BRIAN KEMP,1708
CATOOSA,Governor,,Republican,L.S. 'CASEY' CAGLE,1108
CHARLTON,Governor,,Republican,BRIAN KEMP,347
CHARLTON,Governor,,Republican,L.S. 'CASEY' CAGLE,139
CHATHAM,Governor,,Republican,BRIAN KEMP,7623
CHATHAM,Governor,,Republican,L.S. 'CASEY' CAGLE,4326
CHATTAHOOCHEE,Governor,,Republican,BRIAN KEMP,126
