county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Dougherty,Palmyra Rd Meth Church,Secretary Of State,,REP,BRAD RAFFENSPERGER,231,7,28,196,0
Dougherty,Sherwood Elem School,Secretary Of State,,REP,BRAD RAFFENSPERGER,204,6,27,171,0
Dougherty,Covenant Pres Church,Secretary Of State,,REP,BRAD RAFFENSPERGER,215,0,21,194,0
Dougherty,Greenbriar Church,Secretary Of State,,REP,BRAD RAFFENSPERGER,508,4,84,420,0
Dougherty,Westover High School,Secretary Of State,,REP,BRAD RAFFENSPERGER,363,6,46,311,0
Dougherty,Merry Acres Middle,Secretary Of State,,REP,BRAD RAFFENSPERGER,305,9,37,258,1
Dougherty,Darton College,Secretary Of State,,REP,BRAD RAFFENSPERGER,150,3,25,122,0
Dougherty,Westtown Elem School,Secretary Of State,,REP,BRAD RAFFENSPERGER,25,2,6,17,0
Dougherty,Second Mt. Zion,Secretary Of State,,REP,BRAD RAFFENSPERGER,175,1,21,152,1
Dougherty,Mt. Zion Center,Secretary Of State,,REP,BRAD RAFFENSPERGER,5,2,0,3,0
Dougherty,Alice Coachman Elem,Secretary Of State,,REP,BRAD RAFFENSPERGER,0,0,0,0,0
Dougherty,Carver Teen Center,Secretary Of State,,REP,BRAD RAFFENSPERGER,2,0,0,2,0
Dougherty,Shiloh Baptist Church,Secretary Of State,,REP,BRAD RAFFENSPERGER,5,1,1,3,0
Dougherty,Litman Cathedral,Secretary Of State,,REP,BRAD RAFFENSPERGER,3,0,0,3,0
Dougherty,Phoebe Healthworks,Secretary Of State,,REP,BRAD RAFFENSPERGER,29,0,3,26,0
Dougherty,Turner Elem School,Secretary Of State,,REP,BRAD RAFFENSPERGER,3,0,0,3,0
Dougherty,Jackson Heights Elem,Secretary Of State,,REP,BRAD RAFFENSPERGER,4,0,0,4,0
Dougherty,Bill Miller Center,Secretary Of State,,REP,BRAD RAFFENSPERGER,22,2,0,20,0
