county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Jefferson,Stapleton Crossroads,Governor,,REP,BRIAN KEMP,153,2,58,93,0
Jefferson,Matthews,Governor,,REP,BRIAN KEMP,279,6,61,212,0
Jefferson,Wrens,Governor,,REP,BRIAN KEMP,796,40,303,453,0
Jefferson,Louisville,Governor,,REP,BRIAN KEMP,974,64,691,219,0
Jefferson,Wadley,Governor,,REP,BRIAN KEMP,329,14,163,150,2
Jefferson,Bartow,Governor,,REP,BRIAN KEMP,177,6,78,93,0
Jefferson,Stapleton,Governor,,REP,BRIAN KEMP,252,8,52,192,0
Jefferson,Avera,Governor,,REP,BRIAN KEMP,217,5,38,174,0
Jefferson,Stapleton Crossroads,Governor,,DEM,STACEY ABRAMS,117,20,32,65,0
Jefferson,Matthews,Governor,,DEM,STACEY ABRAMS,121,16,25,79,1
Jefferson,Wrens,Governor,,DEM,STACEY ABRAMS,893,105,228,558,2
Jefferson,Louisville,Governor,,DEM,STACEY ABRAMS,1321,123,774,423,1
Jefferson,Wadley,Governor,,DEM,STACEY ABRAMS,790,172,220,394,4
Jefferson,Bartow,Governor,,DEM,STACEY ABRAMS,155,13,44,97,1
Jefferson,Stapleton,Governor,,DEM,STACEY ABRAMS,132,6,24,102,0
Jefferson,Avera,Governor,,DEM,STACEY ABRAMS,35,3,7,25,0
Jefferson,Stapleton Crossroads,Governor,,LIB,TED METZ,2,1,1,0,0
Jefferson,Matthews,Governor,,LIB,TED METZ,1,0,0,1,0
Jefferson,Wrens,Governor,,LIB,TED METZ,6,1,0,5,0
Jefferson,Louisville,Governor,,LIB,TED METZ,8,1,2,5,0
Jefferson,Wadley,Governor,,LIB,TED METZ,4,1,1,2,0
Jefferson,Bartow,Governor,,LIB,TED METZ,1,0,0,1,0
Jefferson,Stapleton,Governor,,LIB,TED METZ,4,0,1,3,0
Jefferson,Avera,Governor,,LIB,TED METZ,0,0,0,0,0
Jefferson,Stapleton Crossroads,Lieutenant Governor,,REP,GEOFF DUNCAN,144,2,57,85,0
Jefferson,Matthews,Lieutenant Governor,,REP,GEOFF DUNCAN,270,6,57,207,0
Jefferson,Wrens,Lieutenant Governor,,REP,GEOFF DUNCAN,764,41,287,436,0
Jefferson,Louisville,Lieutenant Governor,,REP,GEOFF DUNCAN,939,63,662,214,0
Jefferson,Wadley,Lieutenant Governor,,REP,GEOFF DUNCAN,313,15,150,146,2
Jefferson,Bartow,Lieutenant Governor,,REP,GEOFF DUNCAN,171,5,76,90,0
Jefferson,Stapleton,Lieutenant Governor,,REP,GEOFF DUNCAN,231,8,49,174,0
Jefferson,Avera,Lieutenant Governor,,REP,GEOFF DUNCAN,201,4,35,162,0
Jefferson,Stapleton Crossroads,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,117,21,28,68,0
Jefferson,Matthews,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,110,16,23,70,1
Jefferson,Wrens,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,797,102,201,492,2
Jefferson,Louisville,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1161,124,670,366,1
Jefferson,Wadley,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,728,167,202,355,4
