county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Lamar,BARNESVILLE FBC,Governor,,REP,BRIAN KEMP,361,15,227,118,1
Lamar,CHAPPELL MILL V. FD,Governor,,REP,BRIAN KEMP,713,35,284,393,1
Lamar,SENIOR CITIZEN BLDG,Governor,,REP,BRIAN KEMP,493,22,313,155,3
Lamar,REDBONE,Governor,,REP,BRIAN KEMP,334,9,140,183,2
Lamar,L C S C,Governor,,REP,BRIAN KEMP,1305,41,834,430,0
Lamar,MILNER,Governor,,REP,BRIAN KEMP,1899,57,910,929,3
Lamar,BARNESVILLE FBC,Governor,,DEM,STACEY ABRAMS,910,111,459,340,0
Lamar,CHAPPELL MILL V. FD,Governor,,DEM,STACEY ABRAMS,169,20,68,81,0
Lamar,SENIOR CITIZEN BLDG,Governor,,DEM,STACEY ABRAMS,270,16,140,114,0
Lamar,REDBONE,Governor,,DEM,STACEY ABRAMS,66,7,21,38,0
Lamar,L C S C,Governor,,DEM,STACEY ABRAMS,373,27,213,133,0
Lamar,MILNER,Governor,,DEM,STACEY ABRAMS,407,40,192,174,1
Lamar,BARNESVILLE FBC,Governor,,LIB,TED METZ,8,0,2,6,0
Lamar,CHAPPELL MILL V. FD,Governor,,LIB,TED METZ,2,0,0,2,0
Lamar,SENIOR CITIZEN BLDG,Governor,,LIB,TED METZ,4,0,1,3,0
Lamar,REDBONE,Governor,,LIB,TED METZ,2,0,1,1,0
Lamar,L C S C,Governor,,LIB,TED METZ,22,1,12,9,0
Lamar,MILNER,Governor,,LIB,TED METZ,19,3,3,13,0
Lamar,BARNESVILLE FBC,Lieutenant Governor,,REP,GEOFF DUNCAN,359,18,221,119,1
Lamar,CHAPPELL MILL V. FD,Lieutenant Governor,,REP,GEOFF DUNCAN,684,36,275,372,1
Lamar,SENIOR CITIZEN BLDG,Lieutenant Governor,,REP,GEOFF DUNCAN,469,21,297,148,3
Lamar,REDBONE,Lieutenant Governor,,REP,GEOFF DUNCAN,329,9,140,178,2
Lamar,L C S C,Lieutenant Governor,,REP,GEOFF DUNCAN,1270,40,815,415,0
Lamar,MILNER,Lieutenant Governor,,REP,GEOFF DUNCAN,1808,58,863,886,1
Lamar,BARNESVILLE FBC,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,814,107,399,308,0
Lamar,CHAPPELL MILL V. FD,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,167,19,65,83,0
Lamar,SENIOR CITIZEN BLDG,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,243,17,123,103,0
Lamar,REDBONE,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,62,7,18,37,0
Lamar,L C S C,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,351,28,198,125,0
Lamar,MILNER,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,393,42,184,164,3
Lamar,BARNESVILLE FBC,Secretary Of State,,REP,BRAD RAFFENSPERGER,360,15,223,121,1
Lamar,CHAPPELL MILL V. FD,Secretary Of State,,REP,BRAD RAFFENSPERGER,697,33,277,386,1
Lamar,SENIOR CITIZEN BLDG,Secretary Of State,,REP,BRAD RAFFENSPERGER,474,22,301,148,3
Lamar,REDBONE,Secretary Of State,,REP,BRAD RAFFENSPERGER,322,10,138,172,2
Lamar,L C S C,Secretary Of State,,REP,BRAD RAFFENSPERGER,1273,38,819,416,0
Lamar,MILNER,Secretary Of State,,REP,BRAD RAFFENSPERGER,1847,58,877,910,2
Lamar,BARNESVILLE FBC,Secretary Of State,,DEM,JOHN BARROW,874,105,446,323,0
Lamar,CHAPPELL MILL V. FD,Secretary Of State,,DEM,JOHN BARROW,167,19,68,80,0
Lamar,SENIOR CITIZEN BLDG,Secretary Of State,,DEM,JOHN BARROW,270,16,140,114,0
Lamar,REDBONE,Secretary Of State,,DEM,JOHN BARROW,66,5,22,39,0
Lamar,L C S C,Secretary Of State,,DEM,JOHN BARROW,391,28,222,141,0
Lamar,MILNER,Secretary Of State,,DEM,JOHN BARROW,419,41,198,179,1
Lamar,BARNESVILLE FBC,Secretary Of State,,LIB,SMYTHE DUVAL,19,3,5,11,0
Lamar,CHAPPELL MILL V. FD,Secretary Of State,,LIB,SMYTHE DUVAL,10,2,1,7,0
Lamar,SENIOR CITIZEN BLDG,Secretary Of State,,LIB,SMYTHE DUVAL,9,0,3,6,0
Lamar,REDBONE,Secretary Of State,,LIB,SMYTHE DUVAL,5,1,0,4,0
Lamar,L C S C,Secretary Of State,,LIB,SMYTHE DUVAL,21,2,10,9,0
Lamar,MILNER,Secretary Of State,,LIB,SMYTHE DUVAL,29,1,11,16,1
Lamar,BARNESVILLE FBC,Attorney General,,(REP,CHRIS CARR,377,17,230,129,1
Lamar,CHAPPELL MILL V. FD,Attorney General,,(REP,CHRIS CARR,696,34,274,387,1
Lamar,SENIOR CITIZEN BLDG,Attorney General,,(REP,CHRIS CARR,480,21,309,147,3
Lamar,REDBONE,Attorney General,,(REP,CHRIS CARR,331,10,142,177,2
Lamar,L C S C,Attorney General,,(REP,CHRIS CARR,1283,40,826,417,0
Lamar,MILNER,Attorney General,,(REP,CHRIS CARR,1832,58,877,896,1
Lamar,BARNESVILLE FBC,Attorney General,,DEM,CHARLIE BAILEY,860,108,432,320,0
Lamar,CHAPPELL MILL V. FD,Attorney General,,DEM,CHARLIE BAILEY,178,20,73,85,0
Lamar,SENIOR CITIZEN BLDG,Attorney General,,DEM,CHARLIE BAILEY,273,16,138,119,0
Lamar,REDBONE,Attorney General,,DEM,CHARLIE BAILEY,64,6,19,39,0
Lamar,L C S C,Attorney General,,DEM,CHARLIE BAILEY,386,28,214,144,0
Lamar,MILNER,Attorney General,,DEM,CHARLIE BAILEY,453,42,206,202,3
Lamar,BARNESVILLE FBC,Commissioner Of Agriculture,,(REP,GARY BLACK,395,19,238,137,1
Lamar,CHAPPELL MILL V. FD,Commissioner Of Agriculture,,(REP,GARY BLACK,706,32,278,395,1
Lamar,SENIOR CITIZEN BLDG,Commissioner Of Agriculture,,(REP,GARY BLACK,486,22,310,151,3
Lamar,REDBONE,Commissioner Of Agriculture,,(REP,GARY BLACK,339,10,141,186,2
Lamar,L C S C,Commissioner Of Agriculture,,(REP,GARY BLACK,1312,40,842,430,0
Lamar,MILNER,Commissioner Of Agriculture,,(REP,GARY BLACK,1876,61,898,914,3
Lamar,BARNESVILLE FBC,Commissioner Of Agriculture,,DEM,FRED SWANN,843,106,423,314,0
Lamar,CHAPPELL MILL V. FD,Commissioner Of Agriculture,,DEM,FRED SWANN,161,22,66,73,0
Lamar,SENIOR CITIZEN BLDG,Commissioner Of Agriculture,,DEM,FRED SWANN,257,15,132,110,0
Lamar,REDBONE,Commissioner Of Agriculture,,DEM,FRED SWANN,53,6,17,30,0
Lamar,L C S C,Commissioner Of Agriculture,,DEM,FRED SWANN,349,28,196,125,0
Lamar,MILNER,Commissioner Of Agriculture,,DEM,FRED SWANN,396,39,187,169,1
Lamar,BARNESVILLE FBC,Commissioner Of Insurance,,REP,JIM BECK,366,15,223,127,1
Lamar,CHAPPELL MILL V. FD,Commissioner Of Insurance,,REP,JIM BECK,700,34,276,389,1
