county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Bibb,EAST MACON 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,1,0,0,1,0
Bibb,EAST MACON 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,45,9,8,28,0
Bibb,EAST MACON 3,Secretary Of State,,REP,BRAD RAFFENSPERGER,196,12,25,157,2
Bibb,EAST MACON 4,Secretary Of State,,REP,BRAD RAFFENSPERGER,19,3,5,11,0
Bibb,EAST MACON 5,Secretary Of State,,REP,BRAD RAFFENSPERGER,95,5,17,73,0
Bibb,GODFREY 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,48,13,10,25,0
Bibb,GODFREY 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,13,3,3,7,0
Bibb,GODFREY 3,Secretary Of State,,REP,BRAD RAFFENSPERGER,59,10,13,35,1
Bibb,GODFREY 4,Secretary Of State,,REP,BRAD RAFFENSPERGER,28,2,12,14,0
Bibb,GODFREY 5,Secretary Of State,,REP,BRAD RAFFENSPERGER,98,12,23,63,0
Bibb,HAZZARD 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,76,13,20,43,0
Bibb,HAZZARD 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,398,21,43,334,0
Bibb,HAZZARD 3,Secretary Of State,,REP,BRAD RAFFENSPERGER,363,37,77,249,0
Bibb,HAZZARD 4,Secretary Of State,,REP,BRAD RAFFENSPERGER,433,15,51,367,0
Bibb,HOWARD 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,663,41,67,555,0
Bibb,HOWARD 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,746,101,82,563,0
Bibb,HOWARD 3,Secretary Of State,,REP,BRAD RAFFENSPERGER,1137,67,137,931,2
Bibb,HOWARD 4,Secretary Of State,,REP,BRAD RAFFENSPERGER,228,13,26,189,0
Bibb,HOWARD 5,Secretary Of State,,REP,BRAD RAFFENSPERGER,175,10,12,153,0
Bibb,HOWARD 6,Secretary Of State,,REP,BRAD RAFFENSPERGER,325,30,43,252,0
Bibb,HOWARD 7,Secretary Of State,,REP,BRAD RAFFENSPERGER,468,20,50,398,0
Bibb,RUTLAND 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,873,47,139,687,0
Bibb,RUTLAND 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,552,29,80,443,0
Bibb,VINEVILLE 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,191,21,32,138,0
Bibb,VINEVILLE 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,95,4,13,78,0
Bibb,VINEVILLE 3,Secretary Of State,,REP,BRAD RAFFENSPERGER,41,9,10,22,0
Bibb,VINEVILLE 4,Secretary Of State,,REP,BRAD RAFFENSPERGER,63,8,16,38,1
Bibb,VINEVILLE 5,Secretary Of State,,REP,BRAD RAFFENSPERGER,334,14,42,278,0
Bibb,VINEVILLE 6,Secretary Of State,,REP,BRAD RAFFENSPERGER,340,33,29,278,0
Bibb,WARRIOR 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,435,17,49,369,0
Bibb,WARRIOR 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,511,18,96,397,0
Bibb,EAST MACON 1,Secretary Of State,,DEM,JOHN BARROW,277,62,48,166,1
Bibb,EAST MACON 2,Secretary Of State,,DEM,JOHN BARROW,816,101,177,537,1
Bibb,EAST MACON 3,Secretary Of State,,DEM,JOHN BARROW,524,48,108,366,2
Bibb,EAST MACON 4,Secretary Of State,,DEM,JOHN BARROW,476,63,86,327,0
Bibb,EAST MACON 5,Secretary Of State,,DEM,JOHN BARROW,499,65,107,326,1
Bibb,GODFREY 1,Secretary Of State,,DEM,JOHN BARROW,907,156,249,498,4
Bibb,GODFREY 2,Secretary Of State,,DEM,JOHN BARROW,256,47,55,154,0
Bibb,GODFREY 3,Secretary Of State,,DEM,JOHN BARROW,446,50,154,240,2
Bibb,GODFREY 4,Secretary Of State,,DEM,JOHN BARROW,220,30,56,134,0
Bibb,GODFREY 5,Secretary Of State,,DEM,JOHN BARROW,742,59,167,516,0
Bibb,HAZZARD 1,Secretary Of State,,DEM,JOHN BARROW,526,63,158,305,0
Bibb,HAZZARD 2,Secretary Of State,,DEM,JOHN BARROW,452,29,101,322,0
Bibb,HAZZARD 3,Secretary Of State,,DEM,JOHN BARROW,989,85,277,623,4
Bibb,HAZZARD 4,Secretary Of State,,DEM,JOHN BARROW,209,12,37,160,0
Bibb,HOWARD 1,Secretary Of State,,DEM,JOHN BARROW,465,34,109,321,1
Bibb,HOWARD 2,Secretary Of State,,DEM,JOHN BARROW,357,38,61,256,2
Bibb,HOWARD 3,Secretary Of State,,DEM,JOHN BARROW,852,58,208,585,1
Bibb,HOWARD 4,Secretary Of State,,DEM,JOHN BARROW,196,14,43,139,0
Bibb,HOWARD 5,Secretary Of State,,DEM,JOHN BARROW,162,14,21,127,0
Bibb,HOWARD 6,Secretary Of State,,DEM,JOHN BARROW,249,18,42,188,1
Bibb,HOWARD 7,Secretary Of State,,DEM,JOHN BARROW,318,19,57,242,0
Bibb,RUTLAND 1,Secretary Of State,,DEM,JOHN BARROW,654,32,187,433,2
Bibb,RUTLAND 2,Secretary Of State,,DEM,JOHN BARROW,303,15,78,208,2
Bibb,VINEVILLE 1,Secretary Of State,,DEM,JOHN BARROW,537,83,89,364,1
Bibb,VINEVILLE 2,Secretary Of State,,DEM,JOHN BARROW,313,44,56,212,1
Bibb,VINEVILLE 3,Secretary Of State,,DEM,JOHN BARROW,498,73,139,286,0
Bibb,VINEVILLE 4,Secretary Of State,,DEM,JOHN BARROW,692,72,179,441,0
Bibb,VINEVILLE 5,Secretary Of State,,DEM,JOHN BARROW,254,13,52,189,0
Bibb,VINEVILLE 6,Secretary Of State,,DEM,JOHN BARROW,380,21,69,290,0
Bibb,WARRIOR 1,Secretary Of State,,DEM,JOHN BARROW,283,18,75,189,1
Bibb,WARRIOR 2,Secretary Of State,,DEM,JOHN BARROW,337,24,141,172,0
Bibb,EAST MACON 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,4,0,1,3,0
Bibb,EAST MACON 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,45,8,8,29,0
Bibb,EAST MACON 3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,189,9,27,151,2
Bibb,EAST MACON 4,"Public Service Commission, District 3",3,(REP,CHUCK EATON,18,3,6,9,0
Bibb,EAST MACON 5,"Public Service Commission, District 3",3,(REP,CHUCK EATON,93,4,18,71,0
Bibb,GODFREY 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,47,11,11,25,0
Bibb,GODFREY 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,15,3,4,8,0
Bibb,GODFREY 3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,58,10,11,37,0
Bibb,GODFREY 4,"Public Service Commission, District 3",3,(REP,CHUCK EATON,27,2,12,13,0
Bibb,GODFREY 5,"Public Service Commission, District 3",3,(REP,CHUCK EATON,95,13,22,60,0
Bibb,HAZZARD 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,70,12,21,37,0
Bibb,HAZZARD 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,408,22,47,339,0
Bibb,HAZZARD 3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,373,40,79,254,0
Bibb,HAZZARD 4,"Public Service Commission, District 3",3,(REP,CHUCK EATON,432,16,50,366,0
Bibb,HOWARD 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,658,44,66,548,0
Bibb,HOWARD 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,757,105,81,571,0
Bibb,HOWARD 3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1150,67,140,941,2
