county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Fannin,COLWELL,Secretary Of State,,REP,BRAD RAFFENSPERGER,263,11,65,187,0
Fannin,FAIRPLAY,Secretary Of State,,REP,BRAD RAFFENSPERGER,181,10,41,130,0
Fannin,FLINTHILL,Secretary Of State,,REP,BRAD RAFFENSPERGER,499,29,137,333,0
Fannin,HEMPTOWN,Secretary Of State,,REP,BRAD RAFFENSPERGER,249,7,51,191,0
Fannin,HOTHOUSE,Secretary Of State,,REP,BRAD RAFFENSPERGER,232,15,73,144,0
Fannin,MINERAL BLUFF,Secretary Of State,,REP,BRAD RAFFENSPERGER,357,12,114,231,0
Fannin,MOBILE,Secretary Of State,,REP,BRAD RAFFENSPERGER,195,5,49,141,0
Fannin,MORGANTON,Secretary Of State,,REP,BRAD RAFFENSPERGER,390,22,108,259,1
Fannin,NOONTOOTLA,Secretary Of State,,REP,BRAD RAFFENSPERGER,202,5,56,141,0
Fannin,SKENIAH,Secretary Of State,,REP,BRAD RAFFENSPERGER,82,3,16,63,0
Fannin,SUGAR CREEK,Secretary Of State,,REP,BRAD RAFFENSPERGER,398,21,153,224,0
Fannin,TOCCOA,Secretary Of State,,REP,BRAD RAFFENSPERGER,516,25,188,302,1
Fannin,COLWELL,Secretary Of State,,DEM,JOHN BARROW,59,3,26,30,0
Fannin,FAIRPLAY,Secretary Of State,,DEM,JOHN BARROW,50,3,24,23,0
Fannin,FLINTHILL,Secretary Of State,,DEM,JOHN BARROW,74,12,16,46,0
Fannin,HEMPTOWN,Secretary Of State,,DEM,JOHN BARROW,66,6,22,38,0
Fannin,HOTHOUSE,Secretary Of State,,DEM,JOHN BARROW,50,3,20,27,0
Fannin,MINERAL BLUFF,Secretary Of State,,DEM,JOHN BARROW,60,5,18,37,0
Fannin,MOBILE,Secretary Of State,,DEM,JOHN BARROW,42,0,19,23,0
Fannin,MORGANTON,Secretary Of State,,DEM,JOHN BARROW,76,0,22,54,0
Fannin,NOONTOOTLA,Secretary Of State,,DEM,JOHN BARROW,47,1,14,32,0
Fannin,SKENIAH,Secretary Of State,,DEM,JOHN BARROW,21,5,2,14,0
Fannin,SUGAR CREEK,Secretary Of State,,DEM,JOHN BARROW,90,4,53,33,0
Fannin,TOCCOA,Secretary Of State,,DEM,JOHN BARROW,155,8,60,87,0
Fannin,COLWELL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,256,11,65,180,0
Fannin,FAIRPLAY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,178,10,42,126,0
Fannin,FLINTHILL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,492,28,135,329,0
Fannin,HEMPTOWN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,249,7,52,190,0
Fannin,HOTHOUSE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,219,14,72,133,0
Fannin,MINERAL BLUFF,"Public Service Commission, District 3",3,(REP,CHUCK EATON,348,14,109,225,0
Fannin,MOBILE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,191,5,47,139,0
Fannin,MORGANTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,378,21,106,250,1
Fannin,NOONTOOTLA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,198,5,57,136,0
Fannin,SKENIAH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,78,3,16,59,0
Fannin,SUGAR CREEK,"Public Service Commission, District 3",3,(REP,CHUCK EATON,396,20,153,223,0
Fannin,TOCCOA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,510,26,187,296,1
Fannin,COLWELL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,62,3,26,33,0
Fannin,FAIRPLAY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,53,3,23,27,0
Fannin,FLINTHILL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,80,14,18,48,0
Fannin,HEMPTOWN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,66,6,21,39,0
Fannin,HOTHOUSE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,60,4,21,35,0
Fannin,MINERAL BLUFF,"Public Service Commission, District 3",3,DEM,LINDY MILLER,66,5,22,39,0
Fannin,MOBILE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,44,0,20,24,0
Fannin,MORGANTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,89,1,24,64,0
Fannin,NOONTOOTLA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,49,1,13,35,0
Fannin,SKENIAH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,24,5,2,17,0
Fannin,SUGAR CREEK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,94,5,54,35,0
Fannin,TOCCOA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,160,7,59,94,0
