county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Randolph,Coleman,Secretary Of State,,REP,BRAD RAFFENSPERGER,33,7,8,18,0
Randolph,Shellman,Secretary Of State,,REP,BRAD RAFFENSPERGER,79,2,13,64,0
Randolph,Benevolence,Secretary Of State,,REP,BRAD RAFFENSPERGER,76,0,35,41,0
Randolph,Cuthbert/Courthouse,Secretary Of State,,REP,BRAD RAFFENSPERGER,187,15,82,90,0
Randolph,Cuthbert,Secretary Of State,,REP,BRAD RAFFENSPERGER,3,0,1,2,0
Randolph,Carnegie,Secretary Of State,,REP,BRAD RAFFENSPERGER,104,4,9,91,0
Randolph,Fountain Bridge-5th,Secretary Of State,,REP,BRAD RAFFENSPERGER,20,0,1,19,0
Randolph,Springvale,Secretary Of State,,REP,BRAD RAFFENSPERGER,18,0,11,7,0
Randolph,4th District,Secretary Of State,,REP,BRAD RAFFENSPERGER,34,0,5,29,0
Randolph,Coleman,Secretary Of State,,DEM,JOHN BARROW,36,3,6,27,0
Randolph,Shellman,Secretary Of State,,DEM,JOHN BARROW,128,31,10,87,0
Randolph,Benevolence,Secretary Of State,,DEM,JOHN BARROW,41,5,6,30,0
Randolph,Cuthbert/Courthouse,Secretary Of State,,DEM,JOHN BARROW,323,76,99,148,0
Randolph,Cuthbert,Secretary Of State,,DEM,JOHN BARROW,106,15,32,59,0
Randolph,Carnegie,Secretary Of State,,DEM,JOHN BARROW,13,2,4,7,0
Randolph,Fountain Bridge-5th,Secretary Of State,,DEM,JOHN BARROW,1,1,0,0,0
Randolph,Springvale,Secretary Of State,,DEM,JOHN BARROW,54,9,11,34,0
Randolph,4th District,Secretary Of State,,DEM,JOHN BARROW,6,0,0,6,0
Randolph,Coleman,"Public Service Commission, District 3",3,(REP,CHUCK EATON,34,7,8,19,0
Randolph,Shellman,"Public Service Commission, District 3",3,(REP,CHUCK EATON,79,2,13,64,0
Randolph,Benevolence,"Public Service Commission, District 3",3,(REP,CHUCK EATON,73,0,34,39,0
Randolph,Cuthbert/Courthouse,"Public Service Commission, District 3",3,(REP,CHUCK EATON,192,15,85,92,0
Randolph,Cuthbert,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1,0,0,1,0
Randolph,Carnegie,"Public Service Commission, District 3",3,(REP,CHUCK EATON,105,4,9,92,0
Randolph,Fountain Bridge-5th,"Public Service Commission, District 3",3,(REP,CHUCK EATON,19,0,1,18,0
Randolph,Springvale,"Public Service Commission, District 3",3,(REP,CHUCK EATON,18,0,11,7,0
Randolph,4th District,"Public Service Commission, District 3",3,(REP,CHUCK EATON,34,0,5,29,0
Randolph,Coleman,"Public Service Commission, District 3",3,DEM,LINDY MILLER,35,3,6,26,0
Randolph,Shellman,"Public Service Commission, District 3",3,DEM,LINDY MILLER,127,31,10,86,0
Randolph,Benevolence,"Public Service Commission, District 3",3,DEM,LINDY MILLER,39,5,6,28,0
Randolph,Cuthbert/Courthouse,"Public Service Commission, District 3",3,DEM,LINDY MILLER,311,76,95,140,0
Randolph,Cuthbert,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,14,31,53,0
Randolph,Carnegie,"Public Service Commission, District 3",3,DEM,LINDY MILLER,10,2,4,4,0
Randolph,Fountain Bridge-5th,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1,1,0,0,0
Randolph,Springvale,"Public Service Commission, District 3",3,DEM,LINDY MILLER,52,8,11,33,0
Randolph,4th District,"Public Service Commission, District 3",3,DEM,LINDY MILLER,6,0,0,6,0
