county,precinct,office,district,party,candidate,votes
Jenkins,Jenkins Co,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",14
Jenkins,Court House,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",32
Jenkins,Perkins,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",54
Jenkins,Senior Citizens Bld,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",59
Jenkins,Four Points,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",66
Jenkins,Jenkins Co,Governor,,REP,HUNTER HILL  (REP),4
Jenkins,Court House,Governor,,REP,HUNTER HILL  (REP),12
Jenkins,Perkins,Governor,,REP,HUNTER HILL  (REP),12
Jenkins,Senior Citizens Bld,Governor,,REP,HUNTER HILL  (REP),19
Jenkins,Four Points,Governor,,REP,HUNTER HILL  (REP),21
Jenkins,Jenkins Co,Governor,,REP,BRIAN KEMP  (REP),16
Jenkins,Court House,Governor,,REP,BRIAN KEMP  (REP),24
Jenkins,Perkins,Governor,,REP,BRIAN KEMP  (REP),18
Jenkins,Senior Citizens Bld,Governor,,REP,BRIAN KEMP  (REP),47
Jenkins,Four Points,Governor,,REP,BRIAN KEMP  (REP),35
Jenkins,Jenkins Co,Governor,,REP,CLAY TIPPINS  (REP),6
Jenkins,Court House,Governor,,REP,CLAY TIPPINS  (REP),2
Jenkins,Perkins,Governor,,REP,CLAY TIPPINS  (REP),9
Jenkins,Senior Citizens Bld,Governor,,REP,CLAY TIPPINS  (REP),5
Jenkins,Four Points,Governor,,REP,CLAY TIPPINS  (REP),5
Jenkins,Jenkins Co,Governor,,REP,MICHAEL WILLIAMS  (REP),2
Jenkins,Court House,Governor,,REP,MICHAEL WILLIAMS  (REP),4
Jenkins,Perkins,Governor,,REP,MICHAEL WILLIAMS  (REP),7
Jenkins,Senior Citizens Bld,Governor,,REP,MICHAEL WILLIAMS  (REP),6
Jenkins,Four Points,Governor,,REP,MICHAEL WILLIAMS  (REP),1
Jenkins,Jenkins Co,Governor,,DEM,STACEY ABRAMS  (DEM),67
Jenkins,Court House,Governor,,DEM,STACEY ABRAMS  (DEM),56
Jenkins,Perkins,Governor,,DEM,STACEY ABRAMS  (DEM),22
Jenkins,Senior Citizens Bld,Governor,,DEM,STACEY ABRAMS  (DEM),20
Jenkins,Four Points,Governor,,DEM,STACEY ABRAMS  (DEM),41
Jenkins,Jenkins Co,Governor,,DEM,STACEY EVANS  (DEM),31
Jenkins,Court House,Governor,,DEM,STACEY EVANS  (DEM),30
Jenkins,Perkins,Governor,,DEM,STACEY EVANS  (DEM),15
Jenkins,Senior Citizens Bld,Governor,,DEM,STACEY EVANS  (DEM),11
Jenkins,Four Points,Governor,,DEM,STACEY EVANS  (DEM),17
Jenkins,Jenkins Co,Lieutenant Governor,,REP,GEOFF DUNCAN  (REP),9
