county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Tattnall,COBBTOWN,Secretary Of State,,REP,BRAD RAFFENSPERGER,116,8,5,103,0
Tattnall,SHILOH,Secretary Of State,,REP,BRAD RAFFENSPERGER,71,7,28,36,0
Tattnall,COLLINS,Secretary Of State,,REP,BRAD RAFFENSPERGER,253,20,60,173,0
Tattnall,MANASSAS,Secretary Of State,,REP,BRAD RAFFENSPERGER,58,0,15,42,1
Tattnall,DISTRICT II,Secretary Of State,,REP,BRAD RAFFENSPERGER,291,17,118,156,0
Tattnall,EAST GLENNVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,402,37,57,308,0
Tattnall,DISTRICT IV,Secretary Of State,,REP,BRAD RAFFENSPERGER,382,36,67,279,0
Tattnall,DISTRICT V,Secretary Of State,,REP,BRAD RAFFENSPERGER,203,15,28,160,0
Tattnall,COBBTOWN,Secretary Of State,,DEM,JOHN BARROW,50,7,4,39,0
Tattnall,SHILOH,Secretary Of State,,DEM,JOHN BARROW,59,5,18,36,0
Tattnall,COLLINS,Secretary Of State,,DEM,JOHN BARROW,124,9,23,92,0
Tattnall,MANASSAS,Secretary Of State,,DEM,JOHN BARROW,35,3,6,26,0
Tattnall,DISTRICT II,Secretary Of State,,DEM,JOHN BARROW,224,26,70,128,0
Tattnall,EAST GLENNVILLE,Secretary Of State,,DEM,JOHN BARROW,138,23,10,105,0
Tattnall,DISTRICT IV,Secretary Of State,,DEM,JOHN BARROW,193,23,16,153,1
Tattnall,DISTRICT V,Secretary Of State,,DEM,JOHN BARROW,34,1,10,23,0
Tattnall,COBBTOWN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,129,13,5,111,0
Tattnall,SHILOH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,78,7,30,41,0
Tattnall,COLLINS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,269,22,64,183,0
Tattnall,MANASSAS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,57,0,13,43,1
Tattnall,DISTRICT II,"Public Service Commission, District 3",3,(REP,CHUCK EATON,316,18,135,163,0
Tattnall,EAST GLENNVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,438,45,59,334,0
Tattnall,DISTRICT IV,"Public Service Commission, District 3",3,(REP,CHUCK EATON,404,37,68,299,0
Tattnall,DISTRICT V,"Public Service Commission, District 3",3,(REP,CHUCK EATON,204,15,27,162,0
Tattnall,COBBTOWN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,2,4,28,0
Tattnall,SHILOH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,51,5,15,31,0
Tattnall,COLLINS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,95,6,18,71,0
Tattnall,MANASSAS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,35,3,8,24,0
Tattnall,DISTRICT II,"Public Service Commission, District 3",3,DEM,LINDY MILLER,187,24,49,114,0
Tattnall,EAST GLENNVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,96,15,8,73,0
Tattnall,DISTRICT IV,"Public Service Commission, District 3",3,DEM,LINDY MILLER,154,21,14,118,1
Tattnall,DISTRICT V,"Public Service Commission, District 3",3,DEM,LINDY MILLER,31,1,10,20,0
