county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Gwinnett,HARBINS A,Secretary Of State,,REP,BRAD RAFFENSPERGER,666,24,135,506,1
Gwinnett,ROCKBRIDGE A,Secretary Of State,,REP,BRAD RAFFENSPERGER,177,11,21,143,2
Gwinnett,DACULA,Secretary Of State,,REP,BRAD RAFFENSPERGER,389,7,44,338,0
Gwinnett,SUWANEE A,Secretary Of State,,REP,BRAD RAFFENSPERGER,123,6,5,111,1
Gwinnett,BAYCREEK A,Secretary Of State,,REP,BRAD RAFFENSPERGER,425,21,53,349,2
Gwinnett,GOODWINS A,Secretary Of State,,REP,BRAD RAFFENSPERGER,330,16,41,272,1
Gwinnett,DULUTH A,Secretary Of State,,REP,BRAD RAFFENSPERGER,489,29,21,439,0
Gwinnett,DUNCANS A,Secretary Of State,,REP,BRAD RAFFENSPERGER,629,34,45,550,0
Gwinnett,PUCKETTS A,Secretary Of State,,REP,BRAD RAFFENSPERGER,708,47,27,634,0
Gwinnett,CATES A,Secretary Of State,,REP,BRAD RAFFENSPERGER,360,54,69,236,1
Gwinnett,BERKSHIRE A,Secretary Of State,,REP,BRAD RAFFENSPERGER,159,16,17,126,0
Gwinnett,BERKSHIRE B,Secretary Of State,,REP,BRAD RAFFENSPERGER,265,21,14,230,0
Gwinnett,DUNCANS C,Secretary Of State,,REP,BRAD RAFFENSPERGER,428,7,31,389,1
Gwinnett,GARNERS A,Secretary Of State,,REP,BRAD RAFFENSPERGER,587,35,45,506,1
Gwinnett,LAWRENCEVILLE A,Secretary Of State,,REP,BRAD RAFFENSPERGER,315,29,90,196,0
Gwinnett,LAWRENCEVILLE B,Secretary Of State,,REP,BRAD RAFFENSPERGER,296,14,74,208,0
Gwinnett,MARTINS A,Secretary Of State,,REP,BRAD RAFFENSPERGER,86,8,13,64,1
Gwinnett,MARTINS B,Secretary Of State,,REP,BRAD RAFFENSPERGER,199,14,31,154,0
Gwinnett,MARTINS C,Secretary Of State,,REP,BRAD RAFFENSPERGER,243,14,24,205,0
Gwinnett,PINCKNEYVILLE A,Secretary Of State,,REP,BRAD RAFFENSPERGER,50,5,3,42,0
Gwinnett,PINCKNEYVILLE B,Secretary Of State,,REP,BRAD RAFFENSPERGER,108,12,5,91,0
Gwinnett,PINCKNEYVILLE C,Secretary Of State,,REP,BRAD RAFFENSPERGER,303,18,8,277,0
Gwinnett,PINCKNEYVILLE D,Secretary Of State,,REP,BRAD RAFFENSPERGER,63,8,11,44,0
Gwinnett,SUGAR HILL A,Secretary Of State,,REP,BRAD RAFFENSPERGER,368,26,11,331,0
Gwinnett,SUGAR HILL B,Secretary Of State,,REP,BRAD RAFFENSPERGER,501,30,25,444,2
Gwinnett,HOG MOUNTAIN A,Secretary Of State,,REP,BRAD RAFFENSPERGER,348,15,21,310,2
Gwinnett,HOG MOUNTAIN B,Secretary Of State,,REP,BRAD RAFFENSPERGER,611,36,50,525,0
Gwinnett,ROCKYCREEK A,Secretary Of State,,REP,BRAD RAFFENSPERGER,665,27,39,598,1
Gwinnett,CATES B,Secretary Of State,,REP,BRAD RAFFENSPERGER,281,12,40,229,0
Gwinnett,CATES C,Secretary Of State,,REP,BRAD RAFFENSPERGER,237,13,32,189,3
Gwinnett,HOG MOUNTAIN D,Secretary Of State,,REP,BRAD RAFFENSPERGER,307,15,52,239,1
Gwinnett,BERKSHIRE D,Secretary Of State,,REP,BRAD RAFFENSPERGER,397,23,25,349,0
Gwinnett,BERKSHIRE E,Secretary Of State,,REP,BRAD RAFFENSPERGER,326,9,31,286,0
Gwinnett,BERKSHIRE F,Secretary Of State,,REP,BRAD RAFFENSPERGER,163,17,6,140,0
Gwinnett,CATES D,Secretary Of State,,REP,BRAD RAFFENSPERGER,381,21,52,308,0
Gwinnett,035 Cates D - 04,Secretary Of State,,REP,BRAD RAFFENSPERGER,66,1,2,63,0
Gwinnett,CATES E,Secretary Of State,,REP,BRAD RAFFENSPERGER,447,17,37,392,1
Gwinnett,PINCKNEYVILLE E,Secretary Of State,,REP,BRAD RAFFENSPERGER,70,3,4,63,0
Gwinnett,PINCKNEYVILLE F,Secretary Of State,,REP,BRAD RAFFENSPERGER,104,17,12,75,0
