county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Wheeler,Alamo,Governor,,REP,BRIAN KEMP,813,45,472,296,0
Wheeler,Glenwood,Governor,,REP,BRIAN KEMP,559,21,262,273,3
Wheeler,Alamo,Governor,,DEM,STACEY ABRAMS,363,37,168,158,0
Wheeler,Glenwood,Governor,,DEM,STACEY ABRAMS,192,12,70,109,1
Wheeler,Alamo,Governor,,LIB,TED METZ,4,0,2,2,0
Wheeler,Glenwood,Governor,,LIB,TED METZ,0,0,0,0,0
Wheeler,Alamo,Lieutenant Governor,,REP,GEOFF DUNCAN,749,44,447,258,0
Wheeler,Glenwood,Lieutenant Governor,,REP,GEOFF DUNCAN,518,21,245,248,4
Wheeler,Alamo,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,358,38,161,159,0
Wheeler,Glenwood,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,184,12,63,109,0
Wheeler,Alamo,Secretary Of State,,REP,BRAD RAFFENSPERGER,744,45,443,256,0
Wheeler,Glenwood,Secretary Of State,,REP,BRAD RAFFENSPERGER,488,18,234,234,2
Wheeler,Alamo,Secretary Of State,,DEM,JOHN BARROW,409,37,187,185,0
Wheeler,Glenwood,Secretary Of State,,DEM,JOHN BARROW,238,14,89,134,1
Wheeler,Alamo,Secretary Of State,,LIB,SMYTHE DUVAL,9,0,2,7,0
Wheeler,Glenwood,Secretary Of State,,LIB,SMYTHE DUVAL,5,1,3,1,0
Wheeler,Alamo,Attorney General,,(REP,CHRIS CARR,770,45,458,267,0
Wheeler,Glenwood,Attorney General,,(REP,CHRIS CARR,523,20,245,255,3
Wheeler,Alamo,Attorney General,,DEM,CHARLIE BAILEY,376,37,169,170,0
Wheeler,Glenwood,Attorney General,,DEM,CHARLIE BAILEY,192,13,73,105,1
Wheeler,Alamo,Commissioner Of Agriculture,,(REP,GARY BLACK,783,48,457,278,0
Wheeler,Glenwood,Commissioner Of Agriculture,,(REP,GARY BLACK,533,19,248,263,3
Wheeler,Alamo,Commissioner Of Agriculture,,DEM,FRED SWANN,359,34,167,158,0
Wheeler,Glenwood,Commissioner Of Agriculture,,DEM,FRED SWANN,183,14,68,100,1
Wheeler,Alamo,Commissioner Of Insurance,,REP,JIM BECK,782,46,462,274,0
Wheeler,Glenwood,Commissioner Of Insurance,,REP,JIM BECK,529,19,249,258,3
Wheeler,Alamo,Commissioner Of Insurance,,DEM,JANICE LAWS,353,36,165,152,0
Wheeler,Glenwood,Commissioner Of Insurance,,DEM,JANICE LAWS,181,12,66,102,1
Wheeler,Alamo,Commissioner Of Insurance,,LIB,DONNIE FOSTER,9,0,2,7,0
Wheeler,Glenwood,Commissioner Of Insurance,,LIB,DONNIE FOSTER,8,2,3,3,0
Wheeler,Alamo,State School Superintendent,,(REP,RICHARD WOODS,806,45,474,287,0
Wheeler,Glenwood,State School Superintendent,,(REP,RICHARD WOODS,539,21,254,262,2
Wheeler,Alamo,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",349,37,156,156,0
Wheeler,Glenwood,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",193,12,71,109,1
Wheeler,Alamo,Commissioner Of Labor,,(REP,MARK BUTLER,792,45,465,282,0
Wheeler,Glenwood,Commissioner Of Labor,,(REP,MARK BUTLER,537,21,252,261,3
Wheeler,Alamo,Commissioner Of Labor,,DEM,RICHARD KEATLEY,356,37,160,159,0
Wheeler,Glenwood,Commissioner Of Labor,,DEM,RICHARD KEATLEY,190,12,68,109,1
Wheeler,Alamo,"Public Service Commission, District 3",3,(REP,CHUCK EATON,765,44,453,268,0
Wheeler,Glenwood,"Public Service Commission, District 3",3,(REP,CHUCK EATON,520,17,249,252,2
Wheeler,Alamo,"Public Service Commission, District 3",3,DEM,LINDY MILLER,377,38,171,168,0
Wheeler,Glenwood,"Public Service Commission, District 3",3,DEM,LINDY MILLER,198,13,67,117,1
Wheeler,Alamo,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,12,0,5,7,0
Wheeler,Glenwood,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,12,3,5,4,0
Wheeler,Alamo,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,765,44,449,272,0
Wheeler,Glenwood,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,519,17,243,257,2
Wheeler,Alamo,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,365,36,170,159,0
Wheeler,Glenwood,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,190,12,71,106,1
Wheeler,Alamo,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,16,1,7,8,0
Wheeler,Glenwood,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,10,2,3,5,0
Wheeler,Alamo,U.S. Representative,12,(REP,RICK W. ALLEN,795,46,465,284,0
Wheeler,Glenwood,U.S. Representative,12,(REP,RICK W. ALLEN,550,20,260,267,3
Wheeler,Alamo,U.S. Representative,12,DEM,FRANCYS JOHNSON,360,35,165,160,0
Wheeler,Glenwood,U.S. Representative,12,DEM,FRANCYS JOHNSON,186,12,66,107,1
Wheeler,Alamo,State Senator,19,(REP,BLAKE TILLERY,906,53,512,341,0
Wheeler,Glenwood,State Senator,19,(REP,BLAKE TILLERY,607,22,281,300,4
Wheeler,Alamo,State Representative,149,(REP,JIMMY PRUETT,893,46,514,333,0
Wheeler,Glenwood,State Representative,149,(REP,JIMMY PRUETT,606,19,283,300,4
Wheeler,Alamo,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,816,46,444,326,0
Wheeler,Glenwood,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,529,22,227,276,4
Wheeler,Alamo,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,280,29,156,95,0
Wheeler,Glenwood,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,171,10,76,85,0
Wheeler,Alamo,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,675,37,382,256,0
Wheeler,Glenwood,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,425,15,182,224,4
Wheeler,Alamo,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,406,37,212,157,0
Wheeler,Glenwood,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,265,18,113,134,0
Wheeler,Alamo,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,630,29,356,245,0
Wheeler,Glenwood,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,412,16,173,220,3
Wheeler,Alamo,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,447,43,238,166,0
Wheeler,Glenwood,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,275,16,120,138,1
Wheeler,Alamo,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,778,51,415,312,0
Wheeler,Glenwood,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,477,21,198,255,3
Wheeler,Alamo,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,323,24,187,112,0
Wheeler,Glenwood,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,220,11,104,104,1
Wheeler,Alamo,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,717,39,387,291,0
Wheeler,Glenwood,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,451,18,190,239,4
Wheeler,Alamo,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,369,37,206,126,0
Wheeler,Glenwood,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,241,14,110,117,0
Wheeler,Alamo,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,521,22,294,205,0
Wheeler,Glenwood,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,340,12,135,189,4
Wheeler,Alamo,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,534,51,287,196,0
Wheeler,Glenwood,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,349,20,163,166,0
Wheeler,Alamo,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,717,41,396,280,0
Wheeler,Glenwood,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,460,18,187,251,4
Wheeler,Alamo,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,364,34,193,137,0
Wheeler,Glenwood,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,229,14,110,105,0
