county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Bleckley,FAIRGROUND,Governor,,REP,BRIAN KEMP,3816,142,2332,1342,0
Bleckley,FAIRGROUND,Governor,,DEM,STACEY ABRAMS,1002,112,459,426,5
Bleckley,FAIRGROUND,Governor,,LIB,TED METZ,42,3,14,25,0
Bleckley,FAIRGROUND,Lieutenant Governor,,REP,GEOFF DUNCAN,3667,141,2235,1291,0
Bleckley,FAIRGROUND,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,979,114,449,411,5
Bleckley,FAIRGROUND,Secretary Of State,,REP,BRAD RAFFENSPERGER,3553,133,2168,1252,0
Bleckley,FAIRGROUND,Secretary Of State,,DEM,JOHN BARROW,1099,116,523,455,5
Bleckley,FAIRGROUND,Secretary Of State,,LIB,SMYTHE DUVAL,84,4,45,35,0
Bleckley,FAIRGROUND,Attorney General,,(REP,CHRIS CARR,3691,141,2247,1303,0
Bleckley,FAIRGROUND,Attorney General,,DEM,CHARLIE BAILEY,1021,112,479,425,5
Bleckley,FAIRGROUND,Commissioner Of Agriculture,,(REP,GARY BLACK,3790,142,2288,1358,2
Bleckley,FAIRGROUND,Commissioner Of Agriculture,,DEM,FRED SWANN,926,108,437,378,3
Bleckley,FAIRGROUND,Commissioner Of Insurance,,REP,JIM BECK,3674,143,2222,1309,0
Bleckley,FAIRGROUND,Commissioner Of Insurance,,DEM,JANICE LAWS,941,108,438,390,5
Bleckley,FAIRGROUND,Commissioner Of Insurance,,LIB,DONNIE FOSTER,98,1,61,36,0
Bleckley,FAIRGROUND,State School Superintendent,,(REP,RICHARD WOODS,3778,144,2294,1339,1
Bleckley,FAIRGROUND,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",956,107,446,399,4
Bleckley,FAIRGROUND,Commissioner Of Labor,,(REP,MARK BUTLER,3734,143,2257,1334,0
Bleckley,FAIRGROUND,Commissioner Of Labor,,DEM,RICHARD KEATLEY,963,107,464,387,5
Bleckley,FAIRGROUND,"Public Service Commission, District 3",3,(REP,CHUCK EATON,3617,138,2213,1266,0
Bleckley,FAIRGROUND,"Public Service Commission, District 3",3,DEM,LINDY MILLER,992,109,452,426,5
Bleckley,FAIRGROUND,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,102,2,60,40,0
Bleckley,FAIRGROUND,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,3642,138,2201,1303,0
Bleckley,FAIRGROUND,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,959,110,464,381,4
Bleckley,FAIRGROUND,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,103,1,57,44,1
Bleckley,FAIRGROUND,U.S. Representative,8,(REP,AUSTIN SCOTT,4100,175,2419,1504,2
Bleckley,FAIRGROUND,State Senator,20,(REP,LARRY WALKER,4082,175,2409,1496,2
Bleckley,FAIRGROUND,State Representative,144,REP,DANNY MATHIS,3951,152,2385,1414,0
Bleckley,FAIRGROUND,State Representative,144,DEM,JESSICA WALDEN,861,95,403,359,4
Bleckley,FAIRGROUND,Soil and Water,,,R. DYKES,4035,175,2378,1480,2
Bleckley,FAIRGROUND,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,YES,3776,201,2175,1397,3
Bleckley,FAIRGROUND,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality,wildlife habitat,,NO,795,30,459,306,0
Bleckley,FAIRGROUND,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,YES,3110,167,1817,1123,3
Bleckley,FAIRGROUND,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs,enhance efficiency,,NO,1320,55,725,539,1
Bleckley,FAIRGROUND,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,YES,2948,145,1745,1055,3
Bleckley,FAIRGROUND,Constitutional Amendment #3 <br>Encourages the conservation,sustainability,,NO,1439,78,779,582,0
Bleckley,FAIRGROUND,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3534,187,2057,1287,3
Bleckley,FAIRGROUND,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,1042,37,588,416,1
Bleckley,FAIRGROUND,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,3131,162,1802,1163,4
Bleckley,FAIRGROUND,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,1267,60,726,481,0
Bleckley,FAIRGROUND,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,2561,117,1500,941,3
Bleckley,FAIRGROUND,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,1750,97,982,671,0
Bleckley,FAIRGROUND,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,3288,175,1906,1203,4
Bleckley,FAIRGROUND,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,1184,48,678,458,0
