county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Crawford,1A,Governor,,REP,BRIAN KEMP,161,0,58,103,0
Crawford,1B,Governor,,REP,BRIAN KEMP,246,9,168,69,0
Crawford,2,Governor,,REP,BRIAN KEMP,580,27,365,188,0
Crawford,3,Governor,,REP,BRIAN KEMP,824,37,508,278,1
Crawford,4,Governor,,REP,BRIAN KEMP,891,23,418,450,0
Crawford,5,Governor,,REP,BRIAN KEMP,893,30,356,506,1
Crawford,1A,Governor,,DEM,STACEY ABRAMS,125,10,34,81,0
Crawford,1B,Governor,,DEM,STACEY ABRAMS,363,31,200,131,1
Crawford,2,Governor,,DEM,STACEY ABRAMS,464,42,284,138,0
Crawford,3,Governor,,DEM,STACEY ABRAMS,143,10,68,65,0
Crawford,4,Governor,,DEM,STACEY ABRAMS,101,9,45,47,0
Crawford,5,Governor,,DEM,STACEY ABRAMS,106,3,52,51,0
Crawford,1A,Governor,,LIB,TED METZ,4,1,2,1,0
Crawford,1B,Governor,,LIB,TED METZ,2,0,1,1,0
Crawford,2,Governor,,LIB,TED METZ,2,0,1,1,0
Crawford,3,Governor,,LIB,TED METZ,18,2,6,10,0
Crawford,4,Governor,,LIB,TED METZ,8,0,1,7,0
Crawford,5,Governor,,LIB,TED METZ,3,0,0,3,0
Crawford,1A,Lieutenant Governor,,REP,GEOFF DUNCAN,154,2,52,100,0
Crawford,1B,Lieutenant Governor,,REP,GEOFF DUNCAN,230,9,156,65,0
Crawford,2,Lieutenant Governor,,REP,GEOFF DUNCAN,546,27,352,167,0
Crawford,3,Lieutenant Governor,,REP,GEOFF DUNCAN,786,37,480,268,1
Crawford,4,Lieutenant Governor,,REP,GEOFF DUNCAN,862,22,403,437,0
Crawford,5,Lieutenant Governor,,REP,GEOFF DUNCAN,844,30,334,479,1
Crawford,1A,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,114,8,32,74,0
Crawford,1B,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,329,31,176,121,1
Crawford,2,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,412,41,241,130,0
Crawford,3,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,158,11,72,75,0
Crawford,4,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,113,10,45,58,0
Crawford,5,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,123,2,59,62,0
Crawford,1A,Secretary Of State,,REP,BRAD RAFFENSPERGER,147,0,53,94,0
Crawford,1B,Secretary Of State,,REP,BRAD RAFFENSPERGER,230,9,155,66,0
Crawford,2,Secretary Of State,,REP,BRAD RAFFENSPERGER,539,26,339,174,0
Crawford,3,Secretary Of State,,REP,BRAD RAFFENSPERGER,772,34,472,265,1
Crawford,4,Secretary Of State,,REP,BRAD RAFFENSPERGER,840,22,396,422,0
Crawford,5,Secretary Of State,,REP,BRAD RAFFENSPERGER,833,30,331,471,1
Crawford,1A,Secretary Of State,,DEM,JOHN BARROW,123,9,34,80,0
Crawford,1B,Secretary Of State,,DEM,JOHN BARROW,341,30,188,122,1
Crawford,2,Secretary Of State,,DEM,JOHN BARROW,468,41,284,143,0
Crawford,3,Secretary Of State,,DEM,JOHN BARROW,173,11,86,76,0
Crawford,4,Secretary Of State,,DEM,JOHN BARROW,132,10,60,62,0
Crawford,5,Secretary Of State,,DEM,JOHN BARROW,141,1,66,74,0
Crawford,1A,Secretary Of State,,LIB,SMYTHE DUVAL,10,2,3,5,0
Crawford,1B,Secretary Of State,,LIB,SMYTHE DUVAL,6,0,4,2,0
Crawford,2,Secretary Of State,,LIB,SMYTHE DUVAL,11,1,5,5,0
Crawford,3,Secretary Of State,,LIB,SMYTHE DUVAL,23,2,10,11,0
Crawford,4,Secretary Of State,,LIB,SMYTHE DUVAL,15,0,3,12,0
Crawford,5,Secretary Of State,,LIB,SMYTHE DUVAL,9,1,2,6,0
Crawford,1A,Attorney General,,(REP,CHRIS CARR,158,1,61,96,0
Crawford,1B,Attorney General,,(REP,CHRIS CARR,244,9,163,72,0
Crawford,2,Attorney General,,(REP,CHRIS CARR,555,27,353,175,0
