county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Long,Beards Creek,Governor,,REP,BRIAN KEMP,379,6,130,240,3
Long,Rye Patch/Oak Dale,Governor,,REP,BRIAN KEMP,742,9,361,372,0
Long,South Ludowici,Governor,,REP,BRIAN KEMP,232,6,133,92,1
Long,North Ludowici,Governor,,REP,BRIAN KEMP,438,10,227,200,1
Long,Tibet,Governor,,REP,BRIAN KEMP,376,5,196,173,2
Long,Alma Flournoy,Governor,,REP,BRIAN KEMP,130,1,67,60,2
Long,Faith Baptist Annex,Governor,,REP,BRIAN KEMP,294,3,171,120,0
Long,Beards Creek,Governor,,DEM,STACEY ABRAMS,252,28,87,137,0
Long,Rye Patch/Oak Dale,Governor,,DEM,STACEY ABRAMS,366,32,196,138,0
Long,South Ludowici,Governor,,DEM,STACEY ABRAMS,236,23,121,92,0
Long,North Ludowici,Governor,,DEM,STACEY ABRAMS,333,27,182,123,1
Long,Tibet,Governor,,DEM,STACEY ABRAMS,65,4,34,27,0
Long,Alma Flournoy,Governor,,DEM,STACEY ABRAMS,32,4,18,10,0
Long,Faith Baptist Annex,Governor,,DEM,STACEY ABRAMS,87,9,42,36,0
Long,Beards Creek,Governor,,LIB,TED METZ,4,1,0,3,0
Long,Rye Patch/Oak Dale,Governor,,LIB,TED METZ,6,0,1,5,0
Long,South Ludowici,Governor,,LIB,TED METZ,4,0,1,3,0
Long,North Ludowici,Governor,,LIB,TED METZ,13,0,3,10,0
Long,Tibet,Governor,,LIB,TED METZ,5,1,1,3,0
Long,Alma Flournoy,Governor,,LIB,TED METZ,1,0,0,1,0
Long,Faith Baptist Annex,Governor,,LIB,TED METZ,3,0,0,3,0
Long,Beards Creek,Lieutenant Governor,,REP,GEOFF DUNCAN,351,7,120,221,3
Long,Rye Patch/Oak Dale,Lieutenant Governor,,REP,GEOFF DUNCAN,709,9,353,347,0
Long,South Ludowici,Lieutenant Governor,,REP,GEOFF DUNCAN,223,6,132,84,1
Long,North Ludowici,Lieutenant Governor,,REP,GEOFF DUNCAN,434,11,222,201,0
Long,Tibet,Lieutenant Governor,,REP,GEOFF DUNCAN,358,5,189,162,2
Long,Alma Flournoy,Lieutenant Governor,,REP,GEOFF DUNCAN,115,1,63,49,2
Long,Faith Baptist Annex,Lieutenant Governor,,REP,GEOFF DUNCAN,286,3,164,119,0
Long,Beards Creek,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,229,27,81,121,0
Long,Rye Patch/Oak Dale,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,369,32,191,146,0
Long,South Ludowici,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,218,23,113,82,0
Long,North Ludowici,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,319,26,171,120,2
Long,Tibet,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,67,5,35,27,0
Long,Alma Flournoy,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,35,4,15,16,0
Long,Faith Baptist Annex,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,90,8,43,39,0
Long,Beards Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,320,6,106,206,2
Long,Rye Patch/Oak Dale,Secretary Of State,,REP,BRAD RAFFENSPERGER,643,9,319,315,0
Long,South Ludowici,Secretary Of State,,REP,BRAD RAFFENSPERGER,211,6,127,77,1
Long,North Ludowici,Secretary Of State,,REP,BRAD RAFFENSPERGER,406,12,210,184,0
Long,Tibet,Secretary Of State,,REP,BRAD RAFFENSPERGER,336,5,179,150,2
Long,Alma Flournoy,Secretary Of State,,REP,BRAD RAFFENSPERGER,108,1,55,50,2
Long,Faith Baptist Annex,Secretary Of State,,REP,BRAD RAFFENSPERGER,270,3,159,108,0
Long,Beards Creek,Secretary Of State,,DEM,JOHN BARROW,290,28,103,158,1
Long,Rye Patch/Oak Dale,Secretary Of State,,DEM,JOHN BARROW,432,30,217,185,0
Long,South Ludowici,Secretary Of State,,DEM,JOHN BARROW,240,23,123,94,0
Long,North Ludowici,Secretary Of State,,DEM,JOHN BARROW,352,24,188,138,2
Long,Tibet,Secretary Of State,,DEM,JOHN BARROW,101,5,47,49,0
Long,Alma Flournoy,Secretary Of State,,DEM,JOHN BARROW,46,4,25,17,0
Long,Faith Baptist Annex,Secretary Of State,,DEM,JOHN BARROW,101,8,47,46,0
Long,Beards Creek,Secretary Of State,,LIB,SMYTHE DUVAL,9,1,4,4,0
Long,Rye Patch/Oak Dale,Secretary Of State,,LIB,SMYTHE DUVAL,27,2,15,10,0
Long,South Ludowici,Secretary Of State,,LIB,SMYTHE DUVAL,11,0,3,8,0
Long,North Ludowici,Secretary Of State,,LIB,SMYTHE DUVAL,13,1,6,6,0
Long,Tibet,Secretary Of State,,LIB,SMYTHE DUVAL,3,0,1,2,0
Long,Alma Flournoy,Secretary Of State,,LIB,SMYTHE DUVAL,1,0,0,1,0
Long,Faith Baptist Annex,Secretary Of State,,LIB,SMYTHE DUVAL,8,0,3,5,0
Long,Beards Creek,Attorney General,,(REP,CHRIS CARR,356,6,122,226,2
Long,Rye Patch/Oak Dale,Attorney General,,(REP,CHRIS CARR,713,10,346,357,0
Long,South Ludowici,Attorney General,,(REP,CHRIS CARR,227,7,133,86,1
Long,North Ludowici,Attorney General,,(REP,CHRIS CARR,431,12,220,199,0
Long,Tibet,Attorney General,,(REP,CHRIS CARR,364,5,192,165,2
Long,Alma Flournoy,Attorney General,,(REP,CHRIS CARR,119,1,63,53,2
Long,Faith Baptist Annex,Attorney General,,(REP,CHRIS CARR,273,3,158,112,0
Long,Beards Creek,Attorney General,,DEM,CHARLIE BAILEY,250,29,87,133,1
Long,Rye Patch/Oak Dale,Attorney General,,DEM,CHARLIE BAILEY,373,31,198,144,0
Long,South Ludowici,Attorney General,,DEM,CHARLIE BAILEY,227,22,118,87,0
Long,North Ludowici,Attorney General,,DEM,CHARLIE BAILEY,326,24,175,125,2
Long,Tibet,Attorney General,,DEM,CHARLIE BAILEY,68,5,32,31,0
Long,Alma Flournoy,Attorney General,,DEM,CHARLIE BAILEY,35,4,17,14,0
Long,Faith Baptist Annex,Attorney General,,DEM,CHARLIE BAILEY,96,8,45,43,0
Long,Beards Creek,Commissioner Of Agriculture,,(REP,GARY BLACK,376,7,129,237,3
Long,Rye Patch/Oak Dale,Commissioner Of Agriculture,,(REP,GARY BLACK,721,10,350,361,0
Long,South Ludowici,Commissioner Of Agriculture,,(REP,GARY BLACK,238,8,136,93,1
Long,North Ludowici,Commissioner Of Agriculture,,(REP,GARY BLACK,444,12,227,205,0
Long,Tibet,Commissioner Of Agriculture,,(REP,GARY BLACK,370,5,196,167,2
Long,Alma Flournoy,Commissioner Of Agriculture,,(REP,GARY BLACK,124,2,64,56,2
Long,Faith Baptist Annex,Commissioner Of Agriculture,,(REP,GARY BLACK,282,3,164,115,0
Long,Beards Creek,Commissioner Of Agriculture,,DEM,FRED SWANN,233,28,83,122,0
Long,Rye Patch/Oak Dale,Commissioner Of Agriculture,,DEM,FRED SWANN,366,31,193,142,0
Long,South Ludowici,Commissioner Of Agriculture,,DEM,FRED SWANN,217,21,114,82,0
Long,North Ludowici,Commissioner Of Agriculture,,DEM,FRED SWANN,314,24,168,120,2
Long,Tibet,Commissioner Of Agriculture,,DEM,FRED SWANN,68,5,29,34,0
Long,Alma Flournoy,Commissioner Of Agriculture,,DEM,FRED SWANN,30,3,16,11,0
Long,Faith Baptist Annex,Commissioner Of Agriculture,,DEM,FRED SWANN,88,8,40,40,0
Long,Beards Creek,Commissioner Of Insurance,,REP,JIM BECK,363,7,121,232,3
Long,Rye Patch/Oak Dale,Commissioner Of Insurance,,REP,JIM BECK,699,9,335,355,0
Long,South Ludowici,Commissioner Of Insurance,,REP,JIM BECK,224,7,131,85,1
Long,North Ludowici,Commissioner Of Insurance,,REP,JIM BECK,441,13,224,204,0
Long,Tibet,Commissioner Of Insurance,,REP,JIM BECK,361,5,190,164,2
Long,Alma Flournoy,Commissioner Of Insurance,,REP,JIM BECK,121,2,62,55,2
Long,Faith Baptist Annex,Commissioner Of Insurance,,REP,JIM BECK,285,3,165,117,0
Long,Beards Creek,Commissioner Of Insurance,,DEM,JANICE LAWS,237,27,86,124,0
Long,Rye Patch/Oak Dale,Commissioner Of Insurance,,DEM,JANICE LAWS,362,32,191,139,0
Long,South Ludowici,Commissioner Of Insurance,,DEM,JANICE LAWS,216,21,115,80,0
Long,North Ludowici,Commissioner Of Insurance,,DEM,JANICE LAWS,304,24,163,115,2
Long,Tibet,Commissioner Of Insurance,,DEM,JANICE LAWS,66,5,32,29,0
Long,Alma Flournoy,Commissioner Of Insurance,,DEM,JANICE LAWS,32,3,17,12,0
Long,Faith Baptist Annex,Commissioner Of Insurance,,DEM,JANICE LAWS,81,8,39,34,0
Long,Beards Creek,Commissioner Of Insurance,,LIB,DONNIE FOSTER,16,1,6,9,0
Long,Rye Patch/Oak Dale,Commissioner Of Insurance,,LIB,DONNIE FOSTER,29,0,17,12,0
Long,South Ludowici,Commissioner Of Insurance,,LIB,DONNIE FOSTER,14,1,4,9,0
Long,North Ludowici,Commissioner Of Insurance,,LIB,DONNIE FOSTER,19,0,10,9,0
Long,Tibet,Commissioner Of Insurance,,LIB,DONNIE FOSTER,9,0,4,5,0
Long,Alma Flournoy,Commissioner Of Insurance,,LIB,DONNIE FOSTER,1,0,1,0,0
Long,Faith Baptist Annex,Commissioner Of Insurance,,LIB,DONNIE FOSTER,9,0,3,6,0
Long,Beards Creek,State School Superintendent,,(REP,RICHARD WOODS,369,7,124,235,3
Long,Rye Patch/Oak Dale,State School Superintendent,,(REP,RICHARD WOODS,728,10,360,358,0
Long,South Ludowici,State School Superintendent,,(REP,RICHARD WOODS,235,7,135,93,0
Long,North Ludowici,State School Superintendent,,(REP,RICHARD WOODS,450,12,228,209,1
Long,Tibet,State School Superintendent,,(REP,RICHARD WOODS,370,6,197,165,2
Long,Alma Flournoy,State School Superintendent,,(REP,RICHARD WOODS,126,2,66,56,2
Long,Faith Baptist Annex,State School Superintendent,,(REP,RICHARD WOODS,284,3,166,115,0
Long,Beards Creek,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",245,28,88,129,0
Long,Rye Patch/Oak Dale,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",362,31,188,143,0
Long,South Ludowici,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",224,21,117,86,0
Long,North Ludowici,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",318,24,175,118,1
Long,Tibet,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",68,4,28,36,0
Long,Alma Flournoy,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",31,3,16,12,0
Long,Faith Baptist Annex,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",89,8,41,40,0
Long,Beards Creek,Commissioner Of Labor,,(REP,MARK BUTLER,374,9,126,236,3
Long,Rye Patch/Oak Dale,Commissioner Of Labor,,(REP,MARK BUTLER,724,9,351,364,0
Long,South Ludowici,Commissioner Of Labor,,(REP,MARK BUTLER,227,7,132,87,1
Long,North Ludowici,Commissioner Of Labor,,(REP,MARK BUTLER,439,12,224,203,0
Long,Tibet,Commissioner Of Labor,,(REP,MARK BUTLER,368,5,193,168,2
Long,Alma Flournoy,Commissioner Of Labor,,(REP,MARK BUTLER,123,2,65,54,2
Long,Faith Baptist Annex,Commissioner Of Labor,,(REP,MARK BUTLER,282,3,165,114,0
Long,Beards Creek,Commissioner Of Labor,,DEM,RICHARD KEATLEY,242,26,85,131,0
Long,Rye Patch/Oak Dale,Commissioner Of Labor,,DEM,RICHARD KEATLEY,365,32,195,138,0
Long,South Ludowici,Commissioner Of Labor,,DEM,RICHARD KEATLEY,228,21,118,89,0
Long,North Ludowici,Commissioner Of Labor,,DEM,RICHARD KEATLEY,324,24,173,125,2
Long,Tibet,Commissioner Of Labor,,DEM,RICHARD KEATLEY,64,5,29,30,0
Long,Alma Flournoy,Commissioner Of Labor,,DEM,RICHARD KEATLEY,32,3,16,13,0
Long,Faith Baptist Annex,Commissioner Of Labor,,DEM,RICHARD KEATLEY,86,8,40,38,0
Long,Beards Creek,"Public Service Commission, District 3",3,(REP,CHUCK EATON,359,7,122,227,3
Long,Rye Patch/Oak Dale,"Public Service Commission, District 3",3,(REP,CHUCK EATON,698,9,334,355,0
Long,South Ludowici,"Public Service Commission, District 3",3,(REP,CHUCK EATON,221,7,132,81,1
Long,North Ludowici,"Public Service Commission, District 3",3,(REP,CHUCK EATON,423,11,217,194,1
Long,Tibet,"Public Service Commission, District 3",3,(REP,CHUCK EATON,359,5,188,164,2
Long,Alma Flournoy,"Public Service Commission, District 3",3,(REP,CHUCK EATON,119,1,62,54,2
Long,Faith Baptist Annex,"Public Service Commission, District 3",3,(REP,CHUCK EATON,276,3,162,111,0
Long,Beards Creek,"Public Service Commission, District 3",3,DEM,LINDY MILLER,239,27,88,124,0
Long,Rye Patch/Oak Dale,"Public Service Commission, District 3",3,DEM,LINDY MILLER,357,32,191,134,0
Long,South Ludowici,"Public Service Commission, District 3",3,DEM,LINDY MILLER,221,21,113,87,0
Long,North Ludowici,"Public Service Commission, District 3",3,DEM,LINDY MILLER,320,25,176,118,1
Long,Tibet,"Public Service Commission, District 3",3,DEM,LINDY MILLER,65,5,31,29,0
Long,Alma Flournoy,"Public Service Commission, District 3",3,DEM,LINDY MILLER,32,4,17,11,0
Long,Faith Baptist Annex,"Public Service Commission, District 3",3,DEM,LINDY MILLER,85,8,39,38,0
Long,Beards Creek,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,14,1,3,10,0
Long,Rye Patch/Oak Dale,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,31,0,17,14,0
Long,South Ludowici,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,16,1,5,10,0
Long,North Ludowici,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,20,0,7,13,0
Long,Tibet,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,12,0,5,7,0
Long,Alma Flournoy,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,1,0,0,1,0
Long,Faith Baptist Annex,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,8,0,3,5,0
Long,Beards Creek,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,357,8,121,225,3
Long,Rye Patch/Oak Dale,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,701,10,334,357,0
Long,South Ludowici,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,220,8,131,80,1
Long,North Ludowici,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,429,12,225,191,1
Long,Tibet,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,351,5,186,158,2
Long,Alma Flournoy,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,118,3,60,53,2
Long,Faith Baptist Annex,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,275,3,158,114,0
Long,Beards Creek,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,245,26,88,131,0
Long,Rye Patch/Oak Dale,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,361,31,193,137,0
Long,South Ludowici,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,219,21,116,82,0
Long,North Ludowici,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,315,24,166,124,1
