county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Candler,Metter -1685,Governor,,REP,BRIAN KEMP,1356,29,990,337,0
Candler,Candler-1736,Governor,,REP,BRIAN KEMP,1204,29,825,350,0
Candler,Metter -1685,Governor,,DEM,STACEY ABRAMS,576,36,283,256,1
Candler,Candler-1736,Governor,,DEM,STACEY ABRAMS,387,25,231,131,0
Candler,Metter -1685,Governor,,LIB,TED METZ,9,0,4,5,0
Candler,Candler-1736,Governor,,LIB,TED METZ,7,1,2,4,0
Candler,Metter -1685,Lieutenant Governor,,REP,GEOFF DUNCAN,1296,29,943,324,0
Candler,Candler-1736,Lieutenant Governor,,REP,GEOFF DUNCAN,1166,28,806,332,0
Candler,Metter -1685,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,529,35,264,229,1
Candler,Candler-1736,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,367,26,207,134,0
Candler,Metter -1685,Secretary Of State,,REP,BRAD RAFFENSPERGER,1180,28,855,297,0
Candler,Candler-1736,Secretary Of State,,REP,BRAD RAFFENSPERGER,1061,26,747,288,0
Candler,Metter -1685,Secretary Of State,,DEM,JOHN BARROW,711,37,391,282,1
Candler,Candler-1736,Secretary Of State,,DEM,JOHN BARROW,501,27,287,187,0
Candler,Metter -1685,Secretary Of State,,LIB,SMYTHE DUVAL,21,0,9,12,0
Candler,Candler-1736,Secretary Of State,,LIB,SMYTHE DUVAL,14,1,8,5,0
Candler,Metter -1685,Attorney General,,(REP,CHRIS CARR,1314,27,952,335,0
Candler,Candler-1736,Attorney General,,(REP,CHRIS CARR,1173,29,814,330,0
Candler,Metter -1685,Attorney General,,DEM,CHARLIE BAILEY,569,37,290,241,1
Candler,Candler-1736,Attorney General,,DEM,CHARLIE BAILEY,388,24,220,144,0
Candler,Metter -1685,Commissioner Of Agriculture,,(REP,GARY BLACK,1346,28,976,341,1
Candler,Candler-1736,Commissioner Of Agriculture,,(REP,GARY BLACK,1201,29,826,346,0
Candler,Metter -1685,Commissioner Of Agriculture,,DEM,FRED SWANN,541,36,268,237,0
Candler,Candler-1736,Commissioner Of Agriculture,,DEM,FRED SWANN,355,24,201,130,0
Candler,Metter -1685,Commissioner Of Insurance,,REP,JIM BECK,1314,27,961,326,0
Candler,Candler-1736,Commissioner Of Insurance,,REP,JIM BECK,1174,30,808,336,0
Candler,Metter -1685,Commissioner Of Insurance,,DEM,JANICE LAWS,558,36,278,243,1
Candler,Candler-1736,Commissioner Of Insurance,,DEM,JANICE LAWS,364,23,216,125,0
