county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Paulding,SHELTON ELEM SCHOOL,Governor,,REP,BRIAN KEMP,6742,378,3551,2808,5
Paulding,BURNT HICKORY PARK,Governor,,REP,BRIAN KEMP,2922,104,1455,1357,6
Paulding,MOSES MIDDLE SCHOOL,Governor,,REP,BRIAN KEMP,3011,115,1511,1381,4
Paulding,WEST RIDGE CHURCH,Governor,,REP,BRIAN KEMP,5836,275,3303,2252,6
Paulding,WATSON GOVT COMPLEX,Governor,,REP,BRIAN KEMP,3178,185,2006,986,1
Paulding,SARA RAGSDALE ELM SC,Governor,,REP,BRIAN KEMP,2009,87,968,951,3
Paulding,PAULDING CO HIGH SC,Governor,,REP,BRIAN KEMP,2015,99,1166,746,4
Paulding,HIRAM HIGH SCHOOL,Governor,,REP,BRIAN KEMP,2379,141,1366,869,3
Paulding,TAYLOR FARM PARK,Governor,,REP,BRIAN KEMP,2991,133,1788,1069,1
Paulding,AUSTIN MIDDLE SCHOOL,Governor,,REP,BRIAN KEMP,2686,95,1445,1144,2
Paulding,NEBO ELEMENTARY SCH,Governor,,REP,BRIAN KEMP,4039,154,2123,1760,2
Paulding,CARL SCOGGINS MID SC,Governor,,REP,BRIAN KEMP,2976,104,1537,1333,2
Paulding,SHELTON ELEM SCHOOL,Governor,,DEM,STACEY ABRAMS,2885,222,1567,1093,3
Paulding,BURNT HICKORY PARK,Governor,,DEM,STACEY ABRAMS,517,27,260,230,0
Paulding,MOSES MIDDLE SCHOOL,Governor,,DEM,STACEY ABRAMS,1343,80,661,600,2
Paulding,WEST RIDGE CHURCH,Governor,,DEM,STACEY ABRAMS,2599,169,1417,1009,4
Paulding,WATSON GOVT COMPLEX,Governor,,DEM,STACEY ABRAMS,2109,166,1148,791,4
Paulding,SARA RAGSDALE ELM SC,Governor,,DEM,STACEY ABRAMS,579,55,276,248,0
Paulding,PAULDING CO HIGH SC,Governor,,DEM,STACEY ABRAMS,1066,69,543,448,6
Paulding,HIRAM HIGH SCHOOL,Governor,,DEM,STACEY ABRAMS,3015,250,1556,1200,9
Paulding,TAYLOR FARM PARK,Governor,,DEM,STACEY ABRAMS,2530,160,1340,1025,5
Paulding,AUSTIN MIDDLE SCHOOL,Governor,,DEM,STACEY ABRAMS,1455,101,715,631,8
Paulding,NEBO ELEMENTARY SCH,Governor,,DEM,STACEY ABRAMS,1362,80,699,580,3
Paulding,CARL SCOGGINS MID SC,Governor,,DEM,STACEY ABRAMS,499,23,243,233,0
Paulding,SHELTON ELEM SCHOOL,Governor,,LIB,TED METZ,67,6,27,34,0
Paulding,BURNT HICKORY PARK,Governor,,LIB,TED METZ,34,2,9,23,0
Paulding,MOSES MIDDLE SCHOOL,Governor,,LIB,TED METZ,48,4,14,30,0
Paulding,WEST RIDGE CHURCH,Governor,,LIB,TED METZ,78,5,28,45,0
Paulding,WATSON GOVT COMPLEX,Governor,,LIB,TED METZ,63,2,31,30,0
Paulding,SARA RAGSDALE ELM SC,Governor,,LIB,TED METZ,23,2,8,13,0
Paulding,PAULDING CO HIGH SC,Governor,,LIB,TED METZ,34,0,12,22,0
Paulding,HIRAM HIGH SCHOOL,Governor,,LIB,TED METZ,40,5,11,24,0
Paulding,TAYLOR FARM PARK,Governor,,LIB,TED METZ,36,1,12,23,0
Paulding,AUSTIN MIDDLE SCHOOL,Governor,,LIB,TED METZ,54,3,13,38,0
Paulding,NEBO ELEMENTARY SCH,Governor,,LIB,TED METZ,55,3,21,31,0
Paulding,CARL SCOGGINS MID SC,Governor,,LIB,TED METZ,30,2,12,16,0
Paulding,SHELTON ELEM SCHOOL,Lieutenant Governor,,REP,GEOFF DUNCAN,6646,385,3512,2744,5
Paulding,BURNT HICKORY PARK,Lieutenant Governor,,REP,GEOFF DUNCAN,2852,103,1424,1320,5
Paulding,MOSES MIDDLE SCHOOL,Lieutenant Governor,,REP,GEOFF DUNCAN,2977,112,1487,1375,3
Paulding,WEST RIDGE CHURCH,Lieutenant Governor,,REP,GEOFF DUNCAN,5722,276,3237,2203,6
Paulding,WATSON GOVT COMPLEX,Lieutenant Governor,,REP,GEOFF DUNCAN,3149,187,1984,976,2
Paulding,SARA RAGSDALE ELM SC,Lieutenant Governor,,REP,GEOFF DUNCAN,1960,89,937,931,3
Paulding,PAULDING CO HIGH SC,Lieutenant Governor,,REP,GEOFF DUNCAN,1970,98,1146,722,4
Paulding,HIRAM HIGH SCHOOL,Lieutenant Governor,,REP,GEOFF DUNCAN,2330,144,1321,862,3
Paulding,TAYLOR FARM PARK,Lieutenant Governor,,REP,GEOFF DUNCAN,2943,134,1758,1050,1
Paulding,AUSTIN MIDDLE SCHOOL,Lieutenant Governor,,REP,GEOFF DUNCAN,2634,96,1427,1109,2
Paulding,NEBO ELEMENTARY SCH,Lieutenant Governor,,REP,GEOFF DUNCAN,3945,152,2077,1715,1
Paulding,CARL SCOGGINS MID SC,Lieutenant Governor,,REP,GEOFF DUNCAN,2885,102,1489,1292,2
Paulding,SHELTON ELEM SCHOOL,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2749,219,1482,1045,3
Paulding,BURNT HICKORY PARK,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,518,30,254,233,1
Paulding,MOSES MIDDLE SCHOOL,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1274,81,628,562,3
Paulding,WEST RIDGE CHURCH,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2547,169,1377,997,4
Paulding,WATSON GOVT COMPLEX,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2007,163,1095,746,3
Paulding,SARA RAGSDALE ELM SC,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,566,54,266,246,0
Paulding,PAULDING CO HIGH SC,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1047,68,533,440,6
Paulding,HIRAM HIGH SCHOOL,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2884,248,1490,1138,8
Paulding,TAYLOR FARM PARK,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2421,159,1291,966,5
Paulding,AUSTIN MIDDLE SCHOOL,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1396,101,684,603,8
Paulding,NEBO ELEMENTARY SCH,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1335,85,687,560,3
Paulding,CARL SCOGGINS MID SC,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,514,26,247,241,0
Paulding,SHELTON ELEM SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,6603,375,3483,2740,5
Paulding,BURNT HICKORY PARK,Secretary Of State,,REP,BRAD RAFFENSPERGER,2857,104,1438,1309,6
Paulding,MOSES MIDDLE SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,2898,109,1459,1327,3
Paulding,WEST RIDGE CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,5644,265,3194,2179,6
Paulding,WATSON GOVT COMPLEX,Secretary Of State,,REP,BRAD RAFFENSPERGER,3104,181,1970,952,1
Paulding,SARA RAGSDALE ELM SC,Secretary Of State,,REP,BRAD RAFFENSPERGER,1948,89,935,921,3
Paulding,PAULDING CO HIGH SC,Secretary Of State,,REP,BRAD RAFFENSPERGER,1949,96,1127,722,4
Paulding,HIRAM HIGH SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,2316,140,1327,846,3
Paulding,TAYLOR FARM PARK,Secretary Of State,,REP,BRAD RAFFENSPERGER,2935,135,1749,1050,1
Paulding,AUSTIN MIDDLE SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,2622,95,1409,1116,2
Paulding,NEBO ELEMENTARY SCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,3908,147,2064,1696,1
Paulding,CARL SCOGGINS MID SC,Secretary Of State,,REP,BRAD RAFFENSPERGER,2885,100,1499,1284,2
Paulding,SHELTON ELEM SCHOOL,Secretary Of State,,DEM,JOHN BARROW,2773,212,1512,1046,3
Paulding,BURNT HICKORY PARK,Secretary Of State,,DEM,JOHN BARROW,510,24,253,233,0
Paulding,MOSES MIDDLE SCHOOL,Secretary Of State,,DEM,JOHN BARROW,1325,80,659,584,2
Paulding,WEST RIDGE CHURCH,Secretary Of State,,DEM,JOHN BARROW,2562,165,1417,976,4
Paulding,WATSON GOVT COMPLEX,Secretary Of State,,DEM,JOHN BARROW,2028,161,1110,753,4
Paulding,SARA RAGSDALE ELM SC,Secretary Of State,,DEM,JOHN BARROW,568,52,271,245,0
Paulding,PAULDING CO HIGH SC,Secretary Of State,,DEM,JOHN BARROW,1040,67,536,431,6
Paulding,HIRAM HIGH SCHOOL,Secretary Of State,,DEM,JOHN BARROW,2934,241,1517,1168,8
Paulding,TAYLOR FARM PARK,Secretary Of State,,DEM,JOHN BARROW,2455,151,1309,990,5
Paulding,AUSTIN MIDDLE SCHOOL,Secretary Of State,,DEM,JOHN BARROW,1417,97,700,612,8
Paulding,NEBO ELEMENTARY SCH,Secretary Of State,,DEM,JOHN BARROW,1341,81,693,564,3
Paulding,CARL SCOGGINS MID SC,Secretary Of State,,DEM,JOHN BARROW,511,28,242,241,0
Paulding,SHELTON ELEM SCHOOL,Secretary Of State,,LIB,SMYTHE DUVAL,203,14,85,104,0
Paulding,BURNT HICKORY PARK,Secretary Of State,,LIB,SMYTHE DUVAL,79,5,18,56,0
Paulding,MOSES MIDDLE SCHOOL,Secretary Of State,,LIB,SMYTHE DUVAL,112,6,42,63,1
Paulding,WEST RIDGE CHURCH,Secretary Of State,,LIB,SMYTHE DUVAL,194,9,72,113,0
Paulding,WATSON GOVT COMPLEX,Secretary Of State,,LIB,SMYTHE DUVAL,146,5,64,77,0
Paulding,SARA RAGSDALE ELM SC,Secretary Of State,,LIB,SMYTHE DUVAL,67,2,27,38,0
Paulding,PAULDING CO HIGH SC,Secretary Of State,,LIB,SMYTHE DUVAL,89,2,34,53,0
Paulding,HIRAM HIGH SCHOOL,Secretary Of State,,LIB,SMYTHE DUVAL,121,8,55,58,0
Paulding,TAYLOR FARM PARK,Secretary Of State,,LIB,SMYTHE DUVAL,112,7,52,53,0
Paulding,AUSTIN MIDDLE SCHOOL,Secretary Of State,,LIB,SMYTHE DUVAL,104,6,39,59,0
Paulding,NEBO ELEMENTARY SCH,Secretary Of State,,LIB,SMYTHE DUVAL,142,6,51,85,0
Paulding,CARL SCOGGINS MID SC,Secretary Of State,,LIB,SMYTHE DUVAL,75,1,34,40,0
Paulding,SHELTON ELEM SCHOOL,Attorney General,,(REP,CHRIS CARR,6705,384,3543,2773,5
Paulding,BURNT HICKORY PARK,Attorney General,,(REP,CHRIS CARR,2891,105,1436,1345,5
Paulding,MOSES MIDDLE SCHOOL,Attorney General,,(REP,CHRIS CARR,2982,114,1488,1377,3
Paulding,WEST RIDGE CHURCH,Attorney General,,(REP,CHRIS CARR,5718,274,3227,2211,6
Paulding,WATSON GOVT COMPLEX,Attorney General,,(REP,CHRIS CARR,3154,185,1980,987,2
Paulding,SARA RAGSDALE ELM SC,Attorney General,,(REP,CHRIS CARR,1981,87,948,943,3
Paulding,PAULDING CO HIGH SC,Attorney General,,(REP,CHRIS CARR,1989,94,1148,743,4
Paulding,HIRAM HIGH SCHOOL,Attorney General,,(REP,CHRIS CARR,2353,147,1345,859,2
Paulding,TAYLOR FARM PARK,Attorney General,,(REP,CHRIS CARR,2972,131,1790,1050,1
Paulding,AUSTIN MIDDLE SCHOOL,Attorney General,,(REP,CHRIS CARR,2668,99,1436,1131,2
Paulding,NEBO ELEMENTARY SCH,Attorney General,,(REP,CHRIS CARR,3995,149,2107,1738,1
Paulding,CARL SCOGGINS MID SC,Attorney General,,(REP,CHRIS CARR,2925,101,1512,1310,2
Paulding,SHELTON ELEM SCHOOL,Attorney General,,DEM,CHARLIE BAILEY,2839,215,1518,1103,3
Paulding,BURNT HICKORY PARK,Attorney General,,DEM,CHARLIE BAILEY,536,28,260,247,1
Paulding,MOSES MIDDLE SCHOOL,Attorney General,,DEM,CHARLIE BAILEY,1341,80,664,594,3
Paulding,WEST RIDGE CHURCH,Attorney General,,DEM,CHARLIE BAILEY,2655,167,1451,1033,4
Paulding,WATSON GOVT COMPLEX,Attorney General,,DEM,CHARLIE BAILEY,2101,161,1146,791,3
Paulding,SARA RAGSDALE ELM SC,Attorney General,,DEM,CHARLIE BAILEY,583,52,279,252,0
Paulding,PAULDING CO HIGH SC,Attorney General,,DEM,CHARLIE BAILEY,1080,72,552,450,6
Paulding,HIRAM HIGH SCHOOL,Attorney General,,DEM,CHARLIE BAILEY,2985,245,1538,1193,9
Paulding,TAYLOR FARM PARK,Attorney General,,DEM,CHARLIE BAILEY,2516,162,1319,1030,5
Paulding,AUSTIN MIDDLE SCHOOL,Attorney General,,DEM,CHARLIE BAILEY,1456,99,702,647,8
Paulding,NEBO ELEMENTARY SCH,Attorney General,,DEM,CHARLIE BAILEY,1390,82,704,601,3
Paulding,CARL SCOGGINS MID SC,Attorney General,,DEM,CHARLIE BAILEY,526,27,252,247,0
Paulding,SHELTON ELEM SCHOOL,Commissioner Of Agriculture,,(REP,GARY BLACK,6785,384,3587,2809,5
Paulding,BURNT HICKORY PARK,Commissioner Of Agriculture,,(REP,GARY BLACK,2927,105,1444,1372,6
Paulding,MOSES MIDDLE SCHOOL,Commissioner Of Agriculture,,(REP,GARY BLACK,3016,113,1508,1392,3
Paulding,WEST RIDGE CHURCH,Commissioner Of Agriculture,,(REP,GARY BLACK,5826,283,3272,2265,6
Paulding,WATSON GOVT COMPLEX,Commissioner Of Agriculture,,(REP,GARY BLACK,3212,188,2014,1008,2
Paulding,SARA RAGSDALE ELM SC,Commissioner Of Agriculture,,(REP,GARY BLACK,2011,85,965,958,3
Paulding,PAULDING CO HIGH SC,Commissioner Of Agriculture,,(REP,GARY BLACK,2015,96,1156,759,4
Paulding,HIRAM HIGH SCHOOL,Commissioner Of Agriculture,,(REP,GARY BLACK,2389,150,1363,873,3
Paulding,TAYLOR FARM PARK,Commissioner Of Agriculture,,(REP,GARY BLACK,3017,138,1804,1074,1
Paulding,AUSTIN MIDDLE SCHOOL,Commissioner Of Agriculture,,(REP,GARY BLACK,2690,95,1438,1155,2
Paulding,NEBO ELEMENTARY SCH,Commissioner Of Agriculture,,(REP,GARY BLACK,4038,150,2121,1766,1
