county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Tattnall,COBBTOWN,Governor,,REP,BRIAN KEMP,352,16,96,239,1
Tattnall,SHILOH,Governor,,REP,BRIAN KEMP,277,7,176,94,0
Tattnall,COLLINS,Governor,,REP,BRIAN KEMP,662,26,354,282,0
Tattnall,MANASSAS,Governor,,REP,BRIAN KEMP,118,0,34,84,0
Tattnall,DISTRICT II,Governor,,REP,BRIAN KEMP,890,33,568,288,1
Tattnall,EAST GLENNVILLE,Governor,,REP,BRIAN KEMP,1199,71,720,406,2
Tattnall,DISTRICT IV,Governor,,REP,BRIAN KEMP,1029,69,594,366,0
Tattnall,DISTRICT V,Governor,,REP,BRIAN KEMP,546,25,255,266,0
Tattnall,COBBTOWN,Governor,,DEM,STACEY ABRAMS,65,4,16,45,0
Tattnall,SHILOH,Governor,,DEM,STACEY ABRAMS,144,8,73,63,0
Tattnall,COLLINS,Governor,,DEM,STACEY ABRAMS,175,15,86,74,0
Tattnall,MANASSAS,Governor,,DEM,STACEY ABRAMS,48,5,13,30,0
Tattnall,DISTRICT II,Governor,,DEM,STACEY ABRAMS,414,30,235,149,0
Tattnall,EAST GLENNVILLE,Governor,,DEM,STACEY ABRAMS,221,20,106,94,1
Tattnall,DISTRICT IV,Governor,,DEM,STACEY ABRAMS,410,51,160,197,2
Tattnall,DISTRICT V,Governor,,DEM,STACEY ABRAMS,60,9,38,13,0
Tattnall,COBBTOWN,Governor,,LIB,TED METZ,4,0,2,2,0
Tattnall,SHILOH,Governor,,LIB,TED METZ,4,0,2,2,0
Tattnall,COLLINS,Governor,,LIB,TED METZ,6,1,2,3,0
Tattnall,MANASSAS,Governor,,LIB,TED METZ,0,0,0,0,0
Tattnall,DISTRICT II,Governor,,LIB,TED METZ,7,0,3,4,0
Tattnall,EAST GLENNVILLE,Governor,,LIB,TED METZ,5,2,2,1,0
Tattnall,DISTRICT IV,Governor,,LIB,TED METZ,8,0,3,5,0
Tattnall,DISTRICT V,Governor,,LIB,TED METZ,3,0,1,1,1
Tattnall,COBBTOWN,Lieutenant Governor,,REP,GEOFF DUNCAN,335,16,91,227,1
Tattnall,SHILOH,Lieutenant Governor,,REP,GEOFF DUNCAN,260,7,163,90,0
Tattnall,COLLINS,Lieutenant Governor,,REP,GEOFF DUNCAN,620,24,329,267,0
Tattnall,MANASSAS,Lieutenant Governor,,REP,GEOFF DUNCAN,109,0,31,78,0
Tattnall,DISTRICT II,Lieutenant Governor,,REP,GEOFF DUNCAN,858,30,545,282,1
Tattnall,EAST GLENNVILLE,Lieutenant Governor,,REP,GEOFF DUNCAN,1138,71,693,372,2
Tattnall,DISTRICT IV,Lieutenant Governor,,REP,GEOFF DUNCAN,980,71,570,339,0
Tattnall,DISTRICT V,Lieutenant Governor,,REP,GEOFF DUNCAN,524,25,246,252,1
Tattnall,COBBTOWN,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,64,4,19,41,0
Tattnall,SHILOH,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,131,8,68,55,0
Tattnall,COLLINS,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,164,16,84,64,0
Tattnall,MANASSAS,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,46,5,10,31,0
Tattnall,DISTRICT II,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,377,34,219,124,0
Tattnall,EAST GLENNVILLE,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,225,21,105,98,1
Tattnall,DISTRICT IV,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,372,48,138,184,2
Tattnall,DISTRICT V,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,58,9,35,14,0
Tattnall,COBBTOWN,Secretary Of State,,REP,BRAD RAFFENSPERGER,289,14,79,195,1
Tattnall,SHILOH,Secretary Of State,,REP,BRAD RAFFENSPERGER,220,6,140,74,0
Tattnall,COLLINS,Secretary Of State,,REP,BRAD RAFFENSPERGER,544,23,290,231,0
Tattnall,MANASSAS,Secretary Of State,,REP,BRAD RAFFENSPERGER,106,0,30,76,0
Tattnall,DISTRICT II,Secretary Of State,,REP,BRAD RAFFENSPERGER,739,28,465,245,1
Tattnall,EAST GLENNVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,992,56,603,331,2
Tattnall,DISTRICT IV,Secretary Of State,,REP,BRAD RAFFENSPERGER,852,58,499,295,0
Tattnall,DISTRICT V,Secretary Of State,,REP,BRAD RAFFENSPERGER,465,24,220,221,0
