county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Union,Blairsville,Secretary Of State,,REP,BRAD RAFFENSPERGER,402,23,180,199,0
Union,Coosa,Secretary Of State,,REP,BRAD RAFFENSPERGER,481,17,238,226,0
Union,Choestoe,Secretary Of State,,REP,BRAD RAFFENSPERGER,349,8,126,215,0
Union,Jones Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,488,20,172,296,0
Union,Owltown,Secretary Of State,,REP,BRAD RAFFENSPERGER,381,10,170,201,0
Union,Ivy Log,Secretary Of State,,REP,BRAD RAFFENSPERGER,488,8,181,299,0
Union,Suches,Secretary Of State,,REP,BRAD RAFFENSPERGER,156,5,25,126,0
Union,Trackrock,Secretary Of State,,REP,BRAD RAFFENSPERGER,291,7,127,157,0
Union,Dooley,Secretary Of State,,REP,BRAD RAFFENSPERGER,315,13,100,202,0
Union,Gumlog,Secretary Of State,,REP,BRAD RAFFENSPERGER,432,11,218,203,0
Union,Pat Colwell,Secretary Of State,,REP,BRAD RAFFENSPERGER,509,6,199,304,0
Union,Blairsville,Secretary Of State,,DEM,JOHN BARROW,125,6,63,56,0
Union,Coosa,Secretary Of State,,DEM,JOHN BARROW,85,4,39,42,0
Union,Choestoe,Secretary Of State,,DEM,JOHN BARROW,70,4,19,46,1
Union,Jones Creek,Secretary Of State,,DEM,JOHN BARROW,122,13,54,55,0
Union,Owltown,Secretary Of State,,DEM,JOHN BARROW,103,6,57,40,0
Union,Ivy Log,Secretary Of State,,DEM,JOHN BARROW,94,5,39,50,0
Union,Suches,Secretary Of State,,DEM,JOHN BARROW,38,0,7,31,0
Union,Trackrock,Secretary Of State,,DEM,JOHN BARROW,69,0,30,39,0
Union,Dooley,Secretary Of State,,DEM,JOHN BARROW,112,4,29,79,0
Union,Gumlog,Secretary Of State,,DEM,JOHN BARROW,75,3,43,29,0
Union,Pat Colwell,Secretary Of State,,DEM,JOHN BARROW,122,3,54,65,0
Union,Blairsville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,392,25,174,193,0
Union,Coosa,"Public Service Commission, District 3",3,(REP,CHUCK EATON,466,17,235,214,0
Union,Choestoe,"Public Service Commission, District 3",3,(REP,CHUCK EATON,338,8,122,208,0
Union,Jones Creek,"Public Service Commission, District 3",3,(REP,CHUCK EATON,468,22,168,278,0
Union,Owltown,"Public Service Commission, District 3",3,(REP,CHUCK EATON,369,10,168,191,0
Union,Ivy Log,"Public Service Commission, District 3",3,(REP,CHUCK EATON,463,7,176,280,0
Union,Suches,"Public Service Commission, District 3",3,(REP,CHUCK EATON,152,5,27,120,0
Union,Trackrock,"Public Service Commission, District 3",3,(REP,CHUCK EATON,288,7,126,155,0
Union,Dooley,"Public Service Commission, District 3",3,(REP,CHUCK EATON,305,13,98,194,0
Union,Gumlog,"Public Service Commission, District 3",3,(REP,CHUCK EATON,420,11,211,198,0
Union,Pat Colwell,"Public Service Commission, District 3",3,(REP,CHUCK EATON,493,7,191,295,0
Union,Blairsville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,133,5,67,61,0
Union,Coosa,"Public Service Commission, District 3",3,DEM,LINDY MILLER,96,4,39,53,0
Union,Choestoe,"Public Service Commission, District 3",3,DEM,LINDY MILLER,78,4,21,52,1
Union,Jones Creek,"Public Service Commission, District 3",3,DEM,LINDY MILLER,133,11,55,67,0
Union,Owltown,"Public Service Commission, District 3",3,DEM,LINDY MILLER,113,6,58,49,0
Union,Ivy Log,"Public Service Commission, District 3",3,DEM,LINDY MILLER,118,6,44,68,0
Union,Suches,"Public Service Commission, District 3",3,DEM,LINDY MILLER,42,0,5,37,0
Union,Trackrock,"Public Service Commission, District 3",3,DEM,LINDY MILLER,71,0,30,41,0
Union,Dooley,"Public Service Commission, District 3",3,DEM,LINDY MILLER,120,4,31,85,0
Union,Gumlog,"Public Service Commission, District 3",3,DEM,LINDY MILLER,87,3,50,34,0
Union,Pat Colwell,"Public Service Commission, District 3",3,DEM,LINDY MILLER,138,2,62,74,0
