county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Seminole,Precinct 1,Governor,,REP,BRIAN KEMP,565,21,248,295,1
Seminole,Precinct 2,Governor,,REP,BRIAN KEMP,414,26,214,174,0
Seminole,Precinct 3,Governor,,REP,BRIAN KEMP,77,2,24,50,1
Seminole,Precinct 4,Governor,,REP,BRIAN KEMP,521,18,142,359,2
Seminole,Precinct 5,Governor,,REP,BRIAN KEMP,572,22,147,401,2
Seminole,Precinct 1,Governor,,DEM,STACEY ABRAMS,274,125,78,70,1
Seminole,Precinct 2,Governor,,DEM,STACEY ABRAMS,197,9,73,115,0
Seminole,Precinct 3,Governor,,DEM,STACEY ABRAMS,417,27,108,277,5
Seminole,Precinct 4,Governor,,DEM,STACEY ABRAMS,117,9,29,78,1
Seminole,Precinct 5,Governor,,DEM,STACEY ABRAMS,56,5,12,39,0
Seminole,Precinct 1,Governor,,LIB,TED METZ,1,0,0,1,0
Seminole,Precinct 2,Governor,,LIB,TED METZ,2,0,0,2,0
Seminole,Precinct 3,Governor,,LIB,TED METZ,4,0,1,3,0
Seminole,Precinct 4,Governor,,LIB,TED METZ,3,0,1,2,0
Seminole,Precinct 5,Governor,,LIB,TED METZ,7,0,1,6,0
Seminole,Precinct 1,Lieutenant Governor,,REP,GEOFF DUNCAN,541,21,239,280,1
Seminole,Precinct 2,Lieutenant Governor,,REP,GEOFF DUNCAN,391,26,203,162,0
Seminole,Precinct 3,Lieutenant Governor,,REP,GEOFF DUNCAN,80,3,24,53,0
Seminole,Precinct 4,Lieutenant Governor,,REP,GEOFF DUNCAN,505,18,137,348,2
Seminole,Precinct 5,Lieutenant Governor,,REP,GEOFF DUNCAN,545,21,141,382,1
Seminole,Precinct 1,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,268,124,74,69,1
Seminole,Precinct 2,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,190,9,67,114,0
Seminole,Precinct 3,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,374,23,95,250,6
Seminole,Precinct 4,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,114,8,30,75,1
Seminole,Precinct 5,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,61,5,13,43,0
Seminole,Precinct 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,536,20,240,275,1
Seminole,Precinct 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,392,27,205,160,0
Seminole,Precinct 3,Secretary Of State,,REP,BRAD RAFFENSPERGER,74,3,24,47,0
Seminole,Precinct 4,Secretary Of State,,REP,BRAD RAFFENSPERGER,505,18,140,345,2
Seminole,Precinct 5,Secretary Of State,,REP,BRAD RAFFENSPERGER,547,20,143,383,1
Seminole,Precinct 1,Secretary Of State,,DEM,JOHN BARROW,285,123,81,80,1
Seminole,Precinct 2,Secretary Of State,,DEM,JOHN BARROW,201,8,75,118,0
Seminole,Precinct 3,Secretary Of State,,DEM,JOHN BARROW,404,23,104,271,6
Seminole,Precinct 4,Secretary Of State,,DEM,JOHN BARROW,116,8,30,77,1
Seminole,Precinct 5,Secretary Of State,,DEM,JOHN BARROW,65,6,13,46,0
Seminole,Precinct 1,Secretary Of State,,LIB,SMYTHE DUVAL,9,2,3,4,0
Seminole,Precinct 2,Secretary Of State,,LIB,SMYTHE DUVAL,6,0,3,3,0
Seminole,Precinct 3,Secretary Of State,,LIB,SMYTHE DUVAL,7,0,1,6,0
Seminole,Precinct 4,Secretary Of State,,LIB,SMYTHE DUVAL,9,0,3,6,0
Seminole,Precinct 5,Secretary Of State,,LIB,SMYTHE DUVAL,8,0,1,7,0
Seminole,Precinct 1,Attorney General,,(REP,CHRIS CARR,552,22,242,287,1
Seminole,Precinct 2,Attorney General,,(REP,CHRIS CARR,399,25,210,164,0
Seminole,Precinct 3,Attorney General,,(REP,CHRIS CARR,86,4,24,57,1
Seminole,Precinct 4,Attorney General,,(REP,CHRIS CARR,506,18,139,347,2
Seminole,Precinct 5,Attorney General,,(REP,CHRIS CARR,544,20,143,380,1
Seminole,Precinct 1,Attorney General,,DEM,CHARLIE BAILEY,279,124,82,72,1
Seminole,Precinct 2,Attorney General,,DEM,CHARLIE BAILEY,196,9,71,116,0
Seminole,Precinct 3,Attorney General,,DEM,CHARLIE BAILEY,402,23,106,268,5
Seminole,Precinct 4,Attorney General,,DEM,CHARLIE BAILEY,121,8,33,79,1
Seminole,Precinct 5,Attorney General,,DEM,CHARLIE BAILEY,73,6,13,54,0
Seminole,Precinct 1,Commissioner Of Agriculture,,(REP,GARY BLACK,565,23,248,293,1
Seminole,Precinct 2,Commissioner Of Agriculture,,(REP,GARY BLACK,411,27,213,171,0
Seminole,Precinct 3,Commissioner Of Agriculture,,(REP,GARY BLACK,92,5,25,61,1
Seminole,Precinct 4,Commissioner Of Agriculture,,(REP,GARY BLACK,513,19,141,351,2
Seminole,Precinct 5,Commissioner Of Agriculture,,(REP,GARY BLACK,558,21,144,392,1
Seminole,Precinct 1,Commissioner Of Agriculture,,DEM,FRED SWANN,269,124,76,68,1
Seminole,Precinct 2,Commissioner Of Agriculture,,DEM,FRED SWANN,182,8,68,106,0
Seminole,Precinct 3,Commissioner Of Agriculture,,DEM,FRED SWANN,390,23,103,259,5
Seminole,Precinct 4,Commissioner Of Agriculture,,DEM,FRED SWANN,111,7,32,71,1
Seminole,Precinct 5,Commissioner Of Agriculture,,DEM,FRED SWANN,56,5,13,38,0
Seminole,Precinct 1,Commissioner Of Insurance,,REP,JIM BECK,546,21,239,285,1
Seminole,Precinct 2,Commissioner Of Insurance,,REP,JIM BECK,394,25,207,162,0
Seminole,Precinct 3,Commissioner Of Insurance,,REP,JIM BECK,81,4,24,52,1
Seminole,Precinct 4,Commissioner Of Insurance,,REP,JIM BECK,507,18,140,347,2
Seminole,Precinct 5,Commissioner Of Insurance,,REP,JIM BECK,548,21,143,383,1
Seminole,Precinct 1,Commissioner Of Insurance,,DEM,JANICE LAWS,272,123,79,69,1
Seminole,Precinct 2,Commissioner Of Insurance,,DEM,JANICE LAWS,200,8,73,119,0
Seminole,Precinct 3,Commissioner Of Insurance,,DEM,JANICE LAWS,400,23,104,268,5
Seminole,Precinct 4,Commissioner Of Insurance,,DEM,JANICE LAWS,109,7,29,72,1
Seminole,Precinct 5,Commissioner Of Insurance,,DEM,JANICE LAWS,62,5,12,45,0
Seminole,Precinct 1,Commissioner Of Insurance,,LIB,DONNIE FOSTER,12,1,5,6,0
Seminole,Precinct 2,Commissioner Of Insurance,,LIB,DONNIE FOSTER,8,1,4,3,0
Seminole,Precinct 3,Commissioner Of Insurance,,LIB,DONNIE FOSTER,3,0,0,3,0
Seminole,Precinct 4,Commissioner Of Insurance,,LIB,DONNIE FOSTER,8,0,3,5,0
Seminole,Precinct 5,Commissioner Of Insurance,,LIB,DONNIE FOSTER,10,0,1,9,0
Seminole,Precinct 1,State School Superintendent,,(REP,RICHARD WOODS,558,22,244,291,1
Seminole,Precinct 2,State School Superintendent,,(REP,RICHARD WOODS,413,25,213,175,0
Seminole,Precinct 3,State School Superintendent,,(REP,RICHARD WOODS,87,3,24,60,0
Seminole,Precinct 4,State School Superintendent,,(REP,RICHARD WOODS,516,17,142,355,2
Seminole,Precinct 5,State School Superintendent,,(REP,RICHARD WOODS,558,21,145,391,1
Seminole,Precinct 1,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",269,122,79,67,1
Seminole,Precinct 2,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",187,9,69,109,0
Seminole,Precinct 3,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",397,25,104,262,6
Seminole,Precinct 4,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",117,9,31,76,1
Seminole,Precinct 5,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",60,5,13,42,0
Seminole,Precinct 1,Commissioner Of Labor,,(REP,MARK BUTLER,554,22,242,289,1
Seminole,Precinct 2,Commissioner Of Labor,,(REP,MARK BUTLER,396,26,206,164,0
Seminole,Precinct 3,Commissioner Of Labor,,(REP,MARK BUTLER,84,2,25,55,2
Seminole,Precinct 4,Commissioner Of Labor,,(REP,MARK BUTLER,505,18,138,347,2
Seminole,Precinct 5,Commissioner Of Labor,,(REP,MARK BUTLER,546,21,143,381,1
Seminole,Precinct 1,Commissioner Of Labor,,DEM,RICHARD KEATLEY,275,122,82,70,1
Seminole,Precinct 2,Commissioner Of Labor,,DEM,RICHARD KEATLEY,198,8,75,115,0
Seminole,Precinct 3,Commissioner Of Labor,,DEM,RICHARD KEATLEY,397,24,103,266,4
Seminole,Precinct 4,Commissioner Of Labor,,DEM,RICHARD KEATLEY,123,8,35,79,1
Seminole,Precinct 5,Commissioner Of Labor,,DEM,RICHARD KEATLEY,68,5,13,50,0
Seminole,Precinct 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,541,20,237,283,1
Seminole,Precinct 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,391,26,206,159,0
Seminole,Precinct 3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,78,2,24,52,0
Seminole,Precinct 4,"Public Service Commission, District 3",3,(REP,CHUCK EATON,507,18,139,348,2
Seminole,Precinct 5,"Public Service Commission, District 3",3,(REP,CHUCK EATON,546,21,145,379,1
Seminole,Precinct 1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,274,122,78,73,1
Seminole,Precinct 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,195,7,74,114,0
Seminole,Precinct 3,"Public Service Commission, District 3",3,DEM,LINDY MILLER,407,27,105,269,6
Seminole,Precinct 4,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,8,30,72,1
Seminole,Precinct 5,"Public Service Commission, District 3",3,DEM,LINDY MILLER,58,5,12,41,0
Seminole,Precinct 1,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,11,2,5,4,0
Seminole,Precinct 2,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,10,1,3,6,0
Seminole,Precinct 3,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,6,0,0,6,0
Seminole,Precinct 4,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,10,0,3,7,0
Seminole,Precinct 5,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,14,0,1,13,0
Seminole,Precinct 1,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,548,20,241,286,1
Seminole,Precinct 2,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,386,25,200,161,0
Seminole,Precinct 3,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,79,3,23,50,3
Seminole,Precinct 4,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,505,18,139,346,2
Seminole,Precinct 5,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,546,21,142,382,1
Seminole,Precinct 1,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,271,123,79,68,1
Seminole,Precinct 2,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,194,7,75,112,0
Seminole,Precinct 3,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,400,23,107,267,3
Seminole,Precinct 4,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,114,8,31,74,1
Seminole,Precinct 5,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,60,6,12,42,0
Seminole,Precinct 1,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,10,2,2,6,0
Seminole,Precinct 2,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,9,0,5,4,0
Seminole,Precinct 3,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,4,0,0,4,0
Seminole,Precinct 4,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,9,0,2,7,0
Seminole,Precinct 5,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,16,0,2,14,0
Seminole,Precinct 1,U.S. Representative,2,REP,HERMAN WEST JR,513,21,227,264,1
Seminole,Precinct 2,U.S. Representative,2,REP,HERMAN WEST JR,359,25,183,151,0
Seminole,Precinct 3,U.S. Representative,2,REP,HERMAN WEST JR,73,2,22,48,1
Seminole,Precinct 4,U.S. Representative,2,REP,HERMAN WEST JR,457,18,125,312,2
Seminole,Precinct 5,U.S. Representative,2,REP,HERMAN WEST JR,520,18,136,365,1
Seminole,Precinct 1,U.S. Representative,2,(DEM,SANFORD BISHOP,326,125,99,101,1
Seminole,Precinct 2,U.S. Representative,2,(DEM,SANFORD BISHOP,245,10,99,136,0
Seminole,Precinct 3,U.S. Representative,2,(DEM,SANFORD BISHOP,418,26,108,279,5
Seminole,Precinct 4,U.S. Representative,2,(DEM,SANFORD BISHOP,175,9,47,118,1
Seminole,Precinct 5,U.S. Representative,2,(DEM,SANFORD BISHOP,101,7,21,73,0
Seminole,Precinct 1,State Senator,11,(REP,DEAN BURKE,674,78,273,323,0
Seminole,Precinct 2,State Senator,11,(REP,DEAN BURKE,495,27,235,233,0
Seminole,Precinct 3,State Senator,11,(REP,DEAN BURKE,266,13,65,184,4
Seminole,Precinct 4,State Senator,11,(REP,DEAN BURKE,551,22,145,382,2
Seminole,Precinct 5,State Senator,11,(REP,DEAN BURKE,576,21,145,408,2
Seminole,Precinct 1,State Representative,154,(DEM,WINFRED DUKES,539,114,195,229,1
Seminole,Precinct 2,State Representative,154,(DEM,WINFRED DUKES,406,11,193,202,0
Seminole,Precinct 3,State Representative,154,(DEM,WINFRED DUKES,422,24,105,288,5
Seminole,Precinct 4,State Representative,154,(DEM,WINFRED DUKES,395,18,106,268,3
Seminole,Precinct 5,State Representative,154,(DEM,WINFRED DUKES,287,11,69,205,2
Seminole,Precinct 1,District Attorney,Pataula Circuit,(DEM,VIC MCNEASE,546,115,206,224,1
