county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Talbot,ONEAL,Secretary Of State,,REP,BRAD RAFFENSPERGER,66,6,18,42,0
Talbot,VALLEY,Secretary Of State,,REP,BRAD RAFFENSPERGER,118,4,6,108,0
Talbot,JUNCTION CITY,Secretary Of State,,REP,BRAD RAFFENSPERGER,30,2,15,13,0
Talbot,GENEVA,Secretary Of State,,REP,BRAD RAFFENSPERGER,50,0,1,49,0
Talbot,TALBOTTON,Secretary Of State,,REP,BRAD RAFFENSPERGER,43,0,10,33,0
Talbot,BOX SPRINGS,Secretary Of State,,REP,BRAD RAFFENSPERGER,61,2,3,56,0
Talbot,FLINT HILL,Secretary Of State,,REP,BRAD RAFFENSPERGER,99,6,19,74,0
Talbot,ONEAL,Secretary Of State,,DEM,JOHN BARROW,110,3,22,85,0
Talbot,VALLEY,Secretary Of State,,DEM,JOHN BARROW,120,5,11,104,0
Talbot,JUNCTION CITY,Secretary Of State,,DEM,JOHN BARROW,81,8,3,70,0
Talbot,GENEVA,Secretary Of State,,DEM,JOHN BARROW,93,12,3,78,0
Talbot,TALBOTTON,Secretary Of State,,DEM,JOHN BARROW,134,15,24,95,0
Talbot,BOX SPRINGS,Secretary Of State,,DEM,JOHN BARROW,47,4,4,39,0
Talbot,FLINT HILL,Secretary Of State,,DEM,JOHN BARROW,221,12,21,188,0
Talbot,ONEAL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,66,6,18,42,0
Talbot,VALLEY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,115,4,6,105,0
Talbot,JUNCTION CITY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,30,2,16,12,0
Talbot,GENEVA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,52,0,1,51,0
Talbot,TALBOTTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,40,1,10,29,0
Talbot,BOX SPRINGS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,62,2,3,57,0
Talbot,FLINT HILL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,98,6,17,75,0
Talbot,ONEAL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,105,3,19,83,0
Talbot,VALLEY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,122,5,11,106,0
Talbot,JUNCTION CITY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,79,8,2,69,0
Talbot,GENEVA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,86,12,3,71,0
Talbot,TALBOTTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,131,14,24,93,0
Talbot,BOX SPRINGS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,46,4,4,38,0
Talbot,FLINT HILL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,217,12,21,184,0
