county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Harris,CATAULA,Secretary Of State,,REP,BRAD RAFFENSPERGER,495,13,116,366,0
Harris,ELLERSLIE,Secretary Of State,,REP,BRAD RAFFENSPERGER,633,30,132,471,0
Harris,GOODMAN,Secretary Of State,,REP,BRAD RAFFENSPERGER,281,11,72,198,0
Harris,HAMILTON,Secretary Of State,,REP,BRAD RAFFENSPERGER,335,15,115,205,0
Harris,LOWER 19TH,Secretary Of State,,REP,BRAD RAFFENSPERGER,440,27,62,351,0
Harris,MULBERRY GROVE,Secretary Of State,,REP,BRAD RAFFENSPERGER,513,31,129,353,0
Harris,PINE MOUNTAIN VALLEY,Secretary Of State,,REP,BRAD RAFFENSPERGER,225,9,46,170,0
Harris,SKINNER,Secretary Of State,,REP,BRAD RAFFENSPERGER,144,10,11,122,1
Harris,UPPER 19TH,Secretary Of State,,REP,BRAD RAFFENSPERGER,314,31,61,222,0
Harris,VALLEY PLAINS,Secretary Of State,,REP,BRAD RAFFENSPERGER,111,8,15,88,0
Harris,WAVERLY HALL,Secretary Of State,,REP,BRAD RAFFENSPERGER,353,21,62,270,0
Harris,WHITESVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,297,9,74,214,0
Harris,CATAULA,Secretary Of State,,DEM,JOHN BARROW,152,6,31,114,1
Harris,ELLERSLIE,Secretary Of State,,DEM,JOHN BARROW,278,17,52,209,0
Harris,GOODMAN,Secretary Of State,,DEM,JOHN BARROW,169,9,39,121,0
Harris,HAMILTON,Secretary Of State,,DEM,JOHN BARROW,191,10,68,113,0
Harris,LOWER 19TH,Secretary Of State,,DEM,JOHN BARROW,159,6,22,131,0
Harris,MULBERRY GROVE,Secretary Of State,,DEM,JOHN BARROW,124,6,26,92,0
Harris,PINE MOUNTAIN VALLEY,Secretary Of State,,DEM,JOHN BARROW,52,5,10,37,0
Harris,SKINNER,Secretary Of State,,DEM,JOHN BARROW,76,2,2,72,0
Harris,UPPER 19TH,Secretary Of State,,DEM,JOHN BARROW,66,3,6,57,0
Harris,VALLEY PLAINS,Secretary Of State,,DEM,JOHN BARROW,68,3,8,57,0
Harris,WAVERLY HALL,Secretary Of State,,DEM,JOHN BARROW,230,13,23,194,0
Harris,WHITESVILLE,Secretary Of State,,DEM,JOHN BARROW,96,2,19,74,1
Harris,CATAULA,"Public Service Commission, District 3",3,(REP,CHUCK EATON,489,13,116,360,0
Harris,ELLERSLIE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,640,30,132,478,0
Harris,GOODMAN,"Public Service Commission, District 3",3,(REP,CHUCK EATON,279,11,72,196,0
Harris,HAMILTON,"Public Service Commission, District 3",3,(REP,CHUCK EATON,334,14,114,206,0
Harris,LOWER 19TH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,440,27,62,351,0
Harris,MULBERRY GROVE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,517,31,127,359,0
Harris,PINE MOUNTAIN VALLEY,"Public Service Commission, District 3",3,(REP,CHUCK EATON,229,9,46,174,0
Harris,SKINNER,"Public Service Commission, District 3",3,(REP,CHUCK EATON,143,11,10,121,1
Harris,UPPER 19TH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,317,31,62,224,0
Harris,VALLEY PLAINS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,110,8,16,86,0
Harris,WAVERLY HALL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,351,21,61,269,0
Harris,WHITESVILLE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,296,9,75,212,0
Harris,CATAULA,"Public Service Commission, District 3",3,DEM,LINDY MILLER,155,6,32,116,1
Harris,ELLERSLIE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,267,17,49,201,0
Harris,GOODMAN,"Public Service Commission, District 3",3,DEM,LINDY MILLER,170,9,38,123,0
Harris,HAMILTON,"Public Service Commission, District 3",3,DEM,LINDY MILLER,185,11,67,107,0
Harris,LOWER 19TH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,152,6,21,125,0
Harris,MULBERRY GROVE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,121,6,27,88,0
Harris,PINE MOUNTAIN VALLEY,"Public Service Commission, District 3",3,DEM,LINDY MILLER,48,5,10,33,0
Harris,SKINNER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,76,1,2,73,0
Harris,UPPER 19TH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,62,3,5,54,0
Harris,VALLEY PLAINS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,65,3,7,55,0
Harris,WAVERLY HALL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,228,13,24,191,0
Harris,WHITESVILLE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,93,2,18,72,1
