county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Newton,City Pond,Secretary Of State,,REP,BRAD RAFFENSPERGER,103,1,22,80,0
Newton,Town,Secretary Of State,,REP,BRAD RAFFENSPERGER,195,27,73,95,0
Newton,Almon,Secretary Of State,,REP,BRAD RAFFENSPERGER,251,18,57,176,0
Newton,Alcovy,Secretary Of State,,REP,BRAD RAFFENSPERGER,687,33,225,429,0
Newton,Covington Mills,Secretary Of State,,REP,BRAD RAFFENSPERGER,288,13,110,165,0
Newton,Brewers,Secretary Of State,,REP,BRAD RAFFENSPERGER,625,14,98,513,0
Newton,Brick Store,Secretary Of State,,REP,BRAD RAFFENSPERGER,591,25,162,404,0
Newton,Cedar Shoals,Secretary Of State,,REP,BRAD RAFFENSPERGER,205,9,47,149,0
Newton,Livingston,Secretary Of State,,REP,BRAD RAFFENSPERGER,185,10,72,103,0
Newton,Downs,Secretary Of State,,REP,BRAD RAFFENSPERGER,669,21,114,534,0
Newton,Gum Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,983,42,245,696,0
Newton,Beaverdam,Secretary Of State,,REP,BRAD RAFFENSPERGER,253,11,74,168,0
Newton,Leguinn,Secretary Of State,,REP,BRAD RAFFENSPERGER,457,16,102,339,0
Newton,Mansfield,Secretary Of State,,REP,BRAD RAFFENSPERGER,414,18,48,348,0
Newton,Newborn,Secretary Of State,,REP,BRAD RAFFENSPERGER,194,0,15,179,0
Newton,Oxford,Secretary Of State,,REP,BRAD RAFFENSPERGER,451,31,99,321,0
Newton,Rocky Plains,Secretary Of State,,REP,BRAD RAFFENSPERGER,349,18,78,253,0
Newton,Buck Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,501,29,118,354,0
Newton,Stansells,Secretary Of State,,REP,BRAD RAFFENSPERGER,264,26,73,165,0
Newton,Fairview,Secretary Of State,,REP,BRAD RAFFENSPERGER,79,5,14,60,0
Newton,Crowell,Secretary Of State,,REP,BRAD RAFFENSPERGER,117,11,34,72,0
Newton,Hub,Secretary Of State,,REP,BRAD RAFFENSPERGER,674,26,113,535,0
Newton,City Pond,Secretary Of State,,DEM,JOHN BARROW,206,23,57,126,0
Newton,Town,Secretary Of State,,DEM,JOHN BARROW,559,122,137,300,0
Newton,Almon,Secretary Of State,,DEM,JOHN BARROW,734,46,200,488,0
Newton,Alcovy,Secretary Of State,,DEM,JOHN BARROW,389,20,107,262,0
Newton,Covington Mills,Secretary Of State,,DEM,JOHN BARROW,304,19,86,199,0
Newton,Brewers,Secretary Of State,,DEM,JOHN BARROW,200,15,49,135,1
Newton,Brick Store,Secretary Of State,,DEM,JOHN BARROW,173,11,44,118,0
Newton,Cedar Shoals,Secretary Of State,,DEM,JOHN BARROW,222,20,65,137,0
Newton,Livingston,Secretary Of State,,DEM,JOHN BARROW,543,36,156,351,0
Newton,Downs,Secretary Of State,,DEM,JOHN BARROW,609,51,115,443,0
Newton,Gum Creek,Secretary Of State,,DEM,JOHN BARROW,322,10,91,221,0
Newton,Beaverdam,Secretary Of State,,DEM,JOHN BARROW,778,38,164,576,0
Newton,Leguinn,Secretary Of State,,DEM,JOHN BARROW,91,14,20,57,0
Newton,Mansfield,Secretary Of State,,DEM,JOHN BARROW,55,4,10,41,0
Newton,Newborn,Secretary Of State,,DEM,JOHN BARROW,48,2,6,40,0
Newton,Oxford,Secretary Of State,,DEM,JOHN BARROW,186,17,43,126,0
Newton,Rocky Plains,Secretary Of State,,DEM,JOHN BARROW,265,13,37,215,0
Newton,Buck Creek,Secretary Of State,,DEM,JOHN BARROW,479,26,113,339,1
Newton,Stansells,Secretary Of State,,DEM,JOHN BARROW,563,32,136,395,0
Newton,Fairview,Secretary Of State,,DEM,JOHN BARROW,366,31,73,262,0
Newton,Crowell,Secretary Of State,,DEM,JOHN BARROW,737,57,175,504,1
Newton,Hub,Secretary Of State,,DEM,JOHN BARROW,116,4,40,72,0
Newton,City Pond,"Public Service Commission, District 3",3,(REP,CHUCK EATON,97,2,22,73,0
Newton,Town,"Public Service Commission, District 3",3,(REP,CHUCK EATON,191,26,73,92,0
Newton,Almon,"Public Service Commission, District 3",3,(REP,CHUCK EATON,241,18,56,167,0
Newton,Alcovy,"Public Service Commission, District 3",3,(REP,CHUCK EATON,664,31,223,410,0
Newton,Covington Mills,"Public Service Commission, District 3",3,(REP,CHUCK EATON,275,13,105,157,0
Newton,Brewers,"Public Service Commission, District 3",3,(REP,CHUCK EATON,615,14,97,504,0
Newton,Brick Store,"Public Service Commission, District 3",3,(REP,CHUCK EATON,572,25,161,386,0
Newton,Cedar Shoals,"Public Service Commission, District 3",3,(REP,CHUCK EATON,198,10,45,143,0
Newton,Livingston,"Public Service Commission, District 3",3,(REP,CHUCK EATON,183,10,72,101,0
Newton,Downs,"Public Service Commission, District 3",3,(REP,CHUCK EATON,650,20,113,517,0
Newton,Gum Creek,"Public Service Commission, District 3",3,(REP,CHUCK EATON,955,41,238,676,0
Newton,Beaverdam,"Public Service Commission, District 3",3,(REP,CHUCK EATON,244,10,73,161,0
Newton,Leguinn,"Public Service Commission, District 3",3,(REP,CHUCK EATON,452,16,101,335,0
Newton,Mansfield,"Public Service Commission, District 3",3,(REP,CHUCK EATON,408,18,48,342,0
Newton,Newborn,"Public Service Commission, District 3",3,(REP,CHUCK EATON,191,0,15,176,0
Newton,Oxford,"Public Service Commission, District 3",3,(REP,CHUCK EATON,435,30,97,308,0
Newton,Rocky Plains,"Public Service Commission, District 3",3,(REP,CHUCK EATON,338,16,75,247,0
Newton,Buck Creek,"Public Service Commission, District 3",3,(REP,CHUCK EATON,483,28,115,340,0
Newton,Stansells,"Public Service Commission, District 3",3,(REP,CHUCK EATON,259,25,72,162,0
Newton,Fairview,"Public Service Commission, District 3",3,(REP,CHUCK EATON,78,5,14,59,0
Newton,Crowell,"Public Service Commission, District 3",3,(REP,CHUCK EATON,116,11,31,74,0
Newton,Hub,"Public Service Commission, District 3",3,(REP,CHUCK EATON,661,25,115,521,0
Newton,City Pond,"Public Service Commission, District 3",3,DEM,LINDY MILLER,209,23,55,131,0
Newton,Town,"Public Service Commission, District 3",3,DEM,LINDY MILLER,558,121,135,302,0
Newton,Almon,"Public Service Commission, District 3",3,DEM,LINDY MILLER,739,46,198,495,0
Newton,Alcovy,"Public Service Commission, District 3",3,DEM,LINDY MILLER,411,22,109,280,0
Newton,Covington Mills,"Public Service Commission, District 3",3,DEM,LINDY MILLER,314,19,90,205,0
Newton,Brewers,"Public Service Commission, District 3",3,DEM,LINDY MILLER,205,15,48,141,1
Newton,Brick Store,"Public Service Commission, District 3",3,DEM,LINDY MILLER,187,11,44,132,0
Newton,Cedar Shoals,"Public Service Commission, District 3",3,DEM,LINDY MILLER,226,19,67,140,0
Newton,Livingston,"Public Service Commission, District 3",3,DEM,LINDY MILLER,539,36,155,348,0
