county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Jenkins,Jenkins Co,Governor,,REP,BRIAN KEMP,219,11,145,54,9
Jenkins,Court House,Governor,,REP,BRIAN KEMP,264,13,181,70,0
Jenkins,Perkins,Governor,,REP,BRIAN KEMP,447,18,292,136,1
Jenkins,Senior Citizens Bld,Governor,,REP,BRIAN KEMP,529,14,333,182,0
Jenkins,Four Points,Governor,,REP,BRIAN KEMP,398,18,163,216,1
Jenkins,Jenkins Co,Governor,,DEM,STACEY ABRAMS,333,40,148,140,5
Jenkins,Court House,Governor,,DEM,STACEY ABRAMS,299,35,136,128,0
Jenkins,Perkins,Governor,,DEM,STACEY ABRAMS,127,19,57,51,0
Jenkins,Senior Citizens Bld,Governor,,DEM,STACEY ABRAMS,76,6,48,22,0
Jenkins,Four Points,Governor,,DEM,STACEY ABRAMS,169,13,48,108,0
Jenkins,Jenkins Co,Governor,,LIB,TED METZ,4,0,3,1,0
Jenkins,Court House,Governor,,LIB,TED METZ,1,0,1,0,0
Jenkins,Perkins,Governor,,LIB,TED METZ,2,0,1,1,0
Jenkins,Senior Citizens Bld,Governor,,LIB,TED METZ,2,1,1,0,0
Jenkins,Four Points,Governor,,LIB,TED METZ,2,0,0,2,0
Jenkins,Jenkins Co,Lieutenant Governor,,REP,GEOFF DUNCAN,206,11,136,51,8
Jenkins,Court House,Lieutenant Governor,,REP,GEOFF DUNCAN,254,13,172,69,0
Jenkins,Perkins,Lieutenant Governor,,REP,GEOFF DUNCAN,430,18,280,131,1
Jenkins,Senior Citizens Bld,Lieutenant Governor,,REP,GEOFF DUNCAN,513,14,322,177,0
Jenkins,Four Points,Lieutenant Governor,,REP,GEOFF DUNCAN,375,18,151,205,1
Jenkins,Jenkins Co,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,314,38,139,131,6
Jenkins,Court House,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,267,32,121,114,0
Jenkins,Perkins,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,121,18,58,45,0
Jenkins,Senior Citizens Bld,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,74,6,45,23,0
Jenkins,Four Points,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,153,13,44,96,0
Jenkins,Jenkins Co,Secretary Of State,,REP,BRAD RAFFENSPERGER,189,10,122,50,7
Jenkins,Court House,Secretary Of State,,REP,BRAD RAFFENSPERGER,204,10,140,54,0
Jenkins,Perkins,Secretary Of State,,REP,BRAD RAFFENSPERGER,377,15,241,120,1
Jenkins,Senior Citizens Bld,Secretary Of State,,REP,BRAD RAFFENSPERGER,461,13,288,160,0
Jenkins,Four Points,Secretary Of State,,REP,BRAD RAFFENSPERGER,358,18,145,194,1
Jenkins,Jenkins Co,Secretary Of State,,DEM,JOHN BARROW,355,40,166,142,7
Jenkins,Court House,Secretary Of State,,DEM,JOHN BARROW,337,37,169,131,0
Jenkins,Perkins,Secretary Of State,,DEM,JOHN BARROW,189,21,105,63,0
Jenkins,Senior Citizens Bld,Secretary Of State,,DEM,JOHN BARROW,136,7,86,43,0
Jenkins,Four Points,Secretary Of State,,DEM,JOHN BARROW,196,13,58,125,0
Jenkins,Jenkins Co,Secretary Of State,,LIB,SMYTHE DUVAL,4,1,2,1,0
Jenkins,Court House,Secretary Of State,,LIB,SMYTHE DUVAL,7,0,2,5,0
Jenkins,Perkins,Secretary Of State,,LIB,SMYTHE DUVAL,1,1,0,0,0
Jenkins,Senior Citizens Bld,Secretary Of State,,LIB,SMYTHE DUVAL,5,0,3,2,0
Jenkins,Four Points,Secretary Of State,,LIB,SMYTHE DUVAL,3,0,2,1,0
Jenkins,Jenkins Co,Attorney General,,(REP,CHRIS CARR,217,12,136,60,9
Jenkins,Court House,Attorney General,,(REP,CHRIS CARR,262,15,179,68,0
Jenkins,Perkins,Attorney General,,(REP,CHRIS CARR,436,19,282,134,1
Jenkins,Senior Citizens Bld,Attorney General,,(REP,CHRIS CARR,514,13,323,178,0
Jenkins,Four Points,Attorney General,,(REP,CHRIS CARR,392,18,157,216,1
Jenkins,Jenkins Co,Attorney General,,DEM,CHARLIE BAILEY,320,39,145,131,5
Jenkins,Court House,Attorney General,,DEM,CHARLIE BAILEY,276,33,124,119,0
Jenkins,Perkins,Attorney General,,DEM,CHARLIE BAILEY,134,18,65,51,0
Jenkins,Senior Citizens Bld,Attorney General,,DEM,CHARLIE BAILEY,76,7,48,21,0
Jenkins,Four Points,Attorney General,,DEM,CHARLIE BAILEY,161,13,49,99,0
Jenkins,Jenkins Co,Commissioner Of Agriculture,,(REP,GARY BLACK,224,12,146,57,9
Jenkins,Court House,Commissioner Of Agriculture,,(REP,GARY BLACK,264,14,180,70,0
Jenkins,Perkins,Commissioner Of Agriculture,,(REP,GARY BLACK,452,19,288,144,1
Jenkins,Senior Citizens Bld,Commissioner Of Agriculture,,(REP,GARY BLACK,530,14,334,182,0
Jenkins,Four Points,Commissioner Of Agriculture,,(REP,GARY BLACK,400,18,163,218,1
Jenkins,Jenkins Co,Commissioner Of Agriculture,,DEM,FRED SWANN,306,36,135,130,5
Jenkins,Court House,Commissioner Of Agriculture,,DEM,FRED SWANN,272,31,122,119,0
Jenkins,Perkins,Commissioner Of Agriculture,,DEM,FRED SWANN,119,18,59,42,0
Jenkins,Senior Citizens Bld,Commissioner Of Agriculture,,DEM,FRED SWANN,65,6,39,20,0
Jenkins,Four Points,Commissioner Of Agriculture,,DEM,FRED SWANN,152,13,41,98,0
Jenkins,Jenkins Co,Commissioner Of Insurance,,REP,JIM BECK,213,10,137,57,9
Jenkins,Court House,Commissioner Of Insurance,,REP,JIM BECK,257,13,181,63,0
Jenkins,Perkins,Commissioner Of Insurance,,REP,JIM BECK,428,17,277,133,1
Jenkins,Senior Citizens Bld,Commissioner Of Insurance,,REP,JIM BECK,519,13,327,179,0
Jenkins,Four Points,Commissioner Of Insurance,,REP,JIM BECK,387,18,156,212,1
Jenkins,Jenkins Co,Commissioner Of Insurance,,DEM,JANICE LAWS,314,39,140,130,5
Jenkins,Court House,Commissioner Of Insurance,,DEM,JANICE LAWS,268,33,118,117,0
Jenkins,Perkins,Commissioner Of Insurance,,DEM,JANICE LAWS,131,19,65,47,0
Jenkins,Senior Citizens Bld,Commissioner Of Insurance,,DEM,JANICE LAWS,70,6,44,20,0
Jenkins,Four Points,Commissioner Of Insurance,,DEM,JANICE LAWS,159,13,45,101,0
Jenkins,Jenkins Co,Commissioner Of Insurance,,LIB,DONNIE FOSTER,9,1,5,3,0
Jenkins,Court House,Commissioner Of Insurance,,LIB,DONNIE FOSTER,10,0,3,7,0
Jenkins,Perkins,Commissioner Of Insurance,,LIB,DONNIE FOSTER,11,1,4,6,0
Jenkins,Senior Citizens Bld,Commissioner Of Insurance,,LIB,DONNIE FOSTER,8,1,6,1,0
Jenkins,Four Points,Commissioner Of Insurance,,LIB,DONNIE FOSTER,8,0,3,5,0
Jenkins,Jenkins Co,State School Superintendent,,(REP,RICHARD WOODS,231,11,148,63,9
Jenkins,Court House,State School Superintendent,,(REP,RICHARD WOODS,265,14,180,71,0
Jenkins,Perkins,State School Superintendent,,(REP,RICHARD WOODS,442,17,284,140,1
Jenkins,Senior Citizens Bld,State School Superintendent,,(REP,RICHARD WOODS,525,13,330,182,0
Jenkins,Four Points,State School Superintendent,,(REP,RICHARD WOODS,400,18,162,219,1
Jenkins,Jenkins Co,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",309,40,134,130,5
Jenkins,Court House,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",275,32,126,117,0
Jenkins,Perkins,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",127,19,62,46,0
Jenkins,Senior Citizens Bld,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",67,7,40,20,0
Jenkins,Four Points,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",158,13,45,100,0
Jenkins,Jenkins Co,Commissioner Of Labor,,(REP,MARK BUTLER,222,12,143,58,9
Jenkins,Court House,Commissioner Of Labor,,(REP,MARK BUTLER,257,13,176,68,0
Jenkins,Perkins,Commissioner Of Labor,,(REP,MARK BUTLER,440,18,283,138,1
Jenkins,Senior Citizens Bld,Commissioner Of Labor,,(REP,MARK BUTLER,523,13,330,180,0
Jenkins,Four Points,Commissioner Of Labor,,(REP,MARK BUTLER,396,18,162,215,1
Jenkins,Jenkins Co,Commissioner Of Labor,,DEM,RICHARD KEATLEY,313,37,142,129,5
Jenkins,Court House,Commissioner Of Labor,,DEM,RICHARD KEATLEY,278,31,126,121,0
Jenkins,Perkins,Commissioner Of Labor,,DEM,RICHARD KEATLEY,132,19,64,49,0
Jenkins,Senior Citizens Bld,Commissioner Of Labor,,DEM,RICHARD KEATLEY,70,7,43,20,0
Jenkins,Four Points,Commissioner Of Labor,,DEM,RICHARD KEATLEY,157,13,44,100,0
Jenkins,Jenkins Co,"Public Service Commission, District 3",3,(REP,CHUCK EATON,213,11,138,55,9
Jenkins,Court House,"Public Service Commission, District 3",3,(REP,CHUCK EATON,254,13,173,68,0
Jenkins,Perkins,"Public Service Commission, District 3",3,(REP,CHUCK EATON,429,17,277,134,1
Jenkins,Senior Citizens Bld,"Public Service Commission, District 3",3,(REP,CHUCK EATON,514,13,322,179,0
Jenkins,Four Points,"Public Service Commission, District 3",3,(REP,CHUCK EATON,379,18,155,205,1
Jenkins,Jenkins Co,"Public Service Commission, District 3",3,DEM,LINDY MILLER,314,39,140,130,5
Jenkins,Court House,"Public Service Commission, District 3",3,DEM,LINDY MILLER,282,33,129,120,0
Jenkins,Perkins,"Public Service Commission, District 3",3,DEM,LINDY MILLER,134,20,66,48,0
Jenkins,Senior Citizens Bld,"Public Service Commission, District 3",3,DEM,LINDY MILLER,72,7,44,21,0
Jenkins,Four Points,"Public Service Commission, District 3",3,DEM,LINDY MILLER,164,13,46,105,0
Jenkins,Jenkins Co,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,8,0,4,4,0
Jenkins,Court House,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,5,0,3,2,0
Jenkins,Perkins,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,12,0,5,7,0
Jenkins,Senior Citizens Bld,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,9,0,6,3,0
Jenkins,Four Points,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,7,0,1,6,0
Jenkins,Jenkins Co,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,216,13,136,58,9
Jenkins,Court House,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,255,13,175,67,0
Jenkins,Perkins,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,434,18,279,136,1
Jenkins,Senior Citizens Bld,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,512,13,321,178,0
Jenkins,Four Points,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE,381,18,156,206,1
Jenkins,Jenkins Co,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,307,34,138,130,5
Jenkins,Court House,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,279,33,128,118,0
Jenkins,Perkins,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,126,18,62,46,0
Jenkins,Senior Citizens Bld,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,72,6,45,21,0
Jenkins,Four Points,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,164,13,47,104,0
Jenkins,Jenkins Co,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,9,1,6,2,0
Jenkins,Court House,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,4,0,2,2,0
Jenkins,Perkins,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,11,0,6,5,0
Jenkins,Senior Citizens Bld,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,8,1,5,2,0
Jenkins,Four Points,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,9,0,2,7,0
Jenkins,Jenkins Co,U.S. Representative,12,(REP,RICK W. ALLEN,230,13,149,59,9
Jenkins,Court House,U.S. Representative,12,(REP,RICK W. ALLEN,271,14,185,72,0
Jenkins,Perkins,U.S. Representative,12,(REP,RICK W. ALLEN,451,17,290,143,1
Jenkins,Senior Citizens Bld,U.S. Representative,12,(REP,RICK W. ALLEN,536,14,338,184,0
Jenkins,Four Points,U.S. Representative,12,(REP,RICK W. ALLEN,396,18,160,217,1
Jenkins,Jenkins Co,U.S. Representative,12,DEM,FRANCYS JOHNSON,318,37,142,134,5
Jenkins,Court House,U.S. Representative,12,DEM,FRANCYS JOHNSON,283,33,130,120,0
Jenkins,Perkins,U.S. Representative,12,DEM,FRANCYS JOHNSON,128,20,62,46,0
Jenkins,Senior Citizens Bld,U.S. Representative,12,DEM,FRANCYS JOHNSON,73,7,44,22,0
Jenkins,Four Points,U.S. Representative,12,DEM,FRANCYS JOHNSON,165,13,49,103,0
Jenkins,Jenkins Co,State Senator,23,(REP,JESSE STONE,337,25,187,112,13
Jenkins,Court House,State Senator,23,(REP,JESSE STONE,362,19,225,118,0
Jenkins,Perkins,State Senator,23,(REP,JESSE STONE,497,27,308,161,1
Jenkins,Senior Citizens Bld,State Senator,23,(REP,JESSE STONE,550,14,345,191,0
Jenkins,Four Points,State Senator,23,(REP,JESSE STONE,448,19,173,255,1
Jenkins,Jenkins Co,State Representative,158,(REP,BUTCH PARRISH,336,23,187,113,13
Jenkins,Court House,State Representative,158,(REP,BUTCH PARRISH,349,18,217,114,0
Jenkins,Perkins,State Representative,158,(REP,BUTCH PARRISH,492,28,302,161,1
Jenkins,Senior Citizens Bld,State Representative,158,(REP,BUTCH PARRISH,539,13,339,187,0
Jenkins,Four Points,State Representative,158,(REP,BUTCH PARRISH,444,22,172,249,1
