county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Houston,ANNX,Secretary Of State,,REP,BRAD RAFFENSPERGER,751,58,290,402,1
Houston,BMS,Secretary Of State,,REP,BRAD RAFFENSPERGER,1432,98,381,951,2
Houston,CENT,Secretary Of State,,REP,BRAD RAFFENSPERGER,976,76,257,642,1
Houston,CGTC,Secretary Of State,,REP,BRAD RAFFENSPERGER,609,34,245,329,1
Houston,FMMS,Secretary Of State,,REP,BRAD RAFFENSPERGER,854,57,224,572,1
Houston,HAFS,Secretary Of State,,REP,BRAD RAFFENSPERGER,320,13,57,250,0
Houston,HCTC,Secretary Of State,,REP,BRAD RAFFENSPERGER,606,88,219,298,1
Houston,HEFS,Secretary Of State,,REP,BRAD RAFFENSPERGER,221,11,53,156,1
Houston,HHPC,Secretary Of State,,REP,BRAD RAFFENSPERGER,944,94,308,542,0
Houston,MCMS,Secretary Of State,,REP,BRAD RAFFENSPERGER,963,42,258,663,0
Houston,NSES,Secretary Of State,,REP,BRAD RAFFENSPERGER,381,19,128,233,1
Houston,RECR,Secretary Of State,,REP,BRAD RAFFENSPERGER,295,46,96,153,0
Houston,ROZR,Secretary Of State,,REP,BRAD RAFFENSPERGER,1922,141,761,1020,0
Houston,TMS,Secretary Of State,,REP,BRAD RAFFENSPERGER,387,37,129,221,0
Houston,TWPK,Secretary Of State,,REP,BRAD RAFFENSPERGER,640,34,179,427,0
Houston,VHS,Secretary Of State,,REP,BRAD RAFFENSPERGER,776,44,249,481,2
Houston,ANNX,Secretary Of State,,DEM,JOHN BARROW,359,40,129,190,0
Houston,BMS,Secretary Of State,,DEM,JOHN BARROW,723,44,174,505,0
Houston,CENT,Secretary Of State,,DEM,JOHN BARROW,644,49,169,426,0
Houston,CGTC,Secretary Of State,,DEM,JOHN BARROW,402,28,116,258,0
Houston,FMMS,Secretary Of State,,DEM,JOHN BARROW,817,43,219,555,0
Houston,HAFS,Secretary Of State,,DEM,JOHN BARROW,120,12,23,85,0
Houston,HCTC,Secretary Of State,,DEM,JOHN BARROW,485,45,124,315,1
Houston,HEFS,Secretary Of State,,DEM,JOHN BARROW,126,10,17,98,1
Houston,HHPC,Secretary Of State,,DEM,JOHN BARROW,806,76,244,484,2
Houston,MCMS,Secretary Of State,,DEM,JOHN BARROW,761,55,237,465,4
Houston,NSES,Secretary Of State,,DEM,JOHN BARROW,246,14,71,160,1
Houston,RECR,Secretary Of State,,DEM,JOHN BARROW,1081,129,300,652,0
Houston,ROZR,Secretary Of State,,DEM,JOHN BARROW,948,145,276,527,0
Houston,TMS,Secretary Of State,,DEM,JOHN BARROW,543,56,140,345,2
Houston,TWPK,Secretary Of State,,DEM,JOHN BARROW,446,37,114,292,3
Houston,VHS,Secretary Of State,,DEM,JOHN BARROW,355,26,104,222,3
