county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Chatham,1-01 First Presbyterian Church,Governor,,REP,BRIAN KEMP,868,31,215,621,1
Chatham,1-05 JEA Building,Governor,,REP,BRIAN KEMP,512,32,130,348,2
Chatham,1-06 Central Chur of Christ,Governor,,REP,BRIAN KEMP,759,45,219,494,1
Chatham,1-08 Grace United Meth Chur,Governor,,REP,BRIAN KEMP,579,29,160,390,0
Chatham,1-09 Immanuel Bapt Church,Governor,,REP,BRIAN KEMP,146,7,39,99,1
Chatham,1-10 Saint Thomas Episcopal Church,Governor,,REP,BRIAN KEMP,554,15,122,417,0
Chatham,1-12 Isle of Hope Baptist,Governor,,REP,BRIAN KEMP,990,43,259,688,0
Chatham,1-13 The Sanctuary,Governor,,REP,BRIAN KEMP,481,12,139,328,2
Chatham,1-14 St Luke Church,Governor,,REP,BRIAN KEMP,707,33,241,433,0
Chatham,1-16 Ferguson Ave Baptist,Governor,,REP,BRIAN KEMP,1224,29,305,889,1
Chatham,1-17 Islands Christian Church,Governor,,REP,BRIAN KEMP,1421,65,536,820,0
Chatham,2-02 Blackshear Comm Ctr,Governor,,REP,BRIAN KEMP,128,2,53,73,0
Chatham,2-03 W. W. Law Center,Governor,,REP,BRIAN KEMP,77,0,24,53,0
Chatham,2-04 Fellowship of Love,Governor,,REP,BRIAN KEMP,73,0,18,55,0
Chatham,2-05 Holy Spirit Lutheran,Governor,,REP,BRIAN KEMP,76,1,25,49,1
Chatham,2-06 Eli Whitney,Governor,,REP,BRIAN KEMP,42,1,5,36,0
Chatham,2-07 Christ Comm. Church,Governor,,REP,BRIAN KEMP,188,6,53,129,0
Chatham,2-09 The Salvation Army,Governor,,REP,BRIAN KEMP,167,6,44,117,0
Chatham,2-11 Stillwell Towers,Governor,,REP,BRIAN KEMP,119,10,42,67,0
Chatham,2-12 Williams Court,Governor,,REP,BRIAN KEMP,90,3,15,72,0
Chatham,3-01 Old Courthouse,Governor,,REP,BRIAN KEMP,114,8,32,74,0
Chatham,3-02 Rose of Sharon,Governor,,REP,BRIAN KEMP,337,9,105,223,0
Chatham,3-03 Savannah High School,Governor,,REP,BRIAN KEMP,47,4,15,28,0
Chatham,3-04 First African Baptist,Governor,,REP,BRIAN KEMP,39,1,14,24,0
Chatham,3-05 Aldersgate Youth Cent,Governor,,REP,BRIAN KEMP,207,7,37,162,1
Chatham,3-08 Jenkins High School,Governor,,REP,BRIAN KEMP,200,9,56,135,0
Chatham,3-09 Cokesbury Methodist,Governor,,REP,BRIAN KEMP,264,19,32,213,0
Chatham,3-10 Bible Baptist Church,Governor,,REP,BRIAN KEMP,172,7,51,114,0
Chatham,3-11 Southside Bapt Church,Governor,,REP,BRIAN KEMP,123,3,34,86,0
Chatham,3-12 Thunderbolt Muni. Complex,Governor,,REP,BRIAN KEMP,456,19,100,337,0
Chatham,3-13 New Cov 7 Day Adv Ch,Governor,,REP,BRIAN KEMP,438,8,167,261,2
Chatham,3-14 Oglethorpe,Governor,,REP,BRIAN KEMP,261,3,105,153,0
Chatham,3-15 Eli Whitney Complex,Governor,,REP,BRIAN KEMP,240,17,112,110,1
Chatham,4-02 Frank Murray Comm Ct,Governor,,REP,BRIAN KEMP,805,23,252,529,1
Chatham,4-04 Lighthouse Baptist Ch,Governor,,REP,BRIAN KEMP,1024,36,227,760,1
Chatham,4-05 St Francis Episcopal,Governor,,REP,BRIAN KEMP,991,32,280,677,2
Chatham,4-06 First Baptist Church,Governor,,REP,BRIAN KEMP,1012,27,293,691,1
