county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Turner,Ashburn,Secretary Of State,,REP,BRAD RAFFENSPERGER,335,11,139,185,0
Turner,Sycamore,Secretary Of State,,REP,BRAD RAFFENSPERGER,389,9,176,202,2
Turner,Rebecca,Secretary Of State,,REP,BRAD RAFFENSPERGER,108,2,24,82,0
Turner,Ashburn,Secretary Of State,,DEM,JOHN BARROW,291,32,64,194,1
Turner,Sycamore,Secretary Of State,,DEM,JOHN BARROW,37,4,9,24,0
Turner,Rebecca,Secretary Of State,,DEM,JOHN BARROW,16,1,0,15,0
Turner,Ashburn,"Public Service Commission, District 3",3,(REP,CHUCK EATON,339,11,142,186,0
Turner,Sycamore,"Public Service Commission, District 3",3,(REP,CHUCK EATON,387,9,176,200,2
Turner,Rebecca,"Public Service Commission, District 3",3,(REP,CHUCK EATON,112,2,24,86,0
Turner,Ashburn,"Public Service Commission, District 3",3,DEM,LINDY MILLER,287,32,62,192,1
Turner,Sycamore,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,4,8,22,0
Turner,Rebecca,"Public Service Commission, District 3",3,DEM,LINDY MILLER,12,1,0,11,0
