county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Baker,Anna,Secretary Of State,,REP,BRAD RAFFENSPERGER,25,1,7,17,0
Baker,Elmodel,Secretary Of State,,REP,BRAD RAFFENSPERGER,49,2,9,37,1
Baker,Hoggard Mill,Secretary Of State,,REP,BRAD RAFFENSPERGER,21,3,2,16,0
Baker,Milford,Secretary Of State,,REP,BRAD RAFFENSPERGER,52,0,2,50,0
Baker,Newton,Secretary Of State,,REP,BRAD RAFFENSPERGER,128,14,33,81,0
Baker,Anna,Secretary Of State,,DEM,JOHN BARROW,8,1,1,6,0
Baker,Elmodel,Secretary Of State,,DEM,JOHN BARROW,53,8,21,24,0
Baker,Hoggard Mill,Secretary Of State,,DEM,JOHN BARROW,26,2,3,21,0
Baker,Milford,Secretary Of State,,DEM,JOHN BARROW,27,2,0,24,1
Baker,Newton,Secretary Of State,,DEM,JOHN BARROW,116,13,28,75,0
Baker,Anna,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,1,6,17,0
Baker,Elmodel,"Public Service Commission, District 3",3,(REP,CHUCK EATON,48,2,8,37,1
Baker,Hoggard Mill,"Public Service Commission, District 3",3,(REP,CHUCK EATON,20,3,2,15,0
Baker,Milford,"Public Service Commission, District 3",3,(REP,CHUCK EATON,54,0,2,52,0
Baker,Newton,"Public Service Commission, District 3",3,(REP,CHUCK EATON,130,14,34,82,0
Baker,Anna,"Public Service Commission, District 3",3,DEM,LINDY MILLER,9,1,1,7,0
Baker,Elmodel,"Public Service Commission, District 3",3,DEM,LINDY MILLER,51,8,20,23,0
Baker,Hoggard Mill,"Public Service Commission, District 3",3,DEM,LINDY MILLER,27,2,3,22,0
Baker,Milford,"Public Service Commission, District 3",3,DEM,LINDY MILLER,24,2,0,21,1
Baker,Newton,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,13,27,71,0
