county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Pike,Concord,Secretary Of State,,REP,BRAD RAFFENSPERGER,283,2,73,208,0
Pike,Hollonville,Secretary Of State,,REP,BRAD RAFFENSPERGER,383,24,102,257,0
Pike,Meansville,Secretary Of State,,REP,BRAD RAFFENSPERGER,310,18,93,197,2
Pike,Molena,Secretary Of State,,REP,BRAD RAFFENSPERGER,274,5,72,197,0
Pike,Second District,Secretary Of State,,REP,BRAD RAFFENSPERGER,614,33,228,350,3
Pike,Lifsey Springs,Secretary Of State,,REP,BRAD RAFFENSPERGER,294,11,75,207,1
Pike,Williamson,Secretary Of State,,REP,BRAD RAFFENSPERGER,438,19,105,314,0
Pike,Zebulon,Secretary Of State,,REP,BRAD RAFFENSPERGER,403,25,154,222,2
Pike,Concord,Secretary Of State,,DEM,JOHN BARROW,80,7,14,59,0
Pike,Hollonville,Secretary Of State,,DEM,JOHN BARROW,50,6,20,24,0
Pike,Meansville,Secretary Of State,,DEM,JOHN BARROW,36,2,11,23,0
Pike,Molena,Secretary Of State,,DEM,JOHN BARROW,62,5,11,46,0
Pike,Second District,Secretary Of State,,DEM,JOHN BARROW,69,7,21,41,0
Pike,Lifsey Springs,Secretary Of State,,DEM,JOHN BARROW,46,6,12,28,0
Pike,Williamson,Secretary Of State,,DEM,JOHN BARROW,42,2,9,30,1
Pike,Zebulon,Secretary Of State,,DEM,JOHN BARROW,125,23,43,59,0
Pike,Concord,"Public Service Commission, District 3",3,(REP,CHUCK EATON,277,2,71,204,0
Pike,Hollonville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,377,24,100,253,0
Pike,Meansville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,305,18,91,194,2
Pike,Molena,"Public Service Commission, District 3",3,(REP,CHUCK EATON,269,6,71,192,0
Pike,Second District,"Public Service Commission, District 3",3,(REP,CHUCK EATON,591,30,225,334,2
Pike,Lifsey Springs,"Public Service Commission, District 3",3,(REP,CHUCK EATON,291,11,74,205,1
Pike,Williamson,"Public Service Commission, District 3",3,(REP,CHUCK EATON,431,19,104,308,0
Pike,Zebulon,"Public Service Commission, District 3",3,(REP,CHUCK EATON,391,24,151,214,2
Pike,Concord,"Public Service Commission, District 3",3,DEM,LINDY MILLER,83,7,14,62,0
Pike,Hollonville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,54,6,20,28,0
Pike,Meansville,"Public Service Commission, District 3",3,DEM,LINDY MILLER,35,2,11,22,0
Pike,Molena,"Public Service Commission, District 3",3,DEM,LINDY MILLER,63,4,11,48,0
Pike,Second District,"Public Service Commission, District 3",3,DEM,LINDY MILLER,86,10,22,53,1
Pike,Lifsey Springs,"Public Service Commission, District 3",3,DEM,LINDY MILLER,49,6,13,30,0
Pike,Williamson,"Public Service Commission, District 3",3,DEM,LINDY MILLER,49,2,10,36,1
Pike,Zebulon,"Public Service Commission, District 3",3,DEM,LINDY MILLER,132,24,44,64,0
