county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Henry,LOCUST GROVE,Secretary Of State,,REP,BRAD RAFFENSPERGER,422,17,74,331,0
Henry,TUSSAHAW,Secretary Of State,,REP,BRAD RAFFENSPERGER,659,24,153,482,0
Henry,SANDY RIDGE,Secretary Of State,,REP,BRAD RAFFENSPERGER,672,14,185,471,2
Henry,WESTSIDE,Secretary Of State,,REP,BRAD RAFFENSPERGER,123,11,44,67,1
Henry,LOWES,Secretary Of State,,REP,BRAD RAFFENSPERGER,560,25,138,396,1
Henry,SOUTH HAMPTON,Secretary Of State,,REP,BRAD RAFFENSPERGER,594,11,73,510,0
Henry,NORTH HAMPTON,Secretary Of State,,REP,BRAD RAFFENSPERGER,586,41,114,429,2
Henry,MT. CARMEL,Secretary Of State,,REP,BRAD RAFFENSPERGER,232,13,65,153,1
Henry,RED OAK,Secretary Of State,,REP,BRAD RAFFENSPERGER,161,18,25,118,0
Henry,WESLEY LAKES,Secretary Of State,,REP,BRAD RAFFENSPERGER,295,19,125,151,0
Henry,MCDONOUGH,Secretary Of State,,REP,BRAD RAFFENSPERGER,178,15,82,81,0
Henry,MCMULLEN,Secretary Of State,,REP,BRAD RAFFENSPERGER,687,34,186,467,0
Henry,EAST LAKE,Secretary Of State,,REP,BRAD RAFFENSPERGER,630,31,208,390,1
Henry,HICKORY FLAT,Secretary Of State,,REP,BRAD RAFFENSPERGER,461,24,131,306,0
Henry,STOCKBRIDGE EAST-WEST,Secretary Of State,,REP,BRAD RAFFENSPERGER,175,20,43,112,0
Henry,STAGECOACH,Secretary Of State,,REP,BRAD RAFFENSPERGER,310,12,67,230,1
Henry,COTTON INDIAN,Secretary Of State,,REP,BRAD RAFFENSPERGER,520,19,112,389,0
Henry,PLEASANT GROVE,Secretary Of State,,REP,BRAD RAFFENSPERGER,663,42,181,440,0
Henry,AUSTIN ROAD,Secretary Of State,,REP,BRAD RAFFENSPERGER,297,17,48,229,3
Henry,SWAN LAKE,Secretary Of State,,REP,BRAD RAFFENSPERGER,496,21,90,383,2
Henry,SHAKERAG,Secretary Of State,,REP,BRAD RAFFENSPERGER,89,8,17,64,0
Henry,ELLENWOOD,Secretary Of State,,REP,BRAD RAFFENSPERGER,190,18,37,135,0
Henry,UNITY GROVE,Secretary Of State,,REP,BRAD RAFFENSPERGER,715,26,199,490,0
Henry,SHILOH,Secretary Of State,,REP,BRAD RAFFENSPERGER,243,12,98,133,0
Henry,PATES CREEK,Secretary Of State,,REP,BRAD RAFFENSPERGER,591,35,137,419,0
Henry,OAKLAND,Secretary Of State,,REP,BRAD RAFFENSPERGER,624,43,168,413,0
Henry,LAKE DOW,Secretary Of State,,REP,BRAD RAFFENSPERGER,874,30,316,528,0
Henry,FLIPPEN,Secretary Of State,,REP,BRAD RAFFENSPERGER,334,35,120,179,0
Henry,STOCKBRIDGE CENTRAL,Secretary Of State,,REP,BRAD RAFFENSPERGER,234,10,44,179,1
Henry,KELLEYTOWN,Secretary Of State,,REP,BRAD RAFFENSPERGER,692,22,135,535,0
Henry,LIGHTHOUSE,Secretary Of State,,REP,BRAD RAFFENSPERGER,430,40,61,327,2
Henry,DUTCHTOWN,Secretary Of State,,REP,BRAD RAFFENSPERGER,403,24,120,257,2
Henry,MT. BETHEL,Secretary Of State,,REP,BRAD RAFFENSPERGER,555,9,74,472,0
Henry,GROVE PARK,Secretary Of State,,REP,BRAD RAFFENSPERGER,387,17,53,316,1
Henry,LAKE HAVEN,Secretary Of State,,REP,BRAD RAFFENSPERGER,556,29,188,339,0
Henry,MCDONOUGH CENTRAL,Secretary Of State,,REP,BRAD RAFFENSPERGER,508,48,275,185,0
Henry,TIMBERRIDGE,Secretary Of State,,REP,BRAD RAFFENSPERGER,414,5,102,307,0
Henry,LOCUST GROVE,Secretary Of State,,DEM,JOHN BARROW,719,42,143,533,1
Henry,TUSSAHAW,Secretary Of State,,DEM,JOHN BARROW,89,5,20,63,1
Henry,SANDY RIDGE,Secretary Of State,,DEM,JOHN BARROW,178,12,43,121,2
Henry,WESTSIDE,Secretary Of State,,DEM,JOHN BARROW,595,61,143,389,2
Henry,LOWES,Secretary Of State,,DEM,JOHN BARROW,917,62,230,625,0
Henry,SOUTH HAMPTON,Secretary Of State,,DEM,JOHN BARROW,457,43,39,375,0
Henry,NORTH HAMPTON,Secretary Of State,,DEM,JOHN BARROW,627,34,97,494,2
Henry,MT. CARMEL,Secretary Of State,,DEM,JOHN BARROW,868,47,215,603,3
Henry,RED OAK,Secretary Of State,,DEM,JOHN BARROW,1083,36,146,901,0
