county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Lamar,BARNESVILLE FBC,Secretary Of State,,REP,BRAD RAFFENSPERGER,122,11,43,68,0
Lamar,CHAPPELL MILL V. FD,Secretary Of State,,REP,BRAD RAFFENSPERGER,325,27,48,250,0
Lamar,SENIOR CITIZEN BLDG,Secretary Of State,,REP,BRAD RAFFENSPERGER,193,14,73,106,0
Lamar,REDBONE,Secretary Of State,,REP,BRAD RAFFENSPERGER,156,2,26,127,1
Lamar,L C S C,Secretary Of State,,REP,BRAD RAFFENSPERGER,580,21,201,358,0
Lamar,MILNER,Secretary Of State,,REP,BRAD RAFFENSPERGER,738,43,188,506,1
Lamar,BARNESVILLE FBC,Secretary Of State,,DEM,JOHN BARROW,292,38,76,178,0
Lamar,CHAPPELL MILL V. FD,Secretary Of State,,DEM,JOHN BARROW,73,8,15,50,0
Lamar,SENIOR CITIZEN BLDG,Secretary Of State,,DEM,JOHN BARROW,91,6,18,67,0
Lamar,REDBONE,Secretary Of State,,DEM,JOHN BARROW,29,4,5,20,0
Lamar,L C S C,Secretary Of State,,DEM,JOHN BARROW,154,10,44,100,0
Lamar,MILNER,Secretary Of State,,DEM,JOHN BARROW,180,16,32,132,0
Lamar,BARNESVILLE FBC,"Public Service Commission, District 3",3,(REP,CHUCK EATON,121,10,44,67,0
Lamar,CHAPPELL MILL V. FD,"Public Service Commission, District 3",3,(REP,CHUCK EATON,309,24,47,238,0
Lamar,SENIOR CITIZEN BLDG,"Public Service Commission, District 3",3,(REP,CHUCK EATON,191,14,73,104,0
Lamar,REDBONE,"Public Service Commission, District 3",3,(REP,CHUCK EATON,151,2,25,123,1
Lamar,L C S C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,567,22,193,352,0
Lamar,MILNER,"Public Service Commission, District 3",3,(REP,CHUCK EATON,726,44,181,500,1
Lamar,BARNESVILLE FBC,"Public Service Commission, District 3",3,DEM,LINDY MILLER,292,39,75,178,0
Lamar,CHAPPELL MILL V. FD,"Public Service Commission, District 3",3,DEM,LINDY MILLER,90,11,16,63,0
Lamar,SENIOR CITIZEN BLDG,"Public Service Commission, District 3",3,DEM,LINDY MILLER,92,6,18,68,0
Lamar,REDBONE,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,4,6,24,0
Lamar,L C S C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,161,9,51,101,0
Lamar,MILNER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,186,15,36,135,0
