county,office,district,party,candidate,votes
Henry,State Representative,111,Democrat,EL-MAHDI HOLLY,1122
Henry,State Representative,111,Republican,GEOFFREY CAUBLE,1864
Henry,State Representative,111,Republican,LARRY K. MOREY,215
Henry,State Representative,111,Democrat,TARJI LEONARD DUNN,451
Henry,State Senator,17,Republican,BRIAN STRICKLAND,3637
Newton,State Senator,17,Republican,BRIAN STRICKLAND,895
Rockdale,State Senator,17,Republican,BRIAN STRICKLAND,471
Henry,State Senator,17,Republican,ED TONEY,160
Newton,State Senator,17,Republican,ED TONEY,27
Rockdale,State Senator,17,Republican,ED TONEY,11
Henry,State Senator,17,Republican,NELVA LEE,82
Newton,State Senator,17,Republican,NELVA LEE,7
Rockdale,State Senator,17,Republican,NELVA LEE,8
Henry,State Senator,17,Democrat,PHYLLIS HATCHER,1973
Newton,State Senator,17,Democrat,PHYLLIS HATCHER,402
Rockdale,State Senator,17,Democrat,PHYLLIS HATCHER,399
