county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Crawford,1A,Secretary Of State,,REP,BRAD RAFFENSPERGER,63,0,8,55,0
Crawford,1B,Secretary Of State,,REP,BRAD RAFFENSPERGER,93,5,36,51,1
Crawford,2,Secretary Of State,,REP,BRAD RAFFENSPERGER,235,13,77,145,0
Crawford,3,Secretary Of State,,REP,BRAD RAFFENSPERGER,298,19,113,166,0
Crawford,4,Secretary Of State,,REP,BRAD RAFFENSPERGER,331,17,72,242,0
Crawford,5,Secretary Of State,,REP,BRAD RAFFENSPERGER,338,14,44,280,0
Crawford,1A,Secretary Of State,,DEM,JOHN BARROW,62,3,5,54,0
Crawford,1B,Secretary Of State,,DEM,JOHN BARROW,139,5,44,90,0
Crawford,2,Secretary Of State,,DEM,JOHN BARROW,183,13,67,103,0
Crawford,3,Secretary Of State,,DEM,JOHN BARROW,52,3,15,34,0
Crawford,4,Secretary Of State,,DEM,JOHN BARROW,51,1,15,35,0
Crawford,5,Secretary Of State,,DEM,JOHN BARROW,51,0,5,46,0
Crawford,1A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,65,0,8,57,0
Crawford,1B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,95,5,37,52,1
Crawford,2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,237,13,79,145,0
Crawford,3,"Public Service Commission, District 3",3,(REP,CHUCK EATON,297,19,113,165,0
Crawford,4,"Public Service Commission, District 3",3,(REP,CHUCK EATON,327,17,72,238,0
Crawford,5,"Public Service Commission, District 3",3,(REP,CHUCK EATON,334,14,43,277,0
Crawford,1A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,57,3,4,50,0
Crawford,1B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,129,5,40,84,0
Crawford,2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,173,13,64,96,0
Crawford,3,"Public Service Commission, District 3",3,DEM,LINDY MILLER,51,3,14,34,0
Crawford,4,"Public Service Commission, District 3",3,DEM,LINDY MILLER,54,1,15,38,0
Crawford,5,"Public Service Commission, District 3",3,DEM,LINDY MILLER,53,0,5,48,0
