county,precinct,office,district,party,candidate,votes
Lumpkin,Dahlonega,Governor,,REP,BRIAN KEMP,9157
Lumpkin,Dahlonega,Governor,,DEM,STACEY ABRAMS,2228
Lumpkin,Dahlonega,Governor,,LIB,TED METZ,173
Lumpkin,Dahlonega,Lieutenant Governor,,REP,GEOFF DUNCAN,9020
Lumpkin,Dahlonega,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2214
Lumpkin,Dahlonega,Secretary Of State,,REP,BRAD RAFFENSPERGER,8891
Lumpkin,Dahlonega,Secretary Of State,,DEM,JOHN BARROW,2214
Lumpkin,Dahlonega,Secretary Of State,,LIB,SMYTHE DUVAL,311
Lumpkin,Dahlonega,Attorney General,,(REP,CHRIS CARR ,9047
Lumpkin,Dahlonega,Attorney General,,DEM,CHARLIE BAILEY,2301
Lumpkin,Dahlonega,Commissioner Of Agriculture,,(REP,GARY BLACK ,9259
Lumpkin,Dahlonega,Commissioner Of Agriculture,,DEM,FRED SWANN,2067
Lumpkin,Dahlonega,Commissioner Of Insurance,,REP,JIM BECK,8888
Lumpkin,Dahlonega,Commissioner Of Insurance,,DEM,JANICE LAWS,2089
Lumpkin,Dahlonega,Commissioner Of Insurance,,LIB,DONNIE FOSTER,386
Lumpkin,Dahlonega,State School Superintendent,,(REP,RICHARD WOODS ,9213
Lumpkin,Dahlonega,State School Superintendent,,DEM,"OTHA E. THORNTON, JR",2123
Lumpkin,Dahlonega,Commissioner Of Labor,,(REP,MARK BUTLER ,9183
Lumpkin,Dahlonega,Commissioner Of Labor,,DEM,RICHARD KEATLEY,2123
Lumpkin,Dahlonega,"Public Service Commission, District 3",3,(REP,CHUCK EATON ,8747
Lumpkin,Dahlonega,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2172
Lumpkin,Dahlonega,"Public Service Commission, District 3",3,LIB,RYAN GRAHAM,423
Lumpkin,Dahlonega,"Public Service Commission, District 5",5,(REP,TRICIA PRIDEMORE ,8759
Lumpkin,Dahlonega,"Public Service Commission, District 5",5,DEM,DAWN A. RANDOLPH,2135
Lumpkin,Dahlonega,"Public Service Commission, District 5",5,LIB,JOHN TURPISH,415
Lumpkin,Dahlonega,U.S. Representative,9,(REP,DOUG COLLINS ,9120
Lumpkin,Dahlonega,U.S. Representative,9,DEM,JOSH MCCALL,2280
Lumpkin,Dahlonega,State Senator,51,(REP,STEVE GOOCH ,9705
Lumpkin,Dahlonega,State Representative,9,(REP,KEVIN TANNER ,9895
Lumpkin,Dahlonega,District Attorney, Enotah Circuit,(REP,JEFF LANGLEY ,9901
Lumpkin,Dahlonega,County Comm 3,,R,R. STRINGER ,9325
Lumpkin,Dahlonega,County Comm 3,,D,P. L. GORDON,2005
Lumpkin,Dahlonega,County Comm 4,,R,J. MORAN,9145
Lumpkin,Dahlonega,County Comm 4,,D,T. B. GAY,2213
Lumpkin,Dahlonega,Soil and Water,,,TRACY L. GRIZZLE ,9952
Lumpkin,Dahlonega,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality, wildlife habitat,,YES,8658
Lumpkin,Dahlonega,Constitutional Amendment #1<br>Creates the Georgia Outdoor Stewardship Trust Fund to protect water quality, wildlife habitat,,NO,2566
Lumpkin,Dahlonega,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs, enhance efficiency,,YES,6605
Lumpkin,Dahlonega,Constitutional Amendment #2 <br>Creates a state-wide business court to lower costs, enhance efficiency,,NO,4196
Lumpkin,Dahlonega,Constitutional Amendment #3 <br>Encourages the conservation, sustainability,,YES,6160
Lumpkin,Dahlonega,Constitutional Amendment #3 <br>Encourages the conservation, sustainability,,NO,4597
Lumpkin,Dahlonega,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,8173
Lumpkin,Dahlonega,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,2958
Lumpkin,Dahlonega,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,YES,6849
Lumpkin,Dahlonega,Constitutional Amendment #5 <br>Authorizes fair allocation of sales tax proceeds to county and city school districts.,,,NO,4024
Lumpkin,Dahlonega,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,YES,4926
Lumpkin,Dahlonega,Statewide Referendum A <br>Provides for a homestead exemption for residents of certain municipal corporations.,,,NO,5641
Lumpkin,Dahlonega,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,YES,7282
Lumpkin,Dahlonega,Statewide Referendum B <br>Provides a tax exemption for certain homes for the mentally disabled.,,,NO,3586
